"Dim1","Dim2","Dim3","Val"
"upv_6","p12","2012",-1.22064521208922E-16
"upv_6","p12","2018",1.82730597658705E-16
"upv_6","p12","2022",0.0010254648911433
"upv_6","p12","2024",0.0532352568655978
"upv_6","p12","2026",0.0706807570997654
"upv_6","p12","2028",0.0350414380312049
"upv_6","p12","2030",0.0384106625525332
"upv_6","p12","2032",0.0181241724435822
"upv_6","p12","2034",0.0497558272462241
"upv_6","p12","2036",0.14718068023922
"upv_6","p12","2038",0.10470655724329
"upv_6","p12","2040",0.144707452156311
"upv_6","p12","2042",0.14079650397217
"upv_6","p12","2044",0.151929426030718
"upv_6","p12","2046",0.136697551389283
"upv_6","p12","2048",0.154244125886859
"upv_6","p12","2050",0.227820767002129
"upv_6","p13","2022",0.00927280012887825
"upv_6","p13","2024",0.0135782779425207
"upv_6","p13","2026",0.00160597308854451
"upv_6","p13","2028",0.0941190594530716
"upv_6","p13","2030",0.095283842953121
"upv_6","p13","2032",0.10736669810261
"upv_6","p13","2034",0.092763297191695
"upv_6","p13","2036",0.0659023357193133
"upv_6","p13","2038",0.0736983128078967
"upv_6","p13","2040",0.100012905199135
"upv_6","p13","2042",0.0495657142485928
"upv_6","p13","2044",0.0737222555593381
"upv_6","p13","2046",0.0678669266930344
"upv_6","p13","2048",0.103543422045546
"upv_6","p13","2050",0.101342684998721
"upv_6","p25","2022",0.00462920941892265
"upv_6","p25","2028",0.045066355514556
"upv_6","p25","2030",0.16795188598812
"upv_6","p25","2038",0.120607159168889
"upv_6","p25","2040",0.102975528751121
"upv_6","p25","2042",0.069598324810525
"upv_6","p25","2044",0.0303060374128252
"upv_6","p25","2046",0.0143613177093484
"upv_6","p25","2048",0.0621274068840805
"upv_6","p25","2050",0.017810982651802
"upv_6","p27","2020",1.47717866058513E-16
"upv_6","p27","2024",0.0255131011308996
"upv_6","p27","2026",0.0104890370712228
"upv_6","p27","2028",0.0205162904778803
"upv_6","p27","2030",0.014833658534842
"upv_6","p27","2032",0.00978930703166103
"upv_6","p27","2036",0.0135866391753242
"upv_6","p27","2040",0.0145487714039589
"upv_6","p27","2042",0.0177468364793865
"upv_6","p27","2044",0.00815136051125491
"upv_6","p27","2046",0.0624893263630711
"upv_6","p27","2048",0.104579715767133
"upv_6","p27","2050",0.129986436287954
"upv_6","p28","2024",0.110659650015494
"upv_6","p28","2028",0.0161306180662435
"upv_6","p28","2030",0.0377367454930001
"upv_6","p28","2032",0.0378220330150946
"upv_6","p28","2034",0.00360131803660129
"upv_6","p28","2036",0.00451607895534875
"upv_6","p28","2038",0.000861206478479576
"upv_6","p28","2040",0.0122424835360086
"upv_6","p28","2042",0.00516667991109716
"upv_6","p28","2044",0.0109765731118829
"upv_6","p28","2048",0.00912675047702064
"upv_6","p28","2050",0.064352077905047
