"Dim1","Dim2","Dim3","Dim4","Val"
"p5","p6","AC","2044",2937669.25710817
"p5","p6","AC","2046",2937677.79295817
"p5","p6","AC","2048",2937839.20764549
"p5","p6","AC","2050",2937884.36014142
"p5","p7","AC","2010",1495713.66084
"p5","p7","AC","2012",1495713.66084
"p5","p7","AC","2014",1495713.66084
"p5","p7","AC","2016",1495713.66084
"p5","p7","AC","2018",1495713.66084
"p5","p7","AC","2020",1495713.66084
"p5","p7","AC","2022",1495713.66084
"p5","p7","AC","2024",1495713.66084
"p5","p7","AC","2026",1495713.66084
"p5","p7","AC","2028",1495713.66084
"p5","p7","AC","2030",1495713.66084
"p5","p7","AC","2032",1495713.66084
"p5","p7","AC","2034",1495713.66084
"p5","p7","AC","2036",1495713.66084
"p5","p7","AC","2038",1495713.66084
"p5","p7","AC","2040",1495713.66084
"p5","p7","AC","2042",1495713.66084
"p5","p7","AC","2044",1495713.66084
"p5","p7","AC","2046",1495713.66084
"p5","p7","AC","2048",1495713.66084
"p5","p7","AC","2050",1495713.66084
"p5","p10","LCC","2010",2874659
"p5","p10","LCC","2012",2874659
"p5","p10","LCC","2014",2874659
"p5","p10","LCC","2016",2874659
"p5","p10","LCC","2018",2874659
"p5","p10","LCC","2020",2874659
"p5","p10","LCC","2022",2874659
"p5","p10","LCC","2024",2874659
"p5","p10","LCC","2026",2874659
"p5","p10","LCC","2028",2874659
"p5","p10","LCC","2030",2874659
"p5","p10","LCC","2032",2874659
"p5","p10","LCC","2034",2874659
"p5","p10","LCC","2036",2877932.46374684
"p5","p10","LCC","2038",2877932.46374684
"p5","p10","LCC","2040",2877932.46374684
"p5","p10","LCC","2042",3010102.39076755
"p5","p10","LCC","2044",3843651.9425493
"p5","p10","LCC","2046",4574690.98222657
"p5","p10","LCC","2048",4669871.67102539
"p5","p10","LCC","2050",5031045.53811307
"p5","p14","AC","2010",157626.88325
"p5","p14","AC","2012",157626.88325
"p5","p14","AC","2014",157626.88325
"p5","p14","AC","2016",157626.88325
"p5","p14","AC","2018",157626.88325
"p5","p14","AC","2020",157626.88325
"p5","p14","AC","2022",157626.88325
"p5","p14","AC","2024",157626.88325
"p5","p14","AC","2026",157626.88325
"p5","p14","AC","2028",157626.88325
"p5","p14","AC","2030",157626.88325
"p5","p14","AC","2032",157626.88325
"p5","p14","AC","2034",157626.88325
"p5","p14","AC","2036",157626.88325
"p5","p14","AC","2038",157626.88325
"p5","p14","AC","2040",157626.88325
"p5","p14","AC","2042",157626.88325
