"Dim1","Dim2","Val"
"p19","2044",1468.91532179718
"p19","2046",690.179008374872
"p19","2048",353.119820853374
"p19","2050",1536.07621266188
"p20","2014",3.11786152451532E-11
"p20","2018",-6.26698692940408E-12
"p20","2020",5.47117906535277E-12
"p20","2022",119957.865791666
"p20","2024",52438.3154439545
"p20","2026",90117.7875350215
"p20","2028",38009.5426616303
"p20","2030",206369.551432686
"p20","2032",218515.442324767
"p20","2034",174855.185386974
"p20","2036",461255.844564911
"p20","2038",446627.413853915
"p20","2040",239499.723907272
"p20","2042",251175.114440982
"p20","2044",377213.117780159
"p20","2046",223314.511856968
"p20","2048",549066.422718015
"p20","2050",750907.671431169
"p21","2018",-5.86908299737843E-12
"p21","2022",122965.419697894
"p21","2024",63146.2739373044
"p21","2026",48861.4224827592
"p21","2028",98431.6098014181
"p21","2030",194707.539118987
"p21","2032",387378.968829942
"p21","2034",1753643.98744499
"p21","2036",2738657.42117711
"p21","2038",2701920.66473151
"p21","2040",325566.559334806
"p21","2042",483995.62693883
"p21","2044",1513956.31978561
"p21","2046",558100.562227635
"p21","2048",400291.989678965
"p21","2050",2874246.09015555
"p22","2030",568.11564
"p22","2032",757.48752
"p22","2036",1221.707008
"p22","2038",11.854752
"p22","2040",1832.560512
"p22","2042",2137.987264
"p22","2044",2481.59236
"p22","2046",2901.554144
"p22","2048",3359.694272
"p22","2050",3937.981432
"p23","2022",5735.92146509361
"p23","2024",20953.5716968911
"p23","2026",8661.87081403784
"p23","2028",4888.53952885368
"p23","2030",11734.1463346955
"p23","2032",75586.0823636298
"p23","2034",130554.927214347
"p23","2036",722509.602269496
"p23","2038",764935.571986297
"p23","2040",935435.103828232
"p23","2042",612142.104648687
"p23","2044",209647.391460357
"p23","2046",626242.108180352
"p23","2048",369258.439604433
"p23","2050",987841.369018817
"p24","2010",-1.60980562213808E-10
"p24","2016",-8.8220986071974E-11
"p24","2020",3.95630195271224E-11
"p24","2022",1073815.87541446
"p24","2024",98569.4435772608
"p24","2026",1274443.20050196
"p24","2028",1205227.05673464
"p24","2030",1433679.41931047
"p24","2032",3768368.74356417
"p24","2034",3372790.56075803
"p24","2036",3906889.7003215
"p24","2038",2289773.27929203
"p24","2040",5824718.54099722
"p24","2042",7302428.91032924
"p24","2044",7136158.58082479
"p24","2046",5895858.07898227
"p24","2048",7018913.73136178
"p24","2050",10076296.4808209
"p25","2010",1.05799813354679E-11
"p25","2012",2.1032064978499E-12
"p25","2016",-1.3437784218695E-10
"p25","2018",4.44515535491519E-11
"p25","2020",-2.77395884040743E-11
"p25","2022",116788.775297113
"p25","2024",-5.95704818806553E-10
"p25","2026",51217.2387777579
"p25","2028",655535.092505032
"p25","2030",1392931.70024474
"p25","2032",66712.7599610402
"p25","2034",11214.8286728583
"p25","2036",89086.566646742
"p25","2038",2800451.18834721
"p25","2040",3274979.58103744
"p25","2042",1801115.78514016
"p25","2044",808307.345106239
"p25","2046",326248.920027359
"p25","2048",1552675.77751798
"p25","2050",452303.755985797
"p26","2022",22527.7983859208
"p26","2028",2346.31849344885
"p26","2030",83457.6175667371
"p26","2032",68219.3461276995
"p26","2034",208.431238972965
"p26","2036",901.811024382468
"p26","2038",206.192126396439
"p26","2040",53167.5563435252
"p26","2042",119463.216150194
"p26","2044",107359.817443443
"p26","2046",26086.7434743183
"p26","2048",103918.769041741
"p26","2050",79243.481926054
"p27","2012",9.2015284280933E-13
"p27","2016",-2.42295072894194E-12
"p27","2018",5.55644419364398E-12
"p27","2020",1.73656644619768E-11
"p27","2022",3.35999999999967
"p27","2024",99471.2964014712
"p27","2026",54566.9728447874
"p27","2028",120843.686337297
"p27","2030",288488.183501886
"p27","2032",261423.759063302
"p27","2034",167397.142467784
"p27","2036",312519.0751415
"p27","2038",281364.584554757
"p27","2040",367746.628877862
"p27","2042",518462.463210914
"p27","2044",381269.259491955
"p27","2046",1425255.64512737
"p27","2048",2104946.72725281
"p27","2050",2316530.21021385
"p28","2010",-3.5385028240853E-12
"p28","2012",1.83035808731802E-11
"p28","2014",7.03721525496803E-11
"p28","2016",-7.55022711018682E-11
"p28","2018",6.14832629253215E-10
"p28","2020",9.46727141126757E-11
"p28","2022",34161.8303798776
"p28","2024",2715440.66205596
"p28","2026",254491.614928294
"p28","2028",1437548.10033574
"p28","2030",2210366.99698885
"p28","2032",4019094.75671084
"p28","2034",4180398.48653234
"p28","2036",4052531.47007251
"p28","2038",3851498.67024629
"p28","2040",4093852.5710556
"p28","2042",4477187.05262711
"p28","2044",4325251.56931502
"p28","2046",3947346.11007819
"p28","2048",5060549.79286588
"p28","2050",6875778.27808326
"p29","2022",2566.54858256
"p29","2024",99.2680000000001
"p29","2026",28646.3996475445
"p29","2028",15344.2563812795
"p29","2030",22876.7640232764
"p29","2032",41034.9907049007
"p29","2034",80110.0218911611
"p29","2036",185510.503951507
"p29","2038",224264.047816219
"p29","2040",384062.266737141
"p29","2042",457803.849334927
"p29","2044",486233.743335668
"p29","2046",776423.196747387
"p29","2048",873634.50201489
"p29","2050",881739.322465244
"p30","2022",374.258140956824
"p30","2024",1107.29114790538
"p30","2026",39387.2242465573
"p30","2028",569535.220549538
"p30","2030",800258.081734214
"p30","2032",839450.411578982
"p30","2034",412825.274960137
"p30","2036",805598.43262604
"p30","2038",957878.862414982
"p30","2040",3004835.42650033
"p30","2042",2193612.63466825
"p30","2044",3899590.5118096
"p30","2046",3754055.46425997
"p30","2048",4220953.30340913
"p30","2050",6731638.36970561
"p31","2010",2.50537368629011E-11
"p31","2012",-6.52420339974924E-11
"p31","2014",1.5901946426311E-11
"p31","2016",-8.59756710269721E-12
"p31","2018",-5.77244918531505E-11
"p31","2020",-2.05488959181821E-11
"p31","2022",636751.912745248
"p31","2024",1285675.86923757
"p31","2026",775579.280585336
"p31","2028",1611114.93431123
"p31","2030",2491594.9958127
"p31","2032",5358097.40466464
"p31","2034",4490513.45938133
"p31","2036",4123853.53980782
"p31","2038",4712805.82607494
"p31","2040",5064056.03501866
"p31","2042",7924674.10624451
"p31","2044",7125299.87185766
"p31","2046",8286506.17441289
"p31","2048",9315050.90436964
"p31","2050",11240700.824549
"p32","2030",65691.82170208
"p32","2032",52379.68863456
"p32","2034",25934.313677328
"p32","2036",78716.281570032
"p32","2038",321790.843521358
"p32","2040",315482.978556628
"p32","2042",122148.320521444
"p32","2044",96842.9205792712
"p32","2046",338395.270538603
"p32","2048",228331.068700634
"p32","2050",832583.612526811
"p33","2010",2.61195509665413E-11
"p33","2012",6.49151843390428E-11
"p33","2014",9.74864633462857E-11
"p33","2016",-2.52327936323127E-10
"p33","2018",3.84261511499062E-11
"p33","2020",1.50066625792533E-10
"p33","2022",46899.6959007141
"p33","2024",61817.81279505
"p33","2026",185983.002830618
"p33","2028",181463.991017251
"p33","2030",1347013.36388672
"p33","2032",560548.105207634
"p33","2034",725563.18185099
"p33","2036",789972.332112653
"p33","2038",1181716.00091161
"p33","2040",891046.011684459
"p33","2042",1329821.79509156
"p33","2044",963038.987685338
"p33","2046",1382459.11582268
"p33","2048",1718451.96942665
"p33","2050",1847466.58344727
"p34","2010",2.79243295153719E-11
"p34","2012",8.60609361552633E-11
"p34","2014",8.15134626463987E-11
"p34","2016",-1.20849108498078E-10
"p34","2018",5.40126166015398E-10
"p34","2020",-4.63842297904193E-10
"p34","2022",45618.4301086295
"p34","2024",311667.518931093
"p34","2026",623429.385524877
"p34","2028",1179299.59647853
"p34","2030",1762269.99610866
"p34","2032",2041634.19437137
"p34","2034",3100941.28149126
"p34","2036",2515269.38775289
"p34","2038",4813434.50253511
"p34","2040",5839285.44144146
"p34","2042",4979531.44304434
"p34","2044",3410026.26385929
"p34","2046",5965434.04382526
"p34","2048",6250517.7892731
"p34","2050",6232036.66666745
"p59","2018",-9.54791801177635E-13
"p59","2022",11848.9721084065
"p59","2024",22.67761149586
"p59","2026",126280.773088895
"p59","2028",246909.792000451
"p59","2030",476500.870018519
"p59","2032",454731.337637749
"p59","2034",311297.055552541
"p59","2036",712491.405664677
"p59","2038",991647.084764047
"p59","2040",1465703.16997124
"p59","2042",1215484.17649053
"p59","2044",1667820.15773893
"p59","2046",3942151.38474963
"p59","2048",3913467.63096598
"p59","2050",4609562.02603321
