"Dim1","Dim2","Val"
"p12","2048",16351.8524700868
"p12","2050",18403.5782194854
"p13","2010",8722.9
"p13","2012",8722.9
"p13","2014",8722.9
"p13","2016",8722.9
"p13","2018",8722.9
"p13","2020",9095.72483727273
"p13","2022",9873.02733636364
"p13","2024",10353.4301945564
"p13","2026",10717.5254550169
"p13","2028",13470.3901297447
"p13","2030",13648.1296063979
"p13","2032",16899.5126454969
"p13","2034",20245.6318415278
"p13","2036",21336.5766444255
"p13","2038",23591.6435993988
"p13","2040",26502.7867769735
"p13","2042",27428.3202761416
"p13","2044",27428.3202761416
"p13","2046",27689.2894000603
"p13","2048",28293.5455266257
"p13","2050",28293.5455266257
"p14","2010",724.3
"p14","2012",727.5
"p14","2014",727.590909090909
"p14","2016",728.136363636364
"p14","2018",729.5
"p14","2020",730.590909090909
"p14","2022",736.318181818182
"p14","2024",748.863636363636
"p14","2026",776.136363636364
"p14","2028",810.881818181818
"p14","2030",851.7
"p14","2032",865.416955582291
"p14","2034",870.144228309564
"p14","2036",871.326046491382
"p14","2038",872.689682855018
"p14","2040",1566.32473122406
"p14","2042",1937.3618405877
"p14","2044",1939.1964816179
"p14","2046",2035.38267104224
"p14","2048",2037.21117000541
"p14","2050",2255.0894522209
"p15","2010",2401.6
"p15","2012",2950.27438
"p15","2014",2953.43637636364
"p15","2016",3056.54076636364
"p15","2018",3147.37969545455
"p15","2020",3164.06189727273
"p15","2022",3202.52249272727
"p15","2024",3249.5689
