sc_gid,sc_point_gid,latitude,longitude,region,class,bin,cap_avail,supply_curve_cost_per_mw
14017,30159,43.337,-104.387,p24,4,18,2167.688334375,68863.77914465246
20290,38126,41.176,-106.007,p24,4,18,1010.3951390625,68865.71073873267
14007,30149,43.243,-105.89,p24,4,18,1312.404271875,69439.8655203347
18733,36217,41.562,-107.399,p24,4,18,736.68822890625,69968.04758994622
16952,33960,42.375,-104.108,p24,4,18,3088.351546875,70253.02140494749
19379,36991,41.517,-105.323,p24,4,18,1050.16810078125,70418.46441742472
16630,33558,42.251000000000005,-107.376,p24,4,18,1021.9082765625,70436.58631464977
16931,33937,42.143,-107.505,p24,4,18,2484.482625,71011.40404405017
16036,32800,42.468,-107.116,p24,4,18,1952.950753125,71181.69682346808
16647,33575,42.428,-104.862,p24,4,18,722.0284312499998,71543.30925523817
18748,36232,41.721,-105.206,p24,4,18,679.507228125,72725.18907929673
16330,33179,42.36,-107.246,p24,4,18,1938.0924421875,72731.4338015536
13409,29379,43.328,-107.425,p24,4,18,318.3375621093749,73649.51368775174
16034,32798,42.445,-107.412,p24,4,18,2581.137140625,74937.0120999652
15481,32055,42.816,-104.918,p24,4,18,2066.9419265625,75291.67742022719
16933,33939,42.166,-107.211,p24,4,18,1668.129440625,75706.6216996296
14301,30528,43.136,-106.025,p24,4,18,1611.4195687499996,75718.38726583347
14308,30535,43.20399999999999,-104.975,p24,4,18,1758.4158375,75751.76743438383
15194,31675,42.913,-104.932,p24,4,18,1486.63299375,76286.16932158708
16040,32804,42.513000000000005,-106.523,p24,4,18,1151.228953125,76505.57173196107
17540,34710,42.09,-105.558,p24,4,18,515.038594921875,76771.85096595695
20589,38506,41.07899999999999,-105.991,p24,4,18,433.938673828125,76874.14983855508
17541,34711,42.099,-105.411,p24,4,18,598.0016742187498,77366.08939084793
16350,33199,42.56,-104.282,p24,4,18,2891.200584375,78247.05690496901
16053,32817,42.64,-104.593,p24,4,19,983.2264734375,79038.50063146904
14019,30161,43.354,-104.086,p24,4,19,2466.432534375,80036.62959660987
18437,35851,41.808,-105.367,p24,4,19,421.8594222656249,80322.10811254909
14882,31279,42.844,-107.335,p24,4,19,727.9567453125,80335.72281861492
16335,33184,42.416,-106.507,p24,4,19,930.85655625,80714.48957081926
14604,30915,43.107,-104.961,p24,4,19,2498.69660625,81188.99851580091
15178,31659,42.747,-107.317,p24,4,19,347.1445160156249,83026.20984473766
15749,32425,42.62,-106.391,p24,4,19,858.8203453125,83683.82638111753
13705,29764,43.287,-106.657,p24,4,19,2449.519734375,85963.38226625236
15197,31678,42.94,-104.484,p24,4,19,1588.99876875,86041.4738739498
14013,30155,43.301,-104.989,p24,4,19,1643.61605625,86098.49902800332
16652,33580,42.472,-104.12,p24,4,19,3628.5539625,88288.68203971758
16035,32799,42.457,-107.264,p24,4,19,1817.8111125,88800.96002569613
19060,36611,41.614,-105.338,p24,4,19,857.7889242187498,89036.54791151764
13703,29762,43.265,-106.957,p24,4,19,2210.60694375,89196.83556924146
19045,36596,41.45399999999999,-107.527,p24,4,19,599.3813953125,90416.3941556302
15195,31676,42.922,-104.783,p24,4,19,1374.1943625,91250.71284149848
14898,31295,43.01,-104.946,p24,4,19,1599.679125,91960.97370952644
13702,29761,43.254,-107.107,p24,4,19,545.20017890625,94042.47475833708
13411,29381,43.351000000000006,-107.125,p24,4,19,389.86318828125,94728.89036566037
20295,38131,41.226000000000006,-105.28,p24,4,19,518.44436015625,94909.19357544785
13720,29779,43.434,-104.401,p24,4,19,1814.754121875,96250.53896200724
14609,30920,43.151,-104.211,p24,4,19,2579.7700125,96511.5661244676
13414,29384,43.38399999999999,-106.674,p24,4,19,2128.771884375,96950.57078489447
16948,33956,42.34,-104.7,p24,4,19,479.59239375,98105.76964511252
15482,32056,42.825,-104.769,p24,4,19,1783.772128125,99069.2935868196
16937,33943,42.211000000000006,-106.622,p24,4,19,316.7559421875,100025.01147312
13412,29382,43.362,-106.975,p24,4,19,1466.97328125,100883.39643978117
18136,35471,41.905,-105.381,p24,4,19,122.30579970703124,101857.43359351424
18747,36231,41.711000000000006,-105.352,p24,4,19,377.74482890625,102111.01377706732
16329,33178,42.348,-107.394,p24,4,19,1802.11179375,102579.47883731904
13704,29763,43.276,-106.807,p24,4,19,1575.4150687499996,102599.56165983267
15764,32440,42.763000000000005,-104.159,p24,4,19,3567.6075375,105815.36397601756
14014,30156,43.31100000000001,-104.839,p24,4,19,2353.70205,105936.1791185358
16041,32805,42.523,-106.375,p24,4,19,528.868585546875,106919.08052605914
17233,34323,42.114,-106.605,p24,4,20,170.906171484375,106983.14962721129
16351,33200,42.569,-104.133,p24,4,20,3643.461,108435.07482396226
14314,30541,43.257,-104.073,p24,4,20,2321.2747125,108867.22061632972
14607,30918,43.13399999999999,-104.511,p24,4,20,2410.33471875,110804.16377714272
13717,29776,43.408,-104.853,p24,4,20,2217.930103125,113859.71735824108
16056,32820,42.666,-104.146,p24,4,20,3303.470334375,114243.70910063086
17242,34332,42.206,-105.278,p24,4,20,419.56449609375,115031.04250245186
14309,30536,43.214,-104.825,p24,4,20,1769.8363312499996,117282.12641441805
14903,31300,43.054,-104.198,p24,4,20,2593.9551375,119061.02542391968
15196,31677,42.931,-104.633,p24,4,20,2254.92305625,120601.55494041742
16328,33177,42.336000000000006,-107.541,p24,4,20,762.1531734375,121342.58749447846
14610,30921,43.16,-104.06,p24,4,20,2632.549359375,125513.11728139877
14006,30148,43.233,-106.041,p24,4,20,578.1695203124998,125829.04118459452
14899,31296,43.019,-104.797,p24,4,20,1127.38888125,126254.10787478145
15199,31680,42.957,-104.185,p24,4,20,2637.65008125,126469.63735287372
14606,30917,43.125,-104.661,p24,4,20,1794.174046875,132699.48604623528
14311,30538,43.231,-104.524,p24,4,20,2264.8683375,133370.24700829253
13709,29768,43.33,-106.057,p24,4,20,482.23900546875,135196.53459696204
14605,30916,43.11600000000001,-104.811,p24,4,20,988.1770921875,137713.06960665912
15471,32045,42.717,-106.408,p24,4,20,211.98427734375,137922.62876310758
15486,32060,42.86,-104.172,p24,4,20,1999.563215625,140790.03033012358
14310,30537,43.222,-104.674,p24,4,20,1550.777146875,145180.51820199506
13119,29003,43.47,-106.842,p24,4,20,666.84116953125,148751.86564282884
14016,30158,43.328,-104.538,p24,4,20,1639.763240625,150955.1460497873
14015,30157,43.32,-104.688,p24,4,20,1520.3608875,151076.45864068787
13719,29778,43.425,-104.551,p24,4,20,1627.3088578124996,158230.69614398366
13718,29777,43.417,-104.702,p24,4,20,1751.0935640624996,163330.2178314489
19989,37740,41.209,-106.894,p24,4,20,433.74152109375,173098.22102380195
13118,29002,43.459,-106.992,p24,4,20,615.1509562499998,178411.22388836058
19054,36605,41.554,-106.215,p24,4,20,162.55136953125,188106.337082164
20285,38117,41.078,-107.311,p24,4,20,260.807312109375,190873.6687693458
13413,29383,43.373000000000005,-106.824,p24,4,20,559.6858898437498,191472.63907036497
19992,37745,41.263000000000005,-106.168,p24,4,20,402.561646875,191487.3774606237
16631,33559,42.263000000000005,-107.229,p24,4,20,243.524728125,209812.06097067788
19684,37359,41.295,-107.056,p24,4,20,80.182311328125,235496.48285024383
17240,34330,42.187,-105.573,p24,4,20,109.8431982421875,246578.3182633457
20587,38502,41.037,-106.571,p24,4,20,205.25760703125,283427.80339233833
20294,38130,41.216,-105.426,p24,4,20,40.68662431640625,370786.2643401117
19988,37738,41.18600000000001,-107.184,p24,4,20,62.8612998046875,461884.8358220545
13410,29380,43.339,-107.275,p24,4,20,32.6015982421875,544175.2340316849
20289,38125,41.166,-106.152,p24,4,20,21.861035815429688,1285225.3738729786
13115,28999,43.424,-107.443,p24,4,20,12.96,1691812.8564367238
13116,29000,43.43600000000001,-107.293,p24,4,20,13.420800219726562,1962862.7435778792
19688,37365,41.36,-106.183,p24,4,20,11.116799121093749,2256713.715298593
17241,34331,42.196000000000005,-105.425,p24,4,20,10.6272,2447723.499526987
16301,33148,41.93,-111.796,p25,3,1,625.47541875,13130.390705089734
15705,32378,41.953,-113.302,p25,3,2,265.178527734375,149212.27745671303
17791,35039,41.299,-112.972,p25,3,3,41.20373891601562,1525342.011520596
23617,42263,39.539,-111.931,p25,4,1,2158.1062875,1620.8654876086594
21784,39982,40.1,-112.216,p25,4,1,2084.1713859375,2609.867020690456
21162,39221,40.276,-112.407,p25,4,1,2552.1145875,3623.260833747732
23615,42261,39.506,-112.211,p25,4,1,839.7928125,4165.313096198951
23033,41504,39.748000000000005,-111.838,p25,4,1,1197.656128125,5156.967369448368
16599,33526,41.801,-112.062,p25,4,1,1013.5736296875,5767.173309577574
20860,38841,40.372,-112.432,p25,4,1,2394.726525,6223.76866097405
17187,34273,41.38399999999999,-113.889,p25,4,1,3370.76488125,6518.4620834878615
16902,33905,41.68899999999999,-112.182,p25,4,1,973.04015390625,7152.782096537087
25352,44542,38.945,-111.928,p25,4,1,1492.0527796875,7216.958374359361
16891,33893,41.479,-113.917,p25,4,2,2662.355840625,7326.5512033652785
19964,37701,40.661,-112.507,p25,4,2,1384.3103765625,7800.860928276767
21468,39601,40.18,-112.382,p25,4,2,3357.84436875,7859.042951329701
23032,41503,39.732,-111.979,p25,4,2,1298.330521875,8534.702085454428
18395,35805,41.208,-112.058,p25,4,2,401.1774644531249,8719.333237644307
22731,41124,39.845,-111.862,p25,4,2,969.460903125,10126.377582226442
25630,44921,38.832,-112.044,p25,4,2,1121.605734375,11089.736975533271
18094,35425,41.304,-112.083,p25,4,2,1214.4336328125,11234.706680091866
21165,39224,40.326,-111.982,p25,4,2,1295.1731671875,13487.041385216711
21788,39986,40.166,-111.65,p25,4,2,485.060305078125,13502.773191224656
19653,37320,40.74,-112.675,p25,4,2,768.7631531249998,13841.987235182034
22420,40743,39.924,-112.027,p25,4,2,1118.2900499999996,14059.702831845456
21785,39983,40.117,-112.075,p25,4,3,3031.710525,14116.269166957409
19967,37704,40.711,-112.079,p25,4,3,524.64763125,14370.32414027143
17198,34285,41.593,-112.157,p25,4,3,2310.95581875,14646.37399786474
21470,39603,40.213,-112.099,p25,4,3,2865.202875,14961.067029397613
23915,42643,39.443000000000005,-111.907,p25,4,3,1544.0432625,15777.051216908152
19657,37325,40.823,-111.96,p25,4,3,615.0946359375,16010.946849380276
18704,36185,41.112,-112.033,p25,4,3,330.8757925781249,16249.076058705255
25920,45301,38.735,-112.02,p25,4,3,1098.0700453125,16349.81628938321
21783,39981,40.084,-112.358,p25,4,3,2034.71949375,17001.385246915208
20266,38082,40.581,-112.339,p25,4,3,1458.2281921875,17116.382726147818
26204,45680,38.623000000000005,-112.135,p25,4,3,1323.216253125,17620.196993224472
16598,33525,41.785,-112.207,p25,4,3,817.8842109374998,17988.400515266425
25919,45300,38.719,-112.158,p25,4,3,656.344771875,18175.165413191644
23619,42265,39.572,-111.65,p25,4,3,702.0624375,18493.60324163161
23326,41882,39.619,-112.095,p25,4,4,1065.72560625,18528.338865401107
21469,39602,40.197,-112.241,p25,4,4,3640.096715625,18661.04638831324
23031,41502,39.715,-112.119,p25,4,4,1877.344846875,20277.149904429432
19337,36940,40.836,-112.7,p25,4,4,1250.370675,20378.13530384667
22110,40365,40.053,-111.768,p25,4,4,862.3780171875,20717.169930018208
19968,37705,40.727,-111.936,p25,4,4,193.13013515625,21234.7338069273
20567,38464,40.518,-112.03,p25,4,4,749.0392734375,21802.274062256685
23616,42262,39.523,-112.071,p25,4,4,1909.444134375,22432.70867750404
25066,44161,39.025,-112.091,p25,4,4,526.3867582031248,23047.727964402216
22421,40744,39.941,-111.885,p25,4,4,1175.3232890625,23155.307531570284
23914,42642,39.427,-112.047,p25,4,4,2345.39145,23264.07524081141
23030,41501,39.699,-112.26,p25,4,4,2438.70598125,23393.65065053376
19015,36560,40.932,-112.726,p25,4,5,1157.0908218749996,23596.741721802056
23920,42650,39.554,-110.925,p25,4,5,1059.225609375,24446.352176811863
16300,33147,41.914,-111.941,p25,4,5,1442.80288125,24554.848498404517
16600,33527,41.818000000000005,-111.917,p25,4,5,993.491325,24706.61713640236
23327,41883,39.636,-111.955,p25,4,5,1098.058275,24721.1831505484
20265,38081,40.565,-112.482,p25,4,5,963.8937984375,24914.679787507
21471,39604,40.23,-111.957,p25,4,5,1000.8633375,25202.28276422852
23620,42266,39.588,-111.51,p25,4,5,654.3230625,25268.767791371283
20564,38461,40.468,-112.457,p25,4,5,578.90851875,25595.71984007879
21164,39223,40.309,-112.123,p25,4,5,1410.2987203125,25641.813401300908
23904,42632,39.255,-113.444,p25,4,5,1717.5686765624996,26141.96318535713
21786,39984,40.133,-111.933,p25,4,5,1228.29615,26268.26126371649
23624,42271,39.665,-110.806,p25,4,5,464.39343984375,26392.3717458334
24492,43401,39.217,-112.139,p25,4,5,619.14020625,26662.393009808497
16003,32765,41.977,-112.257,p25,4,5,1140.643771875,26741.79530422743
22111,40366,40.069,-111.626,p25,4,5,592.72705546875,27933.93940699283
16298,33145,41.881,-112.232,p25,4,5,771.925696875,28230.567588247563
26483,46062,38.559,-111.835,p25,4,5,499.0960546875,28467.229663992373
24778,43780,39.104,-112.254,p25,4,6,1888.744078125,28862.93943893428
22108,40363,40.021,-112.051,p25,4,6,956.97114609375,28948.601274781635
18083,35412,41.078,-113.95,p25,4,6,271.69431328125,29248.94472709357
16586,33513,41.575,-113.944,p25,4,6,1866.56551875,29690.0732436986
24781,43783,39.154,-111.836,p25,4,6,892.3902257812498,30372.071457127862
15703,32375,41.899,-113.738,p25,4,6,237.7728105468749,30555.462823709247
20268,38084,40.615,-112.054,p25,4,6,345.6990457031249,30617.087045533448
18093,35424,41.288,-112.227,p25,4,6,502.963678125,30962.49954320953
22730,41123,39.828,-112.003,p25,4,6,273.31013671875,31567.34049234802
25068,44163,39.057,-111.813,p25,4,6,1630.5250640625,31591.38383666837
15992,32754,41.785,-113.855,p25,4,6,183.127109765625,31625.840325526537
19656,37324,40.807,-112.103,p25,4,6,820.4081203124998,31663.89335494603
17498,34665,41.497,-112.132,p25,4,6,717.05300625,31957.42614686909
23912,42640,39.393,-112.327,p25,4,6,1864.3800375,32062.7695355401
24780,43782,39.137,-111.976,p25,4,6,275.4823921875,34629.09964649902
25067,44162,39.041,-111.952,p25,4,6,489.4029808593749,34701.61006552607
23329,41885,39.668,-111.673,p25,4,6,232.099203515625,34981.27899644709
26205,45682,38.655,-111.858,p25,4,6,583.2215156249998,34982.167752295514
16299,33146,41.897,-112.087,p25,4,6,822.5157023437498,36683.067284762605
22729,41122,39.812,-112.143,p25,4,6,1381.4363953124996,36944.305179931136
24205,43023,39.347,-111.883,p25,4,6,615.2584078125,36947.49561179938
23623,42270,39.65,-110.947,p25,4,6,565.5490874999998,36997.792958378064
17488,34653,41.288,-113.862,p25,4,7,3921.6565125,37032.17522361058
19016,36565,41.016000000000005,-112.009,p25,4,7,321.28093125,37094.41569705508
22109,40364,40.037,-111.909,p25,4,7,1540.6822687499996,37688.048426657966
20565,38462,40.485,-112.315,p25,4,7,194.8448355468749,39211.43356320976
21467,39600,40.163,-112.524,p25,4,7,1184.3593453125,39570.034283416586
21473,39606,40.262,-111.674,p25,4,7,99.05154609375,40322.43627299967
18386,35791,40.964,-114.066,p25,4,7,446.01428671875,41394.30877814326
19965,37702,40.678,-112.364,p25,4,7,409.0070003906249,43369.52328533767
20864,38845,40.438,-111.863,p25,4,7,153.6449923828125,43466.75940925424
23037,41510,39.843,-110.992,p25,4,7,150.2351455078125,43873.09746947857
23917,42646,39.491,-111.486,p25,4,7,1192.53009375,43913.712712258166
23328,41884,39.652,-111.814,p25,4,7,765.965109375,44946.666708191406
17197,34284,41.576,-112.302,p25,4,7,183.656615625,45402.88690804002
18695,36171,40.868,-114.038,p25,4,7,2802.384590625,45699.0294574966
21160,39219,40.242,-112.691,p25,4,7,2850.868659375,46147.893816703865
21782,39980,40.067,-112.499,p25,4,7,1025.251171875,46160.75341200538
16596,33523,41.751000000000005,-112.498,p25,4,8,1251.96080625,47040.46305754346
25631,44922,38.848,-111.905,p25,4,8,568.8535078125,47913.18908013065
16904,33907,41.722,-111.892,p25,4,8,282.598875,48148.15741167286
24494,43403,39.25,-111.86,p25,4,8,342.4967296875,48641.83320312687
22728,41121,39.795,-112.284,p25,4,8,1652.870559375,48649.60879622879
17499,34666,41.513000000000005,-111.988,p25,4,8,72.96242695312498,48853.87494831834
21163,39222,40.293,-112.265,p25,4,8,759.72424921875,49013.669542084725
20259,38070,40.37,-114.044,p25,4,8,2978.499853125,49392.92541082436
20264,38079,40.531,-112.767,p25,4,8,2280.775471875,50096.12238693961
19962,37699,40.627,-112.792,p25,4,8,2166.890484375,50168.66540881144
17196,34283,41.559,-112.447,p25,4,8,1548.90579375,50181.73281678669
23916,42645,39.475,-111.627,p25,4,8,1121.5513125,50337.85124850372
16286,33133,41.67100000000001,-113.972,p25,4,8,1064.00840625,50549.60111594209
21466,39599,40.146,-112.665,p25,4,9,2235.378515625,51609.50881278135
17200,34287,41.625,-111.867,p25,4,9,601.3963968749998,51785.22635586512
18387,35792,40.982,-113.923,p25,4,9,639.3616664062498,51809.99149617182
22419,40742,39.908,-112.168,p25,4,9,1811.5762640625,52936.608547413714
17195,34282,41.542,-112.591,p25,4,9,1468.7019984375,53018.29192029922
19336,36939,40.819,-112.843,p25,4,9,1303.721325,53113.073737801504
21167,39226,40.358,-111.697,p25,4,9,73.1511474609375,54137.77722509079
16900,33903,41.655,-112.472,p25,4,9,1137.571340625,54150.98427238192
16296,33143,41.847,-112.523,p25,4,9,1335.191090625,54179.93027254033
25349,44538,38.878,-112.484,p25,4,9,3110.74171875,54319.6256673249
15706,32379,41.97,-113.157,p25,4,9,2005.719975,55346.52264137464
15707,32380,41.988,-113.011,p25,4,9,3243.440475,55463.04091680128
15999,32761,41.909,-112.84,p25,4,10,3620.239565625,56294.20117720113
17785,35033,41.192,-113.835,p25,4,10,3615.49929375,56577.59685053267
25064,44159,38.991,-112.369,p25,4,10,2219.141053125,56707.920126801466
17784,35032,41.174,-113.978,p25,4,10,579.75161484375,56968.15501955588
23332,41891,39.762,-110.828,p25,4,10,138.405997265625,58574.27815616602
20858,38839,40.338,-112.716,p25,4,10,3205.75876875,59067.65702359488
15997,32759,41.875,-113.13,p25,4,10,2557.911403125,59299.16172333862
24204,43022,39.33,-112.023,p25,4,10,665.4165187499998,61636.87602929426
16901,33904,41.672,-112.327,p25,4,10,507.957328125,62163.19157155749
20861,38842,40.389,-112.29,p25,4,10,726.5030484375,62524.74371689145
16004,32766,41.994,-112.112,p25,4,11,341.97117890625,63439.938340328525
16000,32762,41.926,-112.694,p25,4,11,1392.66894375,63637.29883383126
20267,38083,40.598,-112.197,p25,4,11,92.18370322265623,64145.26831983752
16295,33142,41.83,-112.668,p25,4,11,1466.85785625,64228.62130398481
19652,37319,40.723,-112.818,p25,4,11,875.86749140625,64449.92661964893
17786,35034,41.21,-113.691,p25,4,11,2904.195515625,64945.111964330994
24783,43788,39.233,-111.138,p25,4,11,413.3298691406249,65584.36725527496
17489,34654,41.306,-113.718,p25,4,11,2453.11284375,66032.601180335
16597,33524,41.768,-112.352,p25,4,11,705.332559375,66411.79562377074
15998,32760,41.892,-112.985,p25,4,11,3365.5003875,68054.17597338233
20863,38844,40.422,-112.006,p25,4,11,285.86880703125,68372.48915913295
20557,38450,40.274,-114.016,p25,4,11,1361.050340625,68470.97455279501
23606,42252,39.351,-113.47,p25,4,12,2673.44955,69079.01756732982
24203,43021,39.314,-112.163,p25,4,12,703.4838609374998,69519.61035526202
18701,36179,41.011,-112.895,p25,4,12,1390.216921875,69567.44668497457
20563,38459,40.434,-112.741,p25,4,12,2299.728965625,70543.47456057322
16289,33136,41.725,-113.538,p25,4,12,2962.26669375,70791.66588019449
24207,43025,39.379,-111.603,p25,4,12,1191.224221875,70968.94532993413
19014,36559,40.915,-112.869,p25,4,12,1972.253559375,71471.00034807857
16297,33144,41.864,-112.378,p25,4,12,700.6094999999998,71751.13674100333
16595,33522,41.734,-112.643,p25,4,12,2068.061371875,72283.91724257209
24495,43404,39.266,-111.72,p25,4,12,739.45311328125,72492.46348087549
24779,43781,39.121,-112.115,p25,4,12,317.894371875,72540.14694826478
17188,34274,41.402,-113.745,p25,4,13,3023.31538125,73258.24916530834
19012,36557,40.88,-113.155,p25,4,13,2949.48894375,74337.25035119298
22732,41126,39.877,-111.579,p25,4,13,79.38583769531247,76122.38412178565
21781,39979,40.05,-112.64,p25,4,13,1012.850578125,76804.52636545361
23034,41506,39.78,-111.556,p25,4,13,256.06378125,77188.18387694612
19966,37703,40.694,-112.222,p25,4,13,77.12565292968748,77701.9111997757
16287,33134,41.68899999999999,-113.828,p25,4,13,460.05120703125,77710.9099888187
16294,33141,41.813,-112.814,p25,4,13,2240.42911875,77854.87066197481
19335,36938,40.801,-112.986,p25,4,13,2218.79199375,78272.40084547273
19651,37318,40.705,-112.96,p25,4,13,1453.9753125,78830.41814155929
22422,40745,39.957,-111.744,p25,4,13,239.55294375,81112.58807809901
23625,42272,39.681,-110.665,p25,4,13,497.2586519531249,81252.99449255901
17190,34276,41.438,-113.457,p25,4,13,1448.305565625,81433.57346916215
23618,42264,39.556,-111.79,p25,4,13,334.7379421875,82463.18635051539
25628,44918,38.782,-112.46,p25,4,13,1677.2246015625,82709.78000656105
16589,33516,41.63,-113.511,p25,4,14,2823.38105625,83947.3648008299
22103,40357,39.919,-112.897,p25,4,14,2246.275040625,84052.74030114678
16601,33528,41.834,-111.771,p25,4,14,74.29971796875,84564.79040544384
22414,40737,39.823,-112.872,p25,4,14,973.67246015625,85122.48977289682
16290,33137,41.743,-113.393,p25,4,14,3671.509021875,85217.90120987901
16293,33140,41.79600000000001,-112.959,p25,4,14,3290.123559375,85286.58550454023
16292,33139,41.779,-113.104,p25,4,14,3115.249621875,85511.3711307233
20562,38458,40.417,-112.883,p25,4,14,3046.6438875,86113.01439236171
18394,35804,41.192,-112.202,p25,4,15,372.17626875,86755.4271971144
15995,32757,41.839,-113.42,p25,4,15,1115.937,88144.13802899385
24782,43784,39.17,-111.697,p25,4,15,363.44870859375,88235.91416418139
16001,32763,41.943000000000005,-112.549,p25,4,15,866.1131296875,88310.60625842668
16593,33520,41.7,-112.932,p25,4,15,1296.850246875,88881.0178779803
17487,34652,41.269,-114.005,p25,4,15,699.1488421875,88926.76352841579
16002,32764,41.96,-112.403,p25,4,15,624.4699429687498,89009.96598707806
20568,38465,40.535,-111.888,p25,4,15,42.592754443359375,89300.0078381892
20857,38838,40.321,-112.858,p25,4,15,1860.04805625,89376.79445911742
16588,33515,41.612,-113.656,p25,4,15,1165.452046875,89679.08918771837
23918,42647,39.507,-111.346,p25,4,15,73.1469708984375,89724.28581688703
16890,33892,41.461000000000006,-114.061,p25,4,15,523.9506199218748,89833.775748374
21465,39598,40.129,-112.807,p25,4,15,1021.542384375,89966.65299519159
24214,43034,39.517,-110.34,p25,4,15,93.89349931640623,90057.36621236375
25353,44543,38.961,-111.789,p25,4,15,334.0086890625,91152.62861852824
15704,32376,41.917,-113.593,p25,4,15,624.6447890625,91186.41220165028
20260,38071,40.389,-113.902,p25,4,15,1952.4686765625,92817.46186614005
19960,37697,40.592,-113.077,p25,4,15,2753.9919,93585.97559488966
16899,33902,41.638000000000005,-112.617,p25,4,15,1573.8087375,94230.95146407511
23333,41892,39.777,-110.687,p25,4,15,150.543847265625,94986.90572878318
16903,33906,41.705,-112.037,p25,4,16,453.20417578125,95344.13239812713
17194,34281,41.525,-112.736,p25,4,16,1831.901821875,95392.1974896769
19963,37700,40.644,-112.65,p25,4,16,341.42771953125,95638.44295150602
16893,33895,41.516000000000005,-113.629,p25,4,16,2168.070553125,95679.7248142693
16291,33138,41.761,-113.249,p25,4,16,3134.55673125,95771.19922738266
19650,37317,40.688,-113.103,p25,4,16,3453.78785625,95823.07193439196
16894,33896,41.534,-113.484,p25,4,16,3534.223640625,95897.34974196288
19334,36937,40.784,-113.129,p25,4,17,3361.9404375,95953.07585278527
19649,37316,40.67,-113.245,p25,4,17,1415.362359375,96747.67947446372
24772,43774,39.002,-113.089,p25,4,17,551.85002578125,96885.5582889315
19013,36558,40.897,-113.012,p25,4,17,1795.799109375,97084.76497295186
16898,33901,41.621,-112.762,p25,4,17,1029.0076734375,97997.77347258475
20263,38078,40.513000000000005,-112.909,p25,4,17,1527.532171875,98564.5895775596
22106,40361,39.988,-112.333,p25,4,17,295.87218046875,99144.05921140256
17199,34286,41.609,-112.012,p25,4,17,82.05264404296875,100676.57655776496
27601,47581,38.157,-111.879,p25,4,17,203.23148378906245,100856.31233899976
16591,33518,41.665,-113.222,p25,4,17,2354.69176875,101220.04231391822
16288,33135,41.707,-113.683,p25,4,17,1026.68404921875,101709.1823395974
16587,33514,41.593,-113.8,p25,4,17,638.9567929687498,102426.8998817158
25350,44539,38.895,-112.345,p25,4,17,839.7030796875,104148.98529670482
15994,32756,41.821000000000005,-113.565,p25,4,17,858.78041484375,104660.17499992422
18700,36178,40.993,-113.038,p25,4,17,1055.62357734375,106187.61227917092
24493,43402,39.234,-111.999,p25,4,17,114.30118828125,106973.34717526274
17790,35038,41.281000000000006,-113.116,p25,4,17,1412.4887578125,109503.1141361
21787,39985,40.15,-111.792,p25,4,17,308.24809453125,110141.90470539947
20859,38840,40.355,-112.574,p25,4,17,292.36576640625,110738.85785524247
22100,40354,39.867,-113.32,p25,4,18,1060.7143640625,111193.16553351904
23621,42267,39.603,-111.369,p25,4,18,266.5820109375,112368.49573494124
23913,42641,39.41,-112.187,p25,4,18,291.43008984375,116412.5915154763
18084,35413,41.096,-113.807,p25,4,18,461.5315136718749,116881.08829458604
21780,39978,40.033,-112.782,p25,4,18,831.7728,116943.03402779262
17189,34275,41.42,-113.601,p25,4,18,1576.831809375,117756.43758057554
21777,39975,39.981,-113.205,p25,4,18,1071.126534375,118792.57434609164
23330,41886,39.684,-111.533,p25,4,18,157.4595703125,119937.30991895366
17497,34663,41.463,-112.421,p25,4,18,185.70006210937493,120090.62522369051
25921,45302,38.752,-111.881,p25,4,18,146.89587304687495,120131.63253791616
19338,36945,40.92,-111.985,p25,4,18,84.2714349609375,120692.81293224804
16895,33897,41.552,-113.34,p25,4,18,3272.99788125,122310.49794729074
22098,40352,39.831,-113.601,p25,4,18,3591.328134375,122829.79208948616
16896,33898,41.569,-113.195,p25,4,18,2190.89154375,123584.79365933534
16590,33517,41.647,-113.367,p25,4,18,2002.30430625,125170.48311010069
21166,39225,40.342,-111.839,p25,4,18,237.91596855468745,125790.1700438142
22418,40741,39.891,-112.309,p25,4,18,597.052771875,125924.19325362465
22107,40362,40.004,-112.192,p25,4,19,420.6397078125,126813.3003006464
17191,34277,41.456,-113.313,p25,4,19,1978.3755140625,127795.73448833796
18699,36177,40.976000000000006,-113.181,p25,4,19,1847.56696875,129887.92520458376
21161,39220,40.259,-112.549,p25,4,19,247.4784140625,134199.87592138426
26480,46059,38.51,-112.249,p25,4,19,118.10851259765624,135996.43547536255
16594,33521,41.717,-112.788,p25,4,19,713.60968359375,138904.3071249541
16892,33894,41.498000000000005,-113.773,p25,4,19,457.94242265625,139114.38717150502
23317,41873,39.465,-113.356,p25,4,19,853.44188203125,142377.84896248966
25065,44160,39.008,-112.23,p25,4,19,429.277978125,144649.88591743444
17789,35037,41.264,-113.26,p25,4,19,1009.634878125,145335.19329810448
15423,31994,41.977,-113.91,p25,4,19,114.73919736328124,146321.42322702648
18388,35793,41.0,-113.78,p25,4,19,340.48444921875,148429.43311006646
19961,37698,40.609,-112.934,p25,4,19,555.4159874999998,150715.4838721402
24206,43024,39.363,-111.743,p25,4,19,260.9352193359374,155700.81755858925
22105,40359,39.954,-112.615,p25,4,19,352.37284453125,161350.43551429402
25632,44923,38.865,-111.766,p25,4,19,30.787198242187497,165279.08819241106
