"Dim1","Dim2","Dim3","Val"
"battery_2","p24","2040",0.782
"battery_2","p24","2042",0.849
"battery_2","p24","2044",1.186
"battery_2","p24","2046",1.32
"battery_2","p24","2048",1.32
"battery_2","p24","2050",1.32
"battery_2","p25","2022",1.479
"battery_2","p25","2024",0.901
"battery_2","p25","2026",0.839
"battery_2","p25","2028",0.795
"battery_2","p25","2030",0.795
"battery_2","p25","2032",0.795
"battery_2","p25","2034",0.795
"battery_2","p25","2036",0.795
"battery_2","p25","2038",0.795
"battery_2","p25","2040",0.795
"battery_2","p25","2042",0.864
"battery_2","p25","2044",1.206
"battery_2","p25","2046",1.343
"battery_2","p25","2048",1.343
"battery_2","p25","2050",1.343
"battery_2","p26","2022",1.465
"battery_2","p26","2024",0.892
"battery_2","p26","2026",0.831
"battery_2","p26","2028",0.787
"battery_2","p26","2030",0.788
"battery_2","p26","2032",0.788
"battery_2","p26","2034",0.788
"battery_2","p26","2036",0.788
"battery_2","p26","2038",0.788
"battery_2","p26","2040",0.788
"battery_2","p26","2042",0.855
"battery_2","p26","2044",1.195
"battery_2","p26","2046",1.33
"battery_2","p26","2048",1.33
"battery_2","p26","2050",1.33
"battery_2","p27","2022",1.504
"battery_2","p27","2024",0.915
"battery_2","p27","2026",0.852
"battery_2","p27","2028",0.808
"battery_2","p27","2030",0.808
"battery_2","p27","2032",0.808
"battery_2","p27","2034",0.808
"battery_2","p27","2036",0.808
"battery_2","p27","2038",0.808
"battery_2","p27","2040",0.808
"battery_2","p27","2042",0.878
"battery_2","p27","2044",1.226
"battery_2","p27","2046",1.365
"battery_2","p27","2048",1.365
"battery_2","p27","2050",1.365
"battery_2","p28","2018",1.337
"battery_2","p28","2020",1.306
"battery_2","p28","2022",1.474
"battery_2","p28","2024",0.897
"battery_2","p28","2026",0.835
"battery_2","p28","2028",0.792
"battery_2","p28","2030",0.792
"battery_2","p28","2032",0.792
"battery_2","p28","2034",0.792
"battery_2","p28","2036",0.792
"battery_2","p28","2038",0.792
"battery_2","p28","2040",0.792
