sc_gid,sc_point_gid,latitude,longitude,region,class,bin,cap_avail,compare,trans_cap_cost
10399,,36.16933,-111.24434,p28,6,,31.247363918357102,1.0130512734190886,53008.46
13395,,33.38056,-110.77921,p28,6,,31.77252969849756,1.0130512734190886,53136.7
13065,,33.50438,-112.19137,p28,6,,54.8798240246776,1.0130512734190886,53882.766
13075,,33.602905,-111.81676000000002,p28,6,,147.04641843932757,1.0130512734190886,54721.625
13282,,33.374953999999995,-112.03005,p28,6,,198.77524778316243,1.0130512734190886,54724.35
12949,,33.66721,-112.09598,p28,6,,84.81427349268357,1.0130512734190886,54810.06
10400,,36.120842,-111.23351,p28,6,,281.7514410453544,1.0130512734190886,54826.17
11877,,34.75465,-111.80848,p28,6,,16.28013918435412,1.0130512734190886,55429.336
13177,,33.455677,-112.180305,p28,6,,121.83846099258568,1.0130512734190886,55676.676
13063,,33.553078,-112.20245,p28,6,,267.5719649815621,1.0130512734190886,55725.977
12954,,33.6921,-111.902855,p28,6,,355.79981604515865,1.0130512734190886,60268.99
13280,,33.366620000000005,-112.09415,p28,6,,290.4166764176719,1.0130512734190886,60779.645
12946,,33.658844,-112.160324,p28,6,,105.03315602809111,1.0130512734190886,60861.75
13179,,33.406967,-112.16926,p28,6,,301.97032358076194,1.0130512734190886,61197.152
12947,,33.601765,-112.21355,p28,6,,155.97423670171528,1.0130512734190886,61263.324
11876,,34.811398,-111.75407,p28,6,,15.492390514143436,1.0130512734190886,61909.324
13609,,32.588608,-114.73376,p28,6,,210.8540607263929,1.0130512734190886,64530.562000000005
13062,,33.495964,-112.25556,p28,6,,361.3140567366334,1.0130512734190886,67006.04
12856,,33.73253,-111.9782,p28,6,,263.1080558503682,1.0130512734190886,67100.27
12852,,33.715893,-112.10702,p28,6,,282.5391897155651,1.0130512734190886,67359.55
13076,,33.611090000000004,-111.75242,p28,6,,100.306664006827,1.0130512734190886,67387.516
13174,,33.447266,-112.24445,p28,6,,437.4630948569995,1.0130512734190886,68367.484
13060,,33.544655,-112.26668,p28,6,,282.27660682549487,1.0130512734190886,68411.72
13279,,33.35825,-112.15822,p28,6,,253.65507180784005,1.0130512734190886,69341.71
12945,,33.650448,-112.224655,p28,6,,90.59109707422856,1.0130512734190886,69417.45
13819,,32.732895,-111.56053,p28,6,,131.29144503511387,1.0130512734190886,71300.98
12850,,33.707522999999995,-112.17141,p28,6,,182.23252570873808,1.0130512734190886,72118.875
13176,,33.39856,-112.23336,p28,6,,215.580552747657,1.0130512734190886,72706.47
13171,,33.430344,-112.372696,p28,6,,261.7951414000171,1.0130512734190886,72791.44
11748,,35.042365999999994,-110.65997,p28,6,,86.65235372317517,1.0130512734190886,75517.47
12940,,33.57639,-112.40632,p28,6,,126.30237012377955,1.0130512734190886,77508.91
13292,,33.359215,-111.76277,p28,6,,214.2676382973059,1.0130512734190886,78527.07
12849,,33.699123,-112.23578,p28,6,,346.0842491125602,1.0130512734190886,79214.06
13621,,33.009262,-111.35808,p28,6,,70.10963164875082,1.0130512734190886,79611.39
13378,,33.294033,-111.880135,p28,6,,128.92819902448184,1.0130512734190886,79848.78
13061,,33.487514000000004,-112.31973,p28,6,,301.18257491055124,1.0130512734190886,80129.31
12851,,33.76457,-112.11807,p28,6,,150.72257890031074,1.0130512734190886,80132.66
11844,,32.952583000000004,-111.80469,p28,6,,133.91727393581618,1.0130512734190886,80414.01
13173,,33.43882,-112.308586,p28,6,,567.179042551692,1.0130512734190886,81225.06
13059,,33.5362,-112.330894,p28,6,,212.42955806681428,1.0130512734190886,81266.05
13058,,33.47903,-112.38389,p28,6,,235.79943528306453,1.0130512734190886,81320.9
13772,,32.781746000000005,-111.57107,p28,6,,58.5559844856608,1.0130512734190886,81805.27
13379,,33.30226,-111.816086,p28,6,,155.97423670171528,1.0130512734190886,83568.12
13193,,33.47303,-111.65589,p28,6,,307.4845642722367,1.0130512734190886,83848.61
12943,,33.58488,-112.34207,p28,6,,262.0577242900873,1.0130512734190886,84834.21
8577,,35.034763,-110.72574,p28,6,,227.134199910747,1.0130512734190886,87102.32
13293,,33.367382,-111.69865,p28,6,,254.70540336812093,1.0130512734190886,87187.56
13382,,33.310455,-111.75202,p28,6,,284.11468705598645,1.0130512734190886,89418.12
13294,,33.424274,-111.645195,p28,6,,261.2699756198766,1.0130512734190886,89590.76
12847,,33.74779,-112.24692,p28,6,,121.31329521244524,1.0130512734190886,90020.8
12760,,33.821587,-112.06466,p28,6,,294.6180026587956,1.0130512734190886,91834.88
13380,,33.245277,-111.869316,p28,6,,143.10767508827414,1.0130512734190886,92770.04
14803,,31.443703000000003,-110.19816000000002,p28,6,,23.89504299639073,1.0130512734190886,93364.33
13381,,33.2535,-111.805305,p28,6,,300.91999202048106,1.0130512734190886,95904.7
13878,,32.855709999999995,-109.69219,p28,6,,48.840417553062366,1.0130512734190886,97856.41
13696,,32.903774,-111.79396,p28,6,,68.53413430832946,1.0130512734190886,99520.36
13384,,33.261692,-111.74128,p28,6,,317.7252969849756,1.0130512734190886,100928.414
13295,,33.432377,-111.581,p28,6,,297.7689973396383,1.0130512734190886,101153.05
12513,,34.267982,-111.29868,p28,6,,78.77486702106833,1.0130512734190886,103770.695
13464,,33.196514,-111.858505,p28,6,,120.0003807620941,1.0130512734190886,105749.02
11879,,34.762814,-111.743095,p28,6,,48.31525177292191,1.0130512734190886,106172.74
13385,,33.269848,-111.677246,p28,6,,231.86069193201112,1.0130512734190886,107537.3
13465,,33.20473,-111.79453999999998,p28,6,,198.77524778316243,1.0130512734190886,108453.93
14716,,31.591103000000004,-110.22656,p28,6,,27.833786347444143,1.0130512734190886,110133.0
13466,,33.212917,-111.73056,p28,6,,178.0311994676144,1.0130512734190886,112841.86
13467,,33.221070000000005,-111.66656,p28,6,,524.6406143603151,1.0130512734190886,118701.43
13299,,33.39168,-111.506195,p28,6,,330.5918585984168,1.0130512734190886,118888.016
13469,,33.229187,-111.60255,p28,6,,212.42955806681428,1.0130512734190886,125801.49
13470,,33.237274,-111.53852,p28,6,,390.19817464435846,1.0130512734190886,133921.92
13550,,33.074135,-112.028496,p28,6,,220.5696276589913,1.0130512734190886,134140.75
13471,,33.1804,-111.59193,p28,6,,331.11702437855723,1.0130512734190886,136707.97
14714,,31.58366,-110.28931,p28,6,,142.58250930813367,1.0130512734190886,150195.19
13616,,32.96078,-111.74093,p28,6,,317.98787987504585,1.0130512734190886,172603.23
13697,,32.911970000000004,-111.73025,p28,6,,428.01011081447126,1.0130512734190886,185566.89
14715,,31.534538,-110.279785,p28,6,,535.1439299631242,1.0130512734190886,236934.56
14717,,31.541977000000003,-110.21708999999998,p28,6,,140.48184618757185,1.0130512734190886,243923.5
14800,,31.485407,-110.27027,p28,6,,437.4630948569995,1.0130512734190886,248309.06
13542,,32.70515,-114.632706,p28,6,,681.1400168421708,1.0130512734190886,260400.3
11981,,34.591045,-112.30834,p28,6,,382.5832708323219,1.0130512734190886,302149.47
13877,,32.848568,-109.75607,p28,6,,181.7073599285976,1.0130512734190886,302239.4
13879,,32.806717,-109.68291,p28,6,,183.0202743789488,1.0130512734190886,323460.44
14899,,31.368647,-109.54421,p28,6,,282.01402393542463,1.0130512734190886,378571.47
13547,,32.675846,-114.493805,p28,7,,356.65920000000006,11.008000000000004,5455.411999999999
270,,47.733803,-117.294495,p3,2,,4.920533266570696,1.05464104650435,5409.439
297,,47.569122,-117.39854,p3,2,,10.387792451649249,1.05464104650435,6717.2563
243,,47.748577,-117.55082,p3,2,,22.962488577329918,1.05464104650435,7157.6094
267,,47.7229,-117.373856,p3,2,,209.12266382925452,1.05464104650435,7464.5225
302,,47.601746,-117.161026,p3,2,,3.006992551793203,1.05464104650435,8487.052
263,,47.700974,-117.532486,p3,2,,5.740622144332479,1.05464104650435,8575.886
377,,46.738240000000005,-117.25005,p3,2,,7.654162859109971,1.05464104650435,12925.828
380,,46.69066,-117.232285,p3,2,,0.8200888777617826,1.05464104650435,15029.444
266,,47.711956,-117.45318600000002,p3,2,,284.29747762408465,1.05464104650435,16468.646
381,,46.701477,-117.15431,p3,2,,13.394785003442449,1.05464104650435,16936.611
265,,47.653374,-117.514175,p3,2,,40.45771796958128,1.05464104650435,17607.354
244,,47.818146,-117.41032,p3,2,,98.13730237216,1.05464104650435,18936.809
247,,47.82907,-117.330826,p3,2,,67.52065093572011,1.05464104650435,22014.148
301,,47.59091,-117.24023,p3,2,,21.32231082180635,1.05464104650435,26631.486
298,,47.580036,-117.3194,p3,2,,28.429747762408464,1.05464104650435,28650.137
264,,47.64236,-117.593376,p3,2,,252.58737435062903,1.05464104650435,41936.8
317,,47.488567,-117.61743,p3,2,,91.3032283908118,1.05464104650435,46693.05
378,,46.74907,-117.17202,p3,2,,47.291791950929465,1.05464104650435,48245.387
318,,47.499588,-117.538445,p3,2,,94.85694686111286,1.05464104650435,55931.742
303,,47.660187,-117.099724,p3,2,,126.29368717531452,1.05464104650435,62171.695
295,,47.616734,-117.416725,p3,2,,281.5638480315454,1.05464104650435,73049.09
268,,47.664345,-117.43494,p3,2,,146.7959091193591,1.05464104650435,74101.55
272,,47.697025,-117.197044,p3,2,,194.6344269887964,1.05464104650435,74415.664
245,,47.75957,-117.47146,p3,2,,244.6598485322652,1.05464104650435,77664.625
269,,47.675278000000006,-117.355675,p3,2,,167.29813106340367,1.05464104650435,80123.04
296,,47.627655,-117.33752,p3,2,,159.37060524503974,1.05464104650435,86168.91
300,,47.649384000000005,-117.179016,p3,2,,489.3196970645303,1.05464104650435,87618.766
273,,47.70784,-117.11769,p3,2,,161.83087187832513,1.05464104650435,89683.87
246,,47.770523,-117.39207,p3,2,,256.96118169869186,1.05464104650435,95351.19
299,,47.63854,-117.258286,p3,2,,346.35086937472624,1.05464104650435,97524.73
271,,47.686172,-117.276375,p3,2,,368.4932690742943,1.05464104650435,100021.94
248,,47.781437,-117.312645,p3,2,,119.73297615322026,1.05464104650435,107188.3
379,,46.74907,-117.17202,p3,3,,11.1456,1.0,15140.881
436,,46.229965,-119.01809,p3,3,,63.7632,1.0,21894.258
340,,46.809944,-119.17148,p3,3,,178.3296,1.0,48372.242
409,,46.301086,-119.21046,p3,3,,66.096,1.0,50094.46
433,,46.265556,-119.11421,p3,3,,118.1952,1.0,52247.6
435,,46.218216,-119.09507,p3,3,,298.5984,1.0,61092.6
432,,46.25376,-119.19122,p3,3,,584.2368,1.0,90754.19
14200,,32.070159999999994,-110.836845,p30,6,,214.3583999999999,0.9999999999999996,4896.062
14280,,31.956621,-110.942955,p30,6,,94.34879999999995,0.9999999999999996,4967.1807
