"Dim1","Dim2","Dim3","Val"
"battery_2","p18","2038",1.348
"battery_2","p18","2040",1.348
"battery_2","p18","2042",1.348
"battery_2","p18","2044",1.348
"battery_2","p18","2046",1.348
"battery_2","p18","2048",1.348
"battery_2","p18","2050",1.348
"battery_2","p19","2022",1.473
"battery_2","p19","2024",1.42
"battery_2","p19","2026",1.366
"battery_2","p19","2028",1.338
"battery_2","p19","2030",1.337
"battery_2","p19","2032",1.337
"battery_2","p19","2034",1.337
"battery_2","p19","2036",1.337
"battery_2","p19","2038",1.337
"battery_2","p19","2040",1.337
"battery_2","p19","2042",1.337
"battery_2","p19","2044",1.337
"battery_2","p19","2046",1.337
"battery_2","p19","2048",1.337
"battery_2","p19","2050",1.337
"battery_2","p20","2022",1.475
"battery_2","p20","2024",1.422
"battery_2","p20","2026",1.368
"battery_2","p20","2028",1.34
"battery_2","p20","2030",1.339
"battery_2","p20","2032",1.339
"battery_2","p20","2034",1.339
"battery_2","p20","2036",1.339
"battery_2","p20","2038",1.339
"battery_2","p20","2040",1.339
"battery_2","p20","2042",1.339
"battery_2","p20","2044",1.339
"battery_2","p20","2046",1.339
"battery_2","p20","2048",1.339
"battery_2","p20","2050",1.339
"battery_2","p21","2022",1.464
"battery_2","p21","2024",1.411
"battery_2","p21","2026",1.357
"battery_2","p21","2028",1.33
"battery_2","p21","2030",1.329
"battery_2","p21","2032",1.329
"battery_2","p21","2034",1.329
"battery_2","p21","2036",1.329
"battery_2","p21","2038",1.329
"battery_2","p21","2040",1.329
"battery_2","p21","2042",1.329
"battery_2","p21","2044",1.329
"battery_2","p21","2046",1.329
"battery_2","p21","2048",1.329
"battery_2","p21","2050",1.329
"battery_2","p22","2022",1.458
"battery_2","p22","2024",1.405
"battery_2","p22","2026",1.352
"battery_2","p22","2028",1.325
"battery_2","p22","2030",1.324
"battery_2","p22","2032",1.324
"battery_2","p22","2034",1.324
"battery_2","p22","2036",1.324
"battery_2","p22","2038",1.324
"battery_2","p22","2040",1.324
"battery_2","p22","2042",1.324
"battery_2","p22","2044",1.324
"battery_2","p22","2046",1.324
"battery_2","p22","2048",1.324
"battery_2","p22","2050",1.324
"battery_2","p23","2022",1.451
"battery_2","p23","2024",1.399
"battery_2","p23","2026",1.345
"battery_2","p23","2028",1.318
"battery_2","p23","2030",1.318
"battery_2","p23","2032",1.318
"battery_2","p23","2034",1.318
"battery_2","p23","2036",1.318
"battery_2","p23","2038",1.318
"battery_2","p23","2040",1.318
"battery_2","p23","2042",1.318
"battery_2","p23","2044",1.318
"battery_2","p23","2046",1.318
"battery_2","p23","2048",1.318
"battery_2","p23","2050",1.318
"battery_2","p24","2022",1.455
"battery_2","p24","2024",1.402
"battery_2","p24","2026",1.348
"battery_2","p24","2028",1.321
"battery_2","p24","2030",1.32
"battery_2","p24","2032",1.32
"battery_2","p24","2034",1.32
"battery_2","p24","2036",1.32
"battery_2","p24","2038",1.32
"battery_2","p24","2040",1.32
"battery_2","p24","2042",1.32
"battery_2","p24","2044",1.32
"battery_2","p24","2046",1.32
"battery_2","p24","2048",1.32
"battery_2","p24","2050",1.32
"battery_2","p25","2022",1.479
"battery_2","p25","2024",1.426
"battery_2","p25","2026",1.371
"battery_2","p25","2028",1.344
"battery_2","p25","2030",1.343
"battery_2","p25","2032",1.343
"battery_2","p25","2034",1.343
"battery_2","p25","2036",1.343
"battery_2","p25","2038",1.343
"battery_2","p25","2040",1.343
"battery_2","p25","2042",1.343
"battery_2","p25","2044",1.343
"battery_2","p25","2046",1.343
"battery_2","p25","2048",1.343
"battery_2","p25","2050",1.343
"battery_2","p26","2022",1.465
"battery_2","p26","2024",1.412
"battery_2","p26","2026",1.358
"battery_2","p26","2028",1.331
"battery_2","p26","2030",1.33
"battery_2","p26","2032",1.33
"battery_2","p26","2034",1.33
"battery_2","p26","2036",1.33
"battery_2","p26","2038",1.33
"battery_2","p26","2040",1.33
"battery_2","p26","2042",1.33
"battery_2","p26","2044",1.33
"battery_2","p26","2046",1.33
"battery_2","p26","2048",1.33
"battery_2","p26","2050",1.33
"battery_2","p27","2022",1.504
"battery_2","p27","2024",1.449
"battery_2","p27","2026",1.394
"battery_2","p27","2028",1.366
"battery_2","p27","2030",1.365
"battery_2","p27","2032",1.365
"battery_2","p27","2034",1.365
"battery_2","p27","2036",1.365
"battery_2","p27","2038",1.365
"battery_2","p27","2040",1.365
"battery_2","p27","2042",1.365
"battery_2","p27","2044",1.365
"battery_2","p27","2046",1.365
"battery_2","p27","2048",1.365
"battery_2","p27","2050",1.365
"battery_2","p28","2018",1.337
"battery_2","p28","2020",1.306
"battery_2","p28","2022",1.474
"battery_2","p28","2024",1.42
"battery_2","p28","2026",1.366
"battery_2","p28","2028",1.339
"battery_2","p28","2030",1.338
"battery_2","p28","2032",1.338
"battery_2","p28","2034",1.338
"battery_2","p28","2036",1.338
"battery_2","p28","2038",1.338
"battery_2","p28","2040",1.338
"battery_2","p28","2042",1.338
"battery_2","p28","2044",1.338
"battery_2","p28","2046",1.338
"battery_2","p28","2048",1.338
"battery_2","p28","2050",1.338
"battery_2","p29","2022",1.468
"battery_2","p29","2024",1.415
"battery_2","p29","2026",1.361
"battery_2","p29","2028",1.333
