year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,trans_cap_cost,built_capacity,investment_bool
2044,7236,,39.637493,-110.83582,p25,5,,5945.368,0.9734888511950652,0
2044,8539,,38.586735,-109.53441,p25,5,,7574.844,39.308483700848114,0
2044,10947,,35.201405,-114.08028,p27,6,,3519.6436,1.2840800834202293,0
2044,10946,,35.08698,-114.52548,p27,6,,7436.1284,7.5159199165797705,0
2044,13547,,32.675846,-114.493805,p28,7,,5455.411999999999,12.300000000000011,0
2044,14200,,32.070159999999994,-110.836845,p30,6,,4896.062,6.360000000000014,0
2044,14282,,32.305054,-107.77826,p31,6,,437.23062,17.02606788526435,0
2044,12102,,35.099277,-106.57132,p31,6,,1104.8547,6.18162442242796,0
2044,14807,,31.813198,-106.60987,p31,7,,5110.652,5.292307692307695,0
2044,8068,,39.61901,-104.728065,p33,5,,4096.9688,109.09999999999997,0
2044,8605,,38.92872,-104.77772,p34,5,,3559.823,12.52777193136824,1
2044,9614,,38.0721,-102.570206,p34,5,,5029.1655,10.31698864936208,0
2044,8608,,38.880035,-104.7712,p34,5,,5328.7188,6.155239419269678,0
2044,531,,45.591522,-121.11373,p5,3,,1131.2489,4.157179331306992,0
2044,769,,44.279114,-121.10976,p5,3,,3019.8196,10.133124620060793,0
2044,715,,44.621094,-121.17671,p5,3,,6510.3413,13.510832826747723,0
2044,503,,45.68119,-121.47882,p5,3,,7857.986999999999,11.432243161094227,0
2044,768,,44.326145,-121.12987,p5,3,,7900.9854,0.779471124620061,0
2044,551,,45.827877,-119.34431,p5,3,,8023.5605,22.56437970540101,0
2044,765,,44.253525,-121.25785,p5,4,,9217.217,32.3432,0
2044,861,,43.979927,-121.378334,p5,4,,9485.41,3.888,0
2044,800,,44.219315,-121.16369,p5,4,,15843.927,4.147199999999999,0
2044,798,,44.206512,-121.23766,p5,4,,17313.236,0.2591999999999999,0
2044,797,,44.146667,-121.2914,p5,4,,23590.7,11.285169230769274,0
2044,14814,,31.879026,-106.42706,p59,7,,5988.484,5.0,0
2044,1712,,42.188034,-121.784225,p6,4,,2851.4126,2.8999999999999986,0
2044,916,,44.22686,-116.97883600000002,p7,3,,102972.23,16.299999999999997,0
2044,4022,,40.394806,-120.52324,p8,5,,53046.69,2.3999999999999986,0
2044,9792,,35.546326,-120.708725,p9,6,,21117.752,16.761462958843154,0
2044,9595,,36.004414000000004,-120.17831,p9,6,,23141.48,20.586505895439377,0
2044,9596,,35.956863,-120.16129,p9,6,,23286.225,0.2541543937708564,0
2044,9793,,35.606506,-120.66117,p9,6,,24231.508,83.35787675194663,0
2046,314,,47.053204,-120.51775,p1,3,,12552.883999999998,0.5,0
2046,11718,,33.990902,-117.59013,p10,6,,8347.527,69.56303109434519,0
2046,11714,,34.038982,-117.60496,p10,6,,8356.905999999999,13.627564886177089,0
2046,10087,,35.37554,-118.92053,p10,6,,8377.487,14.509404019477714,0
2046,13042,,32.770965999999994,-117.02311,p11,6,,323.3736,0.9683925773195876,1
2046,13160,,32.674343,-116.99478,p11,6,,5668.8203,10.399458969072164,1
2046,13261,,32.61513,-117.04343,p11,6,,7617.384,6.7787480412371135,0
2046,13158,,32.73353,-116.94606,p11,6,,8101.735,5.953400412371136,0
2046,9745,,36.79183,-114.15926,p13,5,,30567.682,3.3,1
2046,9747,,36.80115,-114.092224,p13,5,,40542.805,3.1000000000000227,0
2046,754,,45.779340000000005,-111.125336,p18,2,,4266.7085,1.8375384615384602,0
2046,591,,46.573597,-112.062546,p18,3,,9820.824,9.241323832923833,0
2046,779,,45.68057,-110.62238,p18,3,,10772.159,1.9119980343980345,0
2046,750,,45.763767,-111.28072,p18,3,,12531.99,0.318666339066339,0
2046,567,,46.621693,-112.07601,p18,3,,22295.428,0.6904733320733243,0
2046,845,,45.723392,-108.48793,p20,3,,3943.4148,1.8144,0
2046,816,,45.78447,-108.34219,p20,3,,8454.815,1.1856,0
2046,8539,,38.586735,-109.53441,p25,5,,7574.844,3.3999999999999915,0
2046,10946,,35.08698,-114.52548,p27,6,,7436.1284,4.399999999999999,0
2046,13547,,32.675846,-114.493805,p28,7,,5455.411999999999,11.300000000000011,0
2046,14200,,32.070159999999994,-110.836845,p30,6,,4896.062,3.700000000000017,0
2046,14282,,32.305054,-107.77826,p31,6,,437.23062,17.02606788526435,0
2046,12102,,35.099277,-106.57132,p31,6,,1104.8547,6.18162442242796,0
2046,14807,,31.813198,-106.60987,p31,7,,5110.652,1.4923076923076977,0
2046,8068,,39.61901,-104.728065,p33,5,,4096.9688,93.99999999999997,0
2046,8605,,38.92872,-104.77772,p34,5,,3559.823,10.52777193136824,0
2046,9614,,38.0721,-102.570206,p34,5,,5029.1655,10.31698864936208,0
2046,8608,,38.880035,-104.7712,p34,5,,5328.7188,6.155239419269678,0
2046,531,,45.591522,-121.11373,p5,3,,1131.2489,4.157179331306992,0
2046,769,,44.279114,-121.10976,p5,3,,3019.8196,10.133124620060793,0
2046,715,,44.621094,-121.17671,p5,3,,6510.3413,13.510832826747723,0
2046,503,,45.68119,-121.47882,p5,3,,7857.986999999999,11.432243161094227,0
2046,768,,44.326145,-121.12987,p5,3,,7900.9854,0.779471124620061,0
2046,551,,45.827877,-119.34431,p5,3,,8023.5605,22.56437970540101,0
2046,765,,44.253525,-121.25785,p5,4,,9217.217,28.643200000000004,0
2046,861,,43.979927,-121.378334,p5,4,,9485.41,3.888,0
2046,800,,44.219315,-121.16369,p5,4,,15843.927,4.147199999999999,0
2046,798,,44.206512,-121.23766,p5,4,,17313.236,0.2591999999999999,0
2046,797,,44.146667,-121.2914,p5,4,,23590.7,11.285169230769274,0
2046,14814,,31.879026,-106.42706,p59,7,,5988.484,5.0,0
2046,1712,,42.188034,-121.784225,p6,4,,2851.4126,2.8999999999999986,0
2046,916,,44.22686,-116.97883600000002,p7,3,,102972.23,11.799999999999997,0
2046,4022,,40.394806,-120.52324,p8,5,,53046.69,2.3999999999999986,0
2046,9595,,36.004414000000004,-120.17831,p9,6,,23141.48,19.38796885428253,0
2046,9596,,35.956863,-120.16129,p9,6,,23286.225,0.2541543937708564,0
2046,9793,,35.606506,-120.66117,p9,6,,24231.508,83.35787675194663,0
2048,314,,47.053204,-120.51775,p1,3,,12552.883999999998,0.5,0
2048,11718,,33.990902,-117.59013,p10,6,,8347.527,13.863031094345189,0
2048,11714,,34.038982,-117.60496,p10,6,,8356.905999999999,13.627564886177089,0
2048,10087,,35.37554,-118.92053,p10,6,,8377.487,14.509404019477714,0
2048,13042,,32.770965999999994,-117.02311,p11,6,,323.3736,0.9683925773195876,1
2048,13160,,32.674343,-116.99478,p11,6,,5668.8203,18.399458969072164,1
2048,13261,,32.61513,-117.04343,p11,6,,7617.384,6.7787480412371135,0
2048,13158,,32.73353,-116.94606,p11,6,,8101.735,13.234698556701032,1
2048,13044,,32.781837,-116.9602,p11,6,,9769.275,3.550772783505155,1
2048,13045,,32.840992,-116.91138,p11,6,,12519.933,26.620559191638744,1
2048,9745,,36.79183,-114.15926,p13,5,,30567.682,6.356985081081081,1
2048,9747,,36.80115,-114.092224,p13,5,,40542.805,3.343014918918925,1
2048,8539,,38.586735,-109.53441,p25,5,,7574.844,0.09999999999999432,0
2048,13547,,32.675846,-114.493805,p28,7,,5455.411999999999,1.8000000000000114,0
2048,14200,,32.070159999999994,-110.836845,p30,6,,4896.062,2.4000000000000057,0
2048,14282,,32.305054,-107.77826,p31,6,,437.23062,10.61837557757204,0
2048,12102,,35.099277,-106.57132,p31,6,,1104.8547,6.18162442242796,0
2048,8068,,39.61901,-104.728065,p33,5,,4096.9688,61.599999999999966,0
2048,9614,,38.0721,-102.570206,p34,5,,5029.1655,8.444760580730321,0
2048,8608,,38.880035,-104.7712,p34,5,,5328.7188,6.155239419269678,0
2048,531,,45.591522,-121.11373,p5,3,,1131.2489,4.157179331306992,0
2048,769,,44.279114,-121.10976,p5,3,,3019.8196,10.133124620060793,0
2048,715,,44.621094,-121.17671,p5,3,,6510.3413,13.510832826747723,0
2048,503,,45.68119,-121.47882,p5,3,,7857.986999999999,11.432243161094227,0
2048,768,,44.326145,-121.12987,p5,3,,7900.9854,0.779471124620061,0
2048,551,,45.827877,-119.34431,p5,3,,8023.5605,22.56437970540101,0
2048,765,,44.253525,-121.25785,p5,4,,9217.217,6.643200000000004,0
2048,861,,43.979927,-121.378334,p5,4,,9485.41,3.888,0
2048,800,,44.219315,-121.16369,p5,4,,15843.927,4.147199999999999,0
2048,798,,44.206512,-121.23766,p5,4,,17313.236,0.2591999999999999,0
2048,797,,44.146667,-121.2914,p5,4,,23590.7,11.285169230769274,0
2048,916,,44.22686,-116.97883600000002,p7,3,,102972.23,11.799999999999997,0
2048,9793,,35.606506,-120.66117,p9,6,,24231.508,51.00000000000003,0
2050,11714,,34.038982,-117.60496,p10,6,,8356.905999999999,0.5905959805222789,0
2050,10087,,35.37554,-118.92053,p10,6,,8377.487,14.509404019477714,0
2050,13042,,32.770965999999994,-117.02311,p11,6,,323.3736,0.9683925773195876,0
2050,13160,,32.674343,-116.99478,p11,6,,5668.8203,18.399458969072164,0
2050,13261,,32.61513,-117.04343,p11,6,,7617.384,6.7787480412371135,0
2050,13158,,32.73353,-116.94606,p11,6,,8101.735,13.234698556701032,0
2050,13044,,32.781837,-116.9602,p11,6,,9769.275,3.550772783505155,0
2050,13045,,32.840992,-116.91138,p11,6,,12519.933,45.51445113402062,1
2050,12934,,32.926727,-117.00271,p11,6,,13842.505,0.9683925773195876,1
2050,12837,,32.996704,-116.89072,p11,6,,15821.7295,15.278408009869139,1
2050,9745,,36.79183,-114.15926,p13,5,,30567.682,6.356985081081081,0
2050,9747,,36.80115,-114.092224,p13,5,,40542.805,6.443014918918948,1
2050,8539,,38.586735,-109.53441,p25,5,,7574.844,0.09999999999999432,0
2050,8068,,39.61901,-104.728065,p33,5,,4096.9688,31.29999999999997,0
2050,8608,,38.880035,-104.7712,p34,5,,5328.7188,4.6,0
2050,503,,45.68119,-121.47882,p5,3,,7857.986999999999,1.3561491699789343,0
2050,768,,44.326145,-121.12987,p5,3,,7900.9854,0.779471124620061,0
2050,551,,45.827877,-119.34431,p5,3,,8023.5605,22.56437970540101,0
2050,9793,,35.606506,-120.66117,p9,6,,24231.508,19.600000000000023,0
