sc_gid,sc_point_gid,latitude,longitude,region,class,bin,cap_avail,supply_curve_cost_per_mw
22696,37824,41.62,-94.592,s180,5,3,145.55700000000002,105467.64851765535
24016,39344,41.229,-94.601,s180,5,3,156.4050041015625,110047.35385329122
25695,41252,40.725,-93.452,s180,5,3,108.0378,111320.01222983933
23680,38963,41.328,-94.745,s180,5,3,154.6452,112968.3707778237
23682,38965,41.325,-94.452,s180,5,3,103.49903935546872,121508.86895621462
25690,41247,40.737,-94.176,s180,5,3,98.2935,122152.0528845225
20728,35549,42.195,-93.837,s180,5,3,110.4435,122708.8433578072
23681,38964,41.327,-94.598,s180,5,3,105.7779,129159.49396978678
24688,40106,41.031000000000006,-94.314,s180,5,3,77.35783381347656,131803.628984901
25364,40872,40.823,-93.448,s180,5,3,118.18596884765624,134218.46096743568
25027,40487,40.932,-94.171,s180,5,3,117.86374467773436,134487.34280532473
24354,39727,41.127,-94.165,s180,5,4,104.6358,134574.0069736397
25357,40865,40.838,-94.464,s180,5,4,106.71878935546872,134614.17676433112
23027,38206,41.519,-94.301,s180,5,4,133.9173,137785.4049361578
25688,41245,40.74,-94.466,s180,5,4,137.8053,141174.28042677554
25025,40485,40.935,-94.462,s180,5,4,99.15445327148436,141982.9142584503
24691,40109,41.025,-93.877,s180,5,4,103.3965,142938.71391877445
25026,40486,40.934,-94.316,s180,5,4,108.85136352539058,143381.64882094736
24690,40108,41.027,-94.022,s180,5,4,99.86036352539062,150050.09471174533
21047,35929,42.098,-93.84,s180,5,4,66.27363442382813,151201.21759649744
24355,39728,41.125,-94.019,s180,5,4,116.01719384765624,153698.44749016865
20727,35548,42.197,-93.985,s180,5,4,85.3173,165244.1934182738
25358,40866,40.836,-94.319,s180,5,4,103.32846474609372,168036.08587638946
24692,40110,41.023,-93.731,s180,5,4,64.881,169086.24268595545
25359,40867,40.834,-94.174,s180,5,4,110.9538,169852.50106349378
21698,36690,41.901,-93.699,s180,5,4,76.47793176269529,172121.6714730261
23683,38966,41.324,-94.306,s180,5,5,125.33939999999998,172578.2764415206
24351,39724,41.132,-94.603,s180,5,5,116.76149999999998,175558.84064675
25697,41254,40.72,-93.162,s180,5,5,83.59272971191405,188227.24193598435
21368,36309,42.0,-93.844,s180,5,5,66.95816352539063,194676.61873455235
22363,37444,41.717,-94.59,s180,5,5,98.8524,206591.49801395985
23679,38962,41.33,-94.891,s180,5,5,107.3331,209236.64053945107
23678,38961,41.331,-95.037,s180,5,5,82.4499,215454.44043846685
20725,35546,42.201,-94.282,s180,5,5,126.89216762695312,217431.1291052148
25029,40489,40.928,-93.88,s180,5,5,119.0214,227823.39730820237
24356,39729,41.123000000000005,-93.873,s180,5,5,105.8994,231894.11827538285
21369,36310,41.998000000000005,-93.696,s180,5,5,47.3021361694336,235055.82059286928
20724,35545,42.203,-94.43,s180,5,5,122.5206,250711.5494152989
25362,40870,40.828,-93.738,s180,5,5,125.91993032226564,252755.48399258597
25031,40491,40.923,-93.589,s180,5,5,112.6062,271291.6407501306
25030,40490,40.926,-93.735,s180,5,5,115.911,282815.1508872117
24350,39723,41.133,-94.749,s180,6,1,191.0223,50283.39158936719
21044,35926,42.104,-94.285,s180,6,1,288.9999,61243.34736910718
24693,40111,41.021,-93.586,s180,6,1,99.0468,81997.863348079
21693,36685,41.911,-94.438,s180,6,1,138.04829999999998,85990.13732335767
26021,41632,40.628,-93.456,s180,6,1,113.4567,94795.7039460039
25691,41248,40.735,-94.031,s180,6,1,157.73129999999995,97448.94462354464
25692,41249,40.733,-93.886,s180,6,1,109.4229,101575.69692605035
25694,41251,40.728,-93.597,s180,6,1,116.6643,104633.37159719603
21366,36307,42.005,-94.139,s180,6,1,128.1582,105127.28252128452
21692,36684,41.912,-94.585,s180,6,2,113.9184,110306.25359440022
26017,41628,40.637,-94.034,s180,6,2,135.83700000000002,114393.14257559297
21695,36687,41.907,-94.142,s180,6,2,91.1979,116984.51746329883
25033,40493,40.918,-93.299,s180,6,2,91.1736,121759.14642147426
21365,36306,42.006,-94.287,s180,6,2,88.7436,125381.89451726452
24349,39722,41.135,-94.894,s180,6,2,144.6336,126997.08864702792
25696,41253,40.723,-93.307,s180,6,2,104.216625,128328.92694416342
24359,39732,41.11600000000001,-93.436,s180,6,2,100.7478,129635.942755944
24696,40114,41.013000000000005,-93.149,s180,6,2,108.8154,130952.90843392818
21696,36688,41.905,-93.995,s180,6,2,98.8524,135106.62986230053
24689,40107,41.029,-94.168,s180,6,2,81.47206823730468,135239.09141186177
24358,39731,41.118,-93.582,s180,6,2,94.3083,141573.27123723747
25689,41246,40.739,-94.321,s180,6,2,99.05019938964844,141736.17946831475
26018,41629,40.635,-93.89,s180,6,3,95.15418442382811,145091.74491116183
25361,40869,40.83,-93.883,s180,6,3,95.4018,145135.03075420915
25365,40873,40.82,-93.303,s180,6,3,91.2222,145871.10627877555
24685,40103,41.036,-94.75,s180,6,3,83.1546,148453.93540943495
21694,36686,41.909,-94.29,s180,6,3,88.7193,150445.94677314773
24694,40112,41.018,-93.44,s180,6,3,95.4018,151765.89396848972
26016,41627,40.639,-94.179,s180,6,3,115.5708,152313.87799042233
24014,39342,41.232,-94.893,s180,6,3,129.09933852539058,153579.44321770515
26015,41626,40.641,-94.324,s180,6,3,91.58378115234378,154758.01678806366
22031,37065,41.813,-94.44,s180,6,3,114.0036873046875,156153.44978685433
25693,41250,40.73,-93.742,s180,6,3,81.39139057617187,160604.6868714271
26019,41630,40.633,-93.745,s180,6,3,83.5191,161462.38095473463
25028,40488,40.93,-94.025,s180,6,3,90.8577,162491.3178366257
23347,38582,41.427,-94.889,s180,6,4,78.99686762695312,168944.1577568283
21042,35924,42.107,-94.581,s180,6,4,81.7209,170191.93800234344
25363,40871,40.826,-93.593,s180,6,4,124.01602294921877,171989.0437501521
22030,37064,41.815,-94.587,s180,6,4,83.02848442382812,172103.73868160747
24684,40102,41.037,-94.896,s180,6,4,122.8365,173230.55030811703
24361,39734,41.11,-93.145,s180,6,4,117.8793,175165.70416780276
21043,35925,42.106,-94.433,s180,6,4,105.80219999999998,177857.85745594843
22697,37825,41.618,-94.445,s180,6,4,91.6839,179166.47972016103
26014,41625,40.643,-94.469,s180,6,4,137.41334384765622,181416.29993720396
25022,40482,40.939,-94.898,s180,6,4,78.4161,183843.289680331
24360,39733,41.113,-93.29,s180,6,4,79.1451,185765.9984296352
21364,36305,42.008,-94.435,s180,6,4,74.04209999999998,187083.7048760241
23346,38581,41.428,-95.036,s180,6,4,56.34416557617188,190234.1516983257
24357,39730,41.121,-93.728,s180,6,5,87.5286,195455.80705560104
21367,36308,42.003,-93.991,s180,6,5,68.76899999999999,198422.7049457315
24013,39341,41.233,-95.039,s180,6,5,91.5381,204329.71977726024
20723,35544,42.205,-94.579,s180,6,5,119.05056474609373,205375.6176502092
21363,36304,42.01,-94.583,s180,6,5,88.23329999999999,227290.3313548447
22364,37445,41.716,-94.442,s180,6,5,62.5482,246635.73838690677
21046,35928,42.1,-93.988,s180,6,5,66.49451762695314,248176.9350427625
26023,41634,40.622,-93.166,s180,6,5,107.47889999999998,251256.201503878
24695,40113,41.015,-93.294,s180,6,5,44.1288,257400.85191545152
21697,36689,41.903,-93.847,s180,6,5,52.27075349121094,260599.3780760048
25034,40494,40.915,-93.153,s180,6,5,81.69659999999998,270236.3887504737
26022,41633,40.625,-93.311,s180,6,5,107.1144,276568.8286157384
26020,41631,40.63,-93.6,s180,6,5,115.7652,280087.5689676725
25366,40874,40.817,-93.158,s180,6,5,79.63109999999998,291679.00165685185
21048,35930,42.096,-93.692,s180,6,5,40.3866,329621.89424557204
22698,37826,41.61600000000001,-94.298,s180,6,5,63.666,352218.79180085444
25703,41260,40.7,-92.293,s181,6,1,109.6173,72176.5183899863
25037,40497,40.906,-92.717,s181,6,1,128.79,89785.13529335425
25036,40496,40.909,-92.863,s181,6,1,89.6184,103654.96706666404
24362,39735,41.107,-92.999,s181,6,1,124.9749,104595.52629187012
24697,40115,41.01,-93.003,s181,6,1,141.5232,112595.8078730532
25704,41261,40.696,-92.148,s181,6,1,86.96969999999997,118079.63356576144
26030,41641,40.598,-92.154,s181,6,1,108.1593,121748.1515548701
24708,40126,40.967,-91.404,s181,6,2,85.779,126563.72634107036
24366,39739,41.093,-92.416,s181,6,2,59.72137910156249,137977.096303727
24699,40117,41.003,-92.712,s181,6,2,88.2819,141888.67827440414
24703,40121,40.988,-92.13,s181,6,2,60.93103381347656,158521.04631655343
24368,39741,41.086000000000006,-92.125,s181,6,2,98.19629999999998,158634.8359189631
26027,41638,40.61,-92.588,s181,6,2,91.40517971191406,160799.04411999835
24364,39737,41.101000000000006,-92.707,s181,6,2,74.2445208984375,161395.61134265718
25370,40878,40.805,-92.577,s181,6,2,82.16486147460938,163141.55287888402
24367,39740,41.09,-92.27,s181,6,2,87.7473,163235.4056486033
25701,41258,40.707,-92.583,s181,6,3,83.670975,166807.20952391007
25372,40880,40.797,-92.287,s181,6,3,73.92060000000002,167946.4428226655
24363,39736,41.104,-92.853,s181,6,3,92.8017,179155.36042930366
24698,40116,41.006,-92.858,s181,6,3,80.1414,179945.43809438887
25698,41255,40.717,-93.017,s181,6,3,103.26843852539062,180425.19410096624
24372,39745,41.069,-91.542,s181,6,3,91.368,181487.45670386552
25700,41257,40.71,-92.727,s181,6,3,68.48614467773436,182036.21608906216
25371,40879,40.801,-92.432,s181,6,3,47.71426618652343,186234.6710986288
25035,40495,40.912,-93.008,s181,6,3,98.0748,188261.69640480183
25038,40498,40.902,-92.572,s181,6,4,81.5265,188710.49756191508
24369,39742,41.082,-91.979,s181,6,4,65.89090942382812,190685.00679245204
24373,39746,41.06399999999999,-91.397,s181,6,4,111.6580135253906,196228.1489403657
26028,41639,40.606,-92.443,s181,6,4,72.6327,196436.30684089483
25373,40881,40.793,-92.142,s181,6,4,106.1424,197314.45082463173
25699,41256,40.714,-92.872,s181,6,4,50.394800610351545,200213.71361584117
24705,40123,40.98,-91.84,s181,6,4,78.31889999999999,201623.4565722015
25369,40877,40.808,-92.722,s181,6,4,88.6464,206588.7281287164
26024,41635,40.619,-93.022,s181,6,5,122.958,220743.60882592603
26026,41637,40.613,-92.732,s181,6,5,80.96298442382812,237961.88067921725
25702,41259,40.703,-92.438,s181,6,5,56.7648,241461.25326643
25042,40502,40.887,-91.991,s181,6,5,81.0891,254749.9153222338
24037,39365,41.166,-91.535,s181,6,5,58.157434423828114,263502.802400782
26025,41636,40.616,-92.877,s181,6,5,105.00029999999998,264669.4097293134
24700,40118,41.0,-92.567,s181,6,5,52.8039,272189.0040256319
25368,40876,40.811,-92.867,s181,6,5,43.764543237304686,284927.840932149
24707,40125,40.971,-91.549,s181,6,5,28.6011,291753.0412058779
24034,39362,41.179,-91.973,s181,6,5,67.62689999999999,301739.3029302157
25367,40875,40.814,-93.013,s181,6,5,68.2587,309586.07659621816
24370,39743,41.078,-91.833,s181,6,5,51.01493115234375,322734.8938536073
24704,40122,40.984,-91.985,s181,6,5,30.70766557617188,334471.27565719234
25374,40882,40.789,-91.997,s181,7,1,92.96231967773436,130602.59674784492
24365,39738,41.097,-92.562,s181,7,1,53.721225,139190.64904970038
25705,41262,40.692,-92.003,s181,7,1,79.3881,146495.57204005437
25706,41263,40.688,-91.859,s181,7,2,90.29515737304686,147214.4136904691
25041,40501,40.891,-92.136,s181,7,2,94.6122873046875,167446.60795319622
25375,40883,40.785,-91.852,s181,7,3,115.58465859375,168047.32031688243
24706,40124,40.976000000000006,-91.694,s181,7,3,55.23390000000001,194559.3630918176
25040,40500,40.895,-92.282,s181,7,3,69.45012971191406,197516.99688876423
25045,40505,40.874,-91.556,s181,7,4,52.34219999999999,211792.4652872468
25043,40503,40.883,-91.846,s181,7,4,93.6522,229102.523781124
25044,40504,40.878,-91.701,s181,7,4,75.2571,234858.2986590256
24702,40120,40.992,-92.276,s181,7,5,63.16955266113281,246929.66938657544
25046,40506,40.869,-91.411,s181,7,5,49.8879,304956.28985663096
25039,40499,40.898,-92.427,s181,7,5,44.27192735595703,315455.1528837859
24371,39744,41.073,-91.688,s181,7,5,55.0881,330142.3321714655
24701,40119,40.996,-92.421,s181,7,5,11.949281762695312,418811.02859142784
23368,38603,41.37,-91.814,s182,6,1,92.6316,112515.49731286734
19158,33665,42.627,-91.43,s182,6,1,106.65731557617188,114563.54268829383
23369,38604,41.36600000000001,-91.668,s182,6,1,84.19852705078125,122843.74427607178
23370,38605,41.361,-91.521,s182,6,1,70.66391352539063,144588.79106768096
19478,34046,42.525,-91.288,s182,6,1,62.4468708984375,145067.44630372553
19795,34424,42.437,-91.593,s182,6,2,88.50059999999998,148744.75660318113
19157,33664,42.632,-91.579,s182,6,2,73.07301884765623,151626.79851855073
23702,38985,41.264,-91.528,s182,6,2,71.9663958984375,154436.92895095889
23700,38983,41.272,-91.82,s182,6,2,88.1361,174158.7653880932
19159,33666,42.622,-91.281,s182,6,3,77.2254,187409.27299432165
19479,34047,42.52,-91.139,s182,6,3,39.54314794921875,194305.03131706308
20114,34806,42.33,-91.303,s182,6,3,72.48179794921873,198953.1994332873
22382,37463,41.662,-91.794,s182,6,3,88.0389,203306.56911779888
19477,34045,42.53,-91.437,s182,6,3,45.33918442382812,207427.98651764693
23044,38223,41.467,-91.808,s182,6,4,41.984811474609366,213437.68372252947
23701,38984,41.268,-91.674,s182,6,4,46.49756352539063,217220.59005580575
20743,35564,42.145,-91.614,s182,6,4,56.2302,217806.7577729821
20113,34805,42.335,-91.451,s182,6,4,78.68339999999998,227698.32047529737
19797,34426,42.428,-91.295,s182,6,4,54.82079999999999,254028.80302489796
20744,35565,42.14,-91.465,s182,6,4,59.17049999999999,259312.11924808868
21063,35945,42.043,-91.473,s182,6,5,57.13075942382813,291612.62560351833
20425,35185,42.238,-91.458,s182,6,5,62.4267,298817.4281882246
22715,37843,41.565,-91.801,s182,6,5,38.9772,308358.2975840287
20424,35184,42.242,-91.607,s182,6,5,46.6803,317085.5113406863
22716,37844,41.56,-91.654,s182,6,5,33.6312,336057.3729722757
19796,34425,42.432,-91.444,s182,6,5,38.6856,400055.6254435063
21382,36323,41.95399999999999,-91.775,s182,6,5,18.74283294067383,423434.5967387769
22051,37085,41.751000000000005,-91.494,s182,6,5,32.61303237304688,424459.5033082708
22718,37846,41.551,-91.361,s182,7,1,76.61789999999998,141579.19431073408
23047,38226,41.45399999999999,-91.368,s182,7,1,72.41399999999999,149790.47347828056
24035,39363,41.175,-91.827,s182,7,2,61.19298852539062,152808.4830173239
20423,35183,42.247,-91.755,s182,7,2,76.54499999999999,241153.99692564493
21713,36705,41.848,-91.487,s182,7,3,47.03362294921875,253061.4280415546
22383,37464,41.658,-91.648,s182,7,3,46.6803,268804.4422072681
23046,38225,41.458,-91.515,s182,7,3,39.1473,271085.7786440459
22717,37845,41.556,-91.508,s182,7,3,32.165422338867195,308796.33715516335
24036,39364,41.17100000000001,-91.681,s182,7,4,31.16596618652344,342197.5220093954
23045,38224,41.463,-91.661,s182,7,4,31.585384423828124,344286.7152882465
22050,37084,41.755,-91.641,s182,7,4,24.1542,370765.5819049382
21384,36325,41.945,-91.48,s182,7,4,38.4426,371864.9525475407
22384,37465,41.653,-91.501,s182,7,5,17.811899999999994,383725.2486297635
22049,37083,41.76,-91.788,s182,7,5,35.6238,404890.8569532685
21061,35943,42.052,-91.768,s182,7,5,22.5747,539904.4700970424
20742,35563,42.149,-91.762,s182,7,5,24.51870000000001,554150.2072491978
21383,36324,41.95,-91.627,s182,7,5,9.1125,583675.4534884881
21712,36704,41.853,-91.634,s182,7,5,13.81795235595703,657669.3008970764
21062,35944,42.047,-91.62,s182,7,5,8.7237,664940.0608479438
24038,39366,41.161,-91.389,s183,6,1,90.81663442382812,95406.2657988419
20116,34808,42.32,-91.006,s183,6,1,93.3606,103306.1785556646
19799,34428,42.418,-90.998,s183,6,1,85.2985885253906,113578.8074240448
20119,34811,42.304,-90.56,s183,6,1,114.1128,129326.53548328688
21716,36708,41.833,-91.045,s183,6,1,103.8339,136615.7919190197
24374,39747,41.059,-91.251,s183,6,1,96.68945676269531,137300.9435908054
21715,36707,41.838,-91.192,s183,6,2,94.02155881347656,145238.06893334122
20115,34807,42.325,-91.154,s183,6,2,78.95288913574218,152355.13129016387
19161,33668,42.612,-90.982,s183,6,2,84.4425,161587.81709097704
19800,34429,42.412,-90.849,s183,6,2,74.0178,164425.2020871445
22055,37089,41.731,-90.905,s183,6,2,90.8577,164878.07533073836
25376,40884,40.781,-91.707,s183,6,2,104.5872,166624.8183172916
22722,37850,41.531000000000006,-90.774,s183,6,3,41.5044,175877.23275104706
21069,35951,42.012,-90.586,s183,6,3,73.56557438964843,175975.19342986995
19160,33667,42.617,-91.131,s183,6,3,92.097,179307.6814505219
20118,34810,42.31,-90.709,s183,6,3,81.2349,184076.8349751733
19480,34048,42.515,-90.99,s183,6,3,70.31545532226562,186525.8072089258
21071,35953,42.001000000000005,-90.291,s183,6,3,68.3802,194998.1889828335
19801,34430,42.407,-90.701,s183,6,3,52.1721,204534.7538917345
21385,36326,41.941,-91.332,s183,6,4,77.517,210346.96585209065
22052,37086,41.746,-91.346,s183,6,4,74.1837708984375,213135.4540340228
19798,34427,42.423,-91.147,s183,6,4,45.8033138305664,213881.68292435555
20117,34809,42.315,-90.857,s183,6,4,86.4837,217387.884543998
24709,40127,40.962,-91.258,s183,6,4,61.62479999999999,222925.52124267165
20426,35186,42.233,-91.31,s183,6,4,93.6522,226783.14807930824
21386,36327,41.93600000000001,-91.184,s183,6,4,85.19579999999998,227866.496290384
22721,37849,41.536,-90.921,s183,6,4,51.6132,228414.6692514836
22391,37472,41.617,-90.473,s183,6,5,46.6803,238454.79214011863
24375,39748,41.054,-91.105,s183,6,5,60.84671352539063,250174.65138221323
21387,36328,41.931,-91.037,s183,6,5,112.509,269098.43008331285
21064,35946,42.038,-91.325,s183,6,5,71.03351557617188,281889.8539927705
24710,40128,40.957,-91.113,s183,6,5,41.49954118652344,318458.4015109863
20746,35567,42.131,-91.169,s183,6,5,77.54129999999998,319727.10339705046
22390,37471,41.623000000000005,-90.619,s183,6,5,24.5673,402340.87589134055
22057,37091,41.72,-90.611,s183,6,5,29.1114,407141.1275386511
20745,35566,42.136,-91.317,s183,6,5,55.2258791015625,446679.4448618387
21390,36331,41.915,-90.594,s183,7,1,78.36749999999998,98760.98628832118
25707,41264,40.683,-91.714,s183,7,1,93.16158442382812,112735.12173063472
25708,41265,40.679,-91.569,s183,7,1,66.0231,126094.13931080232
25377,40885,40.776,-91.563,s183,7,1,88.33049999999999,126108.76120294542
22054,37088,41.736,-91.052,s183,7,1,94.0653,131532.08853622875
24039,39367,41.157,-91.244,s183,7,1,78.00785881347656,146727.71269529188
21068,35950,42.018,-90.734,s183,7,1,86.88999528808594,154000.25373691658
20428,35188,42.223,-91.014,s183,7,1,99.1197,163605.16761674633
20430,35190,42.212,-90.717,s183,7,1,87.28559999999997,164614.81957539683
25709,41266,40.674,-91.425,s183,7,1,53.07338320312499,166860.65782706326
25378,40886,40.772,-91.418,s183,7,1,76.20261679687498,169315.58693068894
21067,35949,42.023,-90.881,s183,7,2,89.0352,170857.08613106795
21391,36332,41.909,-90.447,s183,7,2,89.4726,172629.6599350055
20748,35569,42.12,-90.873,s183,7,2,129.0816,173925.1079696052
26035,41646,40.577,-91.432,s183,7,2,40.0464,177168.0404835463
25379,40887,40.767,-91.273,s183,7,2,42.282,184890.74672237143
22053,37087,41.74100000000001,-91.199,s183,7,2,67.0923,188294.85352000452
21721,36713,41.806,-90.308,s183,7,2,46.3887,188524.00633887056
21066,35948,42.028,-91.029,s183,7,2,75.62791823730468,191819.62693143197
21392,36333,41.903,-90.299,s183,7,2,56.47320000000001,194000.94224194
20751,35572,42.104,-90.43,s183,7,2,81.62831557617187,194300.3513955316
22056,37090,41.726000000000006,-90.758,s183,7,2,49.57199999999999,199321.8243044475
26356,42026,40.479,-91.439,s183,7,2,51.71039999999999,200117.3020582014
22389,37470,41.628,-90.766,s183,7,3,77.517,202285.34533418843
21717,36709,41.828,-90.897,s183,7,3,63.3744,204599.7078921857
22385,37466,41.649,-91.354,s183,7,3,62.694,206757.43758742168
21720,36712,41.812,-90.456,s183,7,3,57.8097,209191.46384929743
23703,38986,41.25899999999999,-91.382,s183,7,3,55.76849999999999,209754.6064696821
23372,38607,41.351000000000006,-91.229,s183,7,3,54.65920737304687,215020.244981471
20747,35568,42.126000000000005,-91.021,s183,7,3,99.3627,215026.2131715417
22386,37467,41.644,-91.207,s183,7,3,73.63531823730469,217262.1292951297
21389,36330,41.92,-90.742,s183,7,3,77.2254,219002.4396234483
22058,37092,41.715,-90.464,s183,7,3,36.52289999999999,219585.20140396635
21718,36710,41.823,-90.75,s183,7,3,53.7759,219779.04017367412
20750,35571,42.11,-90.577,s183,7,3,89.0352,221887.18023017744
20431,35191,42.207,-90.569,s183,7,4,107.7705,222690.94684137125
19802,34431,42.402,-90.552,s183,7,4,47.4336,223368.8579945932
22387,37468,41.639,-91.06,s183,7,4,60.4584,228505.34285027985
20429,35189,42.218,-90.865,s183,7,4,130.005,230173.9995512108
22719,37847,41.54600000000001,-91.214,s183,7,4,37.45626383056641,232251.7260356421
22388,37469,41.63399999999999,-90.913,s183,7,4,81.1377,232468.6152637534
19481,34049,42.51,-90.841,s183,7,4,43.08414323730469,237413.85055018013
21714,36706,41.843,-91.339,s183,7,4,53.58149999999999,245672.1810123456
21065,35947,42.033,-91.177,s183,7,4,57.29964323730468,245948.8556660319
21070,35952,42.007,-90.438,s183,7,4,83.96937971191406,247460.68954994183
24376,39749,41.049,-90.96,s183,7,4,84.3939,250186.3530117882
25711,41268,40.664,-91.135,s183,7,4,73.51211557617188,251693.6896234472
26034,41645,40.581,-91.576,s183,7,5,66.9708,252142.7033449676
21719,36711,41.817,-90.603,s183,7,5,43.6671,258832.60688420857
20752,35573,42.098,-90.282,s183,7,5,77.5656,261518.20937278096
22720,37848,41.541,-91.068,s183,7,5,38.7099,263238.5592964295
19162,33669,42.607,-90.833,s183,7,5,53.5086,264890.1705185148
23048,38227,41.449,-91.222,s183,7,5,36.234945593261706,266155.8648303775
20432,35192,42.201,-90.421,s183,7,5,51.4674,288545.22482802504
20749,35570,42.115,-90.725,s183,7,5,47.385,304225.49133598607
25380,40888,40.762,-91.128,s183,7,5,20.763863525390622,306920.4104228087
20427,35187,42.228,-91.162,s183,7,5,65.87389467773437,308182.2089470045
25047,40507,40.864,-91.266,s183,7,5,44.7363,322258.2972518722
25710,41267,40.669,-91.28,s183,7,5,39.44108913574219,341118.4540575682
23049,38228,41.444,-91.075,s183,7,5,27.1431,345658.31484778976
25048,40508,40.859,-91.12,s183,7,5,15.213257940673827,369102.8152649616
23371,38606,41.356,-91.375,s183,7,5,30.343408813476568,379845.7995132593
23704,38987,41.254,-91.236,s183,7,5,47.23944323730469,387391.0974040515
24711,40129,40.952,-90.968,s183,7,5,48.9645,388273.8639830052
21388,36329,41.926,-90.889,s183,7,5,55.49974057617187,427501.9621618375
24040,39368,41.152,-91.098,s183,7,5,25.6851,466161.345199257
21072,35954,41.995,-90.143,s183,7,5,24.1299,1012473.1140915256
19482,34050,42.504,-90.692,s183,8,1,5.7105,515267.2774713908
26996,42779,40.313,-92.459,s184,6,1,394.8264,30825.88002338531
26669,42399,40.411,-92.454,s184,6,1,398.1312,53366.98636902886
26349,42019,40.508,-92.449,s184,6,1,201.6012955078125,72029.61244298005
26668,42398,40.414,-92.598,s184,6,1,133.6137873046875,74386.76767204425
28610,44682,39.814,-92.058,s184,6,1,98.9496,93487.19402612338
27966,43921,40.013000000000005,-92.189,s184,6,1,112.7763,121658.34845408384
27965,43920,40.017,-92.332,s184,6,2,98.0019,122807.23896073576
26351,42021,40.501,-92.16,s184,6,2,94.63780942382812,124914.0745347618
27964,43919,40.021,-92.475,s184,6,2,73.75535881347656,127188.92324818902
29894,46205,39.411,-91.656,s184,6,2,90.153,127652.96203314814
28282,44297,39.93,-92.767,s184,6,2,130.3209,132979.64218332455
29256,45441,39.623000000000005,-92.212,s184,6,2,93.3363,137040.0726541898
27647,43541,40.111,-92.183,s184,6,2,92.307441796875,140766.68306971577
26348,42018,40.512,-92.593,s184,6,2,119.41968032226562,147656.12494146702
28284,44299,39.923,-92.481,s184,6,2,77.85671352539063,147838.15293964875
28611,44683,39.81,-91.915,s184,6,2,90.9792,149613.49067857908
26352,42022,40.497,-92.016,s184,6,3,93.88305,159499.73888127832
27967,43922,40.009,-92.046,s184,6,3,76.42349999999998,164651.82904281595
28286,44301,39.915,-92.195,s184,6,3,102.789,165585.6591467582
28935,45062,39.716,-92.064,s184,6,3,66.8007,169117.8399826003
26671,42401,40.403,-92.166,s184,6,3,87.4071,170686.00116786594
29895,46206,39.406,-91.514,s184,6,3,81.9882,172714.1198997865
28609,44681,39.818000000000005,-92.2,s184,6,3,89.56979999999999,176895.85021251772
27324,43159,40.216,-92.465,s184,6,3,95.67031618652342,177802.98099213795
27646,43540,40.114,-92.327,s184,6,3,85.06117705078123,181298.00281422117
26672,42402,40.399,-92.022,s184,6,3,86.62950000000002,181582.9264444703
28934,45061,39.72,-92.206,s184,6,3,86.0949,182408.11307695316
27648,43542,40.107,-92.04,s184,6,4,96.03359999999998,184512.29675683973
27644,43538,40.122,-92.614,s184,6,4,60.90017233886718,186018.6203250932
27645,43539,40.118,-92.47,s184,6,4,65.9502,193119.7164060356
28937,45064,39.708,-91.779,s184,6,4,75.4029,194053.7353058948
27326,43161,40.208,-92.177,s184,6,4,69.76457028808593,198202.05796382856
26997,42780,40.31,-92.316,s184,6,4,151.0974,198463.03821691213
28287,44302,39.911,-92.052,s184,6,4,89.32679999999998,199626.8404331624
26673,42403,40.395,-91.878,s184,6,4,80.0928,206331.00406951783
28933,45060,39.724,-92.349,s184,6,4,74.8683,212437.0112813702
28939,45066,39.699,-91.493,s184,6,4,47.67659999999999,213359.69411266845
26350,42020,40.505,-92.304,s184,6,4,101.98199794921874,216912.6376524201
28607,44679,39.825,-92.486,s184,6,4,54.18899999999999,225241.0075802766
28608,44680,39.822,-92.343,s184,6,5,84.8313,227369.6993496506
27643,43537,40.125,-92.757,s184,6,5,97.4673,227923.054101502
27962,43917,40.028,-92.762,s184,6,5,122.6421,228642.3702914596
26029,41640,40.602,-92.299,s184,6,5,85.5603,229588.9083283832
28285,44300,39.919,-92.338,s184,6,5,115.5951,244938.9068688101
26670,42400,40.407,-92.31,s184,6,5,147.8655,247684.6214988922
28938,45065,39.703,-91.636,s184,6,5,70.42139999999998,260203.80270651245
27325,43160,40.212,-92.321,s184,6,5,103.94227705078124,271358.15375823964
26031,41642,40.594,-92.01,s184,6,5,109.2528,298739.75413295
28932,45059,39.728,-92.491,s184,6,5,25.653022338867192,513712.7306698591
26995,42778,40.317,-92.603,s184,6,5,17.009999999999998,679462.0618469082
27002,42785,40.289,-91.596,s184,7,1,102.2787,117606.7646364282
28930,45057,39.735,-92.777,s184,7,1,98.3421,120016.78731800593
27651,43545,40.094,-91.61,s184,7,1,82.3041,120297.08723798364
27650,43544,40.098,-91.753,s184,7,1,85.8762,126613.97355132378
29892,46203,39.419,-91.939,s184,7,1,90.8334,132364.635187311
26674,42404,40.391,-91.734,s184,7,1,63.4716,134150.6942598105
26675,42405,40.386,-91.59,s184,7,1,60.72618647460936,137242.33486248495
28283,44298,39.927,-92.624,s184,7,1,87.4071,143115.6437411229
27649,43543,40.102,-91.896,s184,7,1,118.3167,145607.73965584737
26355,42025,40.484,-91.583,s184,7,1,92.2505776611328,146882.29058465426
27329,43164,40.196,-91.747,s184,7,2,119.0214,148179.97031119594
27963,43918,40.024,-92.619,s184,7,2,86.1678,149645.29199022983
27969,43924,40.001,-91.759,s184,7,2,101.1366,153617.51818589683
