"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p15","p5","AC","fall","2026",1001.7
"p15","p5","AC","fall","2028",1001.7
"p15","p5","AC","fall","2038",154.27226134982
"p15","p5","AC","fall","2040",137.942669502263
"p15","p5","AC","fall","2042",229.131891297437
"p15","p5","AC","fall","2046",290.986590033597
"p15","p5","AC","fall","2048",626.199928547763
"p15","p5","AC","fall","2050",662.091338665759
"p15","p5","AC","wint","2030",1001.7
"p15","p5","AC","wint","2032",1001.7
"p15","p5","AC","wint","2034",1001.7
"p15","p5","AC","wint","2036",1001.7
"p15","p5","AC","wint","2038",1001.7
"p15","p5","AC","wint","2040",1001.7
"p15","p5","AC","wint","2042",1001.7
"p15","p5","AC","wint","2044",1001.7
"p15","p5","AC","wint","2046",1001.7
"p15","p5","AC","wint","2048",1001.7
"p15","p5","AC","wint","2050",1001.7
"p15","p5","AC","spri","2032",337.97500321493
"p15","p5","AC","spri","2034",1001.7
"p15","p5","AC","spri","2036",1001.7
"p15","p5","AC","spri","2038",1001.7
"p15","p5","AC","spri","2040",1001.7
"p15","p5","AC","spri","2042",875.710737573104
"p15","p5","AC","spri","2046",1001.7
"p15","p5","AC","spri","2048",1001.7
"p15","p5","AC","spri","2050",1001.7
"p15","p7","AC","summ","2022",1041.497
"p15","p7","AC","summ","2024",181.107638983307
"p15","p7","AC","summ","2026",48.1881661135597
"p15","p7","AC","summ","2028",69.7683248628803
"p15","p7","AC","summ","2030",105.584154188778
"p15","p7","AC","summ","2032",134.292715176798
"p15","p7","AC","fall","2028",1041.497
"p15","p7","AC","fall","2030",215.115134775961
"p15","p7","AC","fall","2032",136.159900822714
"p15","p7","AC","fall","2034",36.7651977157394
"p15","p7","AC","wint","2022",1041.497
"p15","p7","AC","wint","2024",1041.497
"p15","p7","AC","wint","2026",1041.497
"p15","p7","AC","spri","2022",1041.497
"p15","p7","AC","spri","2024",1041.497
"p15","p7","AC","spri","2026",1041.497
"p15","p7","AC","spri","2028",1041.497
"p15","p7","AC","spri","2030",1041.497
"p15","p7","AC","spri","2032",1041.50476667419
"p15","p12","AC","summ","2024",2.98652286056802
"p15","p12","AC","summ","2026",8.75368969222659
"p15","p12","AC","summ","2044",216.108913802857
"p15","p12","AC","summ","2046",895.924743144842
"p15","p12","AC","summ","2048",575.407078539089
"p15","p12","AC","summ","2050",288.970912586299
"p15","p12","AC","fall","2024",2.98652286056802
"p15","p12","AC","fall","2026",8.75368969222659
"p15","p12","AC","fall","2034",115.20680036245
"p15","p12","AC","fall","2042",584.827453581747
"p15","p12","AC","fall","2044",1088.63352763039
"p15","p12","AC","fall","2046",1667.9052712347
"p15","p12","AC","fall","2048",1338.15821954889
"p15","p12","AC","fall","2050",1175.62941863962
"p15","p12","AC","wint","2024",2.98652286056802
"p15","p12","AC","wint","2042",416.404462231635
"p15","p12","AC","wint","2044",856.825725754189
"p15","p12","AC","wint","2046",1652.65640818446
"p15","p12","AC","wint","2048",1735.05022931257
"p15","p12","AC","wint","2050",1253.84148431302
"p15","p12","AC","spri","2024",2.98652286056802
"p15","p12","AC","spri","2042",1743.96076665237
"p15","p12","AC","spri","2048",266.115364793186
"p15","p14","AC","summ","2038",95.3614471289343
"p15","p14","AC","summ","2040",328.141
"p15","p14","AC","wint","2024",328.141
"p15","p14","AC","wint","2026",328.141
"p15","p14","AC","wint","2028",328.141
"p15","p14","AC","wint","2030",328.141
"p15","p14","AC","wint","2032",328.141
"p15","p14","AC","wint","2034",328.141
"p15","p14","AC","wint","2036",328.141
"p15","p14","AC","wint","2038",328.141
"p15","p14","AC","wint","2040",260.207013269277
"p15","p14","AC","spri","2022",328.141
"p15","p14","AC","spri","2024",328.141
"p15","p14","AC","spri","2026",328.141
"p15","p14","AC","spri","2028",328.141
"p15","p14","AC","spri","2030",328.141
"p15","p14","AC","spri","2034",328.141
"p15","p14","AC","spri","2040",328.141
"p15","p14","AC","spri","2042",328.141
"p15","p14","AC","spri","2046",328.141
"p15","p14","AC","spri","2048",328.141
"p15","p16","AC","summ","2048",348.076860042308
"p15","p16","AC","summ","2050",1239.98272886488
"p15","p16","AC","fall","2022",172.885471034553
"p15","p16","AC","fall","2024",594.99650999774
"p15","p16","AC","fall","2026",486.920365089625
"p15","p16","AC","fall","2030",480.665569202222
"p15","p16","AC","fall","2034",100.626334303091
"p15","p16","AC","fall","2036",142.343247095184
"p15","p16","AC","fall","2040",145.202804556126
"p15","p16","AC","fall","2050",106.808886642868
"p15","p16","AC","spri","2022",2048.77191696044
"p15","p16","AC","spri","2028",95.3591562146598
"p15","p16","AC","spri","2036",232.031412342428
"p15","p16","AC","spri","2038",462.451223622176
"p15","p16","AC","spri","2044",202.316179700721
"p15","p16","AC","spri","2046",593.047116114602
"p15","p16","AC","spri","2050",1164.02893302041
"p15","p17","AC","summ","2022",476.446
"p15","p17","AC","fall","2022",476.446
"p15","p17","AC","fall","2026",194.6169487315
"p15","p17","AC","fall","2028",151.395516245869
"p15","p17","AC","wint","2034",176.700998319321
"p15","p17","AC","spri","2022",396.892184131582
"p15","p17","AC","spri","2046",476.446
"p16","p15","AC","summ","2024",290.377320178614
"p16","p15","AC","summ","2026",178.506375683594
"p16","p15","AC","summ","2030",175.854514701916
"p16","p15","AC","summ","2032",183.263090216007
"p16","p15","AC","summ","2038",268.486979321354
"p16","p15","AC","fall","2028",752.188395550589
"p16","p15","AC","wint","2022",2112.3476575
"p16","p15","AC","wint","2030",907.7264359284
"p16","p15","AC","wint","2032",1305.87631016568
"p16","p15","AC","wint","2036",644.494131090013
"p16","p15","AC","wint","2038",674.358772587534
"p16","p15","AC","wint","2040",645.162973555984
"p16","p15","AC","wint","2042",672.359489300359
"p16","p15","AC","wint","2044",844.129073497218
"p16","p15","AC","wint","2046",663.029325699617
"p16","p15","AC","wint","2048",1108.94220186638
"p16","p15","AC","wint","2050",74.3904770463641
"p16","p15","AC","spri","2040",490.706703703664
"p16","p17","AC","summ","2022",112
"p16","p17","AC","fall","2030",112
"p16","p17","AC","wint","2046",80.0036224063048
"p16","p17","AC","wint","2050",113.556416932041
"p16","p18","AC","wint","2050",1.20835829671245
"p16","p21","AC","wint","2026",102.549706766432
"p16","p21","AC","wint","2050",833.950080055926
"p16","p21","AC","spri","2026",400.688408536421
"p16","p21","AC","spri","2032",395.492153009799
"p16","p21","AC","spri","2048",75.5961757964736
"p16","p25","AC","summ","2024",431.824918386858
"p16","p25","AC","summ","2026",275.200670275936
"p16","p25","AC","summ","2028",49.3547139499549
"p16","p25","AC","summ","2050",692.429845670288
"p16","p25","AC","fall","2024",1430.61859876619
"p16","p25","AC","fall","2026",1280.6352726225
"p16","p25","AC","fall","2030",416.976265085746
"p16","p25","AC","wint","2024",813.094279690272
"p16","p25","AC","wint","2026",408.09691268643
"p16","p25","AC","wint","2028",819.220736143829
"p16","p25","AC","wint","2032",979.977434729243
"p16","p25","AC","wint","2042",95.4384777236696
"p16","p25","AC","wint","2048",366.216510615273
"p16","p25","AC","spri","2024",2171.90891646012
"p16","p25","AC","spri","2028",859.524002305723
"p16","p25","AC","spri","2030",785.068817881838
"p16","p25","AC","spri","2032",453.605572794685
"p16","p25","AC","spri","2034",841.737249289478
"p16","p25","AC","spri","2038",2419.25156684601
"p16","p25","AC","spri","2040",521.051321764481
"p16","p25","AC","spri","2042",1412.53622017409
"p16","p25","AC","spri","2048",1514.74586196374
"p17","p3","AC","summ","2026",142.147507470659
"p17","p3","AC","summ","2028",146.460751987274
"p17","p3","AC","summ","2030",232.258646173092
"p17","p3","AC","summ","2032",335.850810122226
"p17","p3","AC","summ","2034",590.869883949262
"p17","p3","AC","summ","2036",598.099535524846
"p17","p3","AC","summ","2038",715.133446643572
"p17","p3","AC","summ","2040",754.274796239248
"p17","p3","AC","summ","2042",798.30697713818
"p17","p3","AC","summ","2044",816.287462637503
"p17","p3","AC","summ","2046",833.140634812199
"p17","p3","AC","summ","2048",991.320999855836
"p17","p3","AC","summ","2050",1268.05624858697
"p17","p3","AC","fall","2026",142.147507470659
"p17","p3","AC","fall","2028",146.460751987274
"p17","p3","AC","fall","2030",232.258646173092
"p17","p3","AC","fall","2032",335.850810122226
"p17","p3","AC","fall","2034",286.927397211857
"p17","p3","AC","fall","2036",598.099535524846
"p17","p3","AC","fall","2038",715.133446643572
"p17","p3","AC","fall","2040",754.274796239248
"p17","p3","AC","fall","2042",798.30697713818
"p17","p3","AC","fall","2044",816.287462637503
"p17","p3","AC","fall","2046",833.140634812199
"p17","p3","AC","fall","2048",991.320999855836
"p17","p3","AC","fall","2050",1268.05624858697
"p17","p3","AC","wint","2028",146.460751987274
"p17","p3","AC","wint","2030",232.258646173092
"p17","p3","AC","wint","2032",335.850810122226
"p17","p3","AC","wint","2034",590.869883949262
"p17","p3","AC","wint","2036",598.099535524846
"p17","p3","AC","wint","2038",715.133446643572
"p17","p3","AC","wint","2040",754.274796239248
"p17","p3","AC","wint","2042",798.30697713818
"p17","p3","AC","wint","2044",816.287462637503
"p17","p3","AC","wint","2046",833.140634812199
"p17","p3","AC","wint","2048",991.320999855836
"p17","p3","AC","wint","2050",1201.44180642518
"p17","p3","AC","spri","2030",232.258646173092
"p17","p3","AC","spri","2032",335.850810122226
"p17","p3","AC","spri","2034",590.869883949262
"p17","p3","AC","spri","2036",598.099535524846
"p17","p3","AC","spri","2038",715.133446643572
"p17","p3","AC","spri","2042",798.30697713818
"p17","p3","AC","spri","2044",816.287462637503
"p17","p3","AC","spri","2046",833.140634812199
"p17","p3","AC","spri","2048",623.948071080788
"p17","p14","AC","summ","2022",223.914
"p17","p14","AC","summ","2024",1585.4113006
"p17","p14","AC","summ","2026",1585.4113006
"p17","p14","AC","summ","2028",1585.4113006
"p17","p14","AC","summ","2030",1586.22731818236
"p17","p14","AC","summ","2032",1586.22731818236
"p17","p14","AC","summ","2034",1215.00916576081
"p17","p14","AC","summ","2036",1586.31569177577
"p17","p14","AC","summ","2038",1586.31569177577
"p17","p14","AC","summ","2040",1586.31569177577
"p17","p14","AC","summ","2042",1586.31569177577
"p17","p14","AC","summ","2044",1586.31569177577
"p17","p14","AC","summ","2046",1586.31569177577
"p17","p14","AC","summ","2048",1586.31569177577
"p17","p14","AC","summ","2050",1458.22053824945
"p17","p14","AC","fall","2022",223.914
"p17","p14","AC","fall","2024",1125.76852771175
"p17","p14","AC","fall","2026",1585.4113006
"p17","p14","AC","fall","2028",1585.4113006
"p17","p14","AC","fall","2030",1586.22731818236
"p17","p14","AC","fall","2032",1586.22731818236
"p17","p14","AC","fall","2034",1586.22731818236
"p17","p14","AC","fall","2036",1586.31569177577
"p17","p14","AC","fall","2038",1586.31569177577
"p17","p14","AC","fall","2040",1586.31569177577
"p17","p14","AC","fall","2042",1356.53813229491
"p17","p14","AC","fall","2044",1398.40866768343
"p17","p14","AC","fall","2046",1340.94938661188
"p17","p14","AC","fall","2048",1411.7677754239
"p17","p14","AC","fall","2050",953.936192516596
"p17","p14","AC","wint","2022",223.914
"p17","p14","AC","wint","2024",1585.4113006
"p17","p14","AC","wint","2026",1585.4113006
"p17","p14","AC","wint","2028",1585.4113006
"p17","p14","AC","wint","2030",1586.22731818236
"p17","p14","AC","wint","2032",1586.22731818236
"p17","p14","AC","wint","2034",1586.22731818236
"p17","p14","AC","wint","2036",1586.31569177577
"p17","p14","AC","wint","2038",1586.31569177577
"p17","p14","AC","wint","2040",1586.31569177577
"p17","p14","AC","wint","2042",1586.31569177577
"p17","p14","AC","wint","2044",1586.31569177577
"p17","p14","AC","wint","2046",1586.31569177577
"p17","p14","AC","wint","2048",1586.31569177577
"p17","p14","AC","wint","2050",1364.04370708147
"p17","p14","AC","spri","2022",223.914
"p17","p14","AC","spri","2024",1585.4113006
"p17","p14","AC","spri","2026",1585.4113006
"p17","p14","AC","spri","2028",1585.4113006
"p17","p14","AC","spri","2030",1586.22731818236
"p17","p14","AC","spri","2032",1586.22731818236
"p17","p14","AC","spri","2034",1586.22731818236
"p17","p14","AC","spri","2038",1259.34474035017
"p17","p14","AC","spri","2040",1586.31569177577
"p17","p14","AC","spri","2042",1586.31569177577
"p17","p14","AC","spri","2046",1586.31569177577
"p17","p14","AC","spri","2048",1586.31569177577
"p17","p15","AC","summ","2022",427.64
"p17","p15","AC","summ","2024",427.64
"p17","p15","AC","summ","2026",427.64
"p17","p15","AC","summ","2028",427.64
"p17","p15","AC","summ","2030",427.64
"p17","p15","AC","summ","2032",427.64
"p17","p15","AC","summ","2034",427.64
"p17","p15","AC","summ","2036",427.64
"p17","p15","AC","summ","2038",427.64
"p17","p15","AC","summ","2040",427.64
"p17","p15","AC","summ","2042",68.4030163850853
"p17","p15","AC","summ","2044",60.1349019678448
"p17","p15","AC","fall","2022",427.64
"p17","p15","AC","fall","2024",427.64
"p17","p15","AC","fall","2026",427.64
"p17","p15","AC","fall","2028",427.64
"p17","p15","AC","fall","2030",427.64
"p17","p15","AC","fall","2032",427.64
"p17","p15","AC","fall","2034",335.704421564994
"p17","p15","AC","fall","2036",143.988014143438
"p17","p15","AC","fall","2044",156.403983086511
"p17","p15","AC","fall","2048",16.9942072796707
"p17","p15","AC","wint","2022",427.64
"p17","p15","AC","wint","2024",427.64
"p17","p15","AC","wint","2026",427.64
"p17","p15","AC","wint","2028",427.64
"p17","p15","AC","wint","2030",427.64
"p17","p15","AC","wint","2032",427.64
"p17","p15","AC","wint","2034",427.64
"p17","p15","AC","wint","2036",427.64
"p17","p15","AC","wint","2038",427.64
"p17","p15","AC","wint","2040",427.64
"p17","p15","AC","wint","2042",415.137180224811
"p17","p15","AC","wint","2044",427.64
"p17","p15","AC","wint","2046",427.64
"p17","p15","AC","wint","2048",304.789739382461
"p17","p15","AC","wint","2050",427.64
"p17","p15","AC","spri","2022",427.64
"p17","p15","AC","spri","2028",427.64
"p17","p15","AC","spri","2030",427.64
"p17","p15","AC","spri","2032",427.64
"p17","p15","AC","spri","2034",427.64
"p17","p15","AC","spri","2040",427.64
"p17","p15","AC","spri","2042",427.64
"p17","p15","AC","spri","2046",427.64
"p17","p15","AC","spri","2050",427.64
"p17","p16","AC","summ","2022",147
"p17","p16","AC","summ","2024",147
"p17","p16","AC","summ","2026",147
"p17","p16","AC","summ","2028",147
"p17","p16","AC","summ","2030",147
"p17","p16","AC","summ","2032",147
"p17","p16","AC","summ","2034",147
"p17","p16","AC","summ","2036",147
"p17","p16","AC","summ","2038",147
"p17","p16","AC","summ","2040",147
"p17","p16","AC","summ","2042",147.000158214166
"p17","p16","AC","summ","2044",147.004360041169
"p17","p16","AC","summ","2046",147.702628371961
"p17","p16","AC","summ","2048",110.604223704848
"p17","p16","AC","fall","2022",147
"p17","p16","AC","fall","2024",147
"p17","p16","AC","fall","2026",147
"p17","p16","AC","fall","2028",147
"p17","p16","AC","fall","2032",147
"p17","p16","AC","fall","2034",147
"p17","p16","AC","fall","2036",147
"p17","p16","AC","fall","2038",147
"p17","p16","AC","fall","2040",147
"p17","p16","AC","fall","2042",147.000158214166
"p17","p16","AC","fall","2044",147.004360041169
"p17","p16","AC","fall","2046",147.702628371961
"p17","p16","AC","fall","2048",148.380435075684
"p17","p16","AC","fall","2050",148.556416932041
"p17","p16","AC","wint","2022",147
"p17","p16","AC","wint","2026",147
"p17","p16","AC","wint","2028",147
"p17","p16","AC","wint","2030",147
"p17","p16","AC","wint","2032",147
"p17","p16","AC","wint","2034",147
"p17","p16","AC","wint","2040",147
"p17","p16","AC","wint","2042",147.000158214166
"p17","p16","AC","wint","2044",147.004360041169
"p17","p16","AC","wint","2046",147.702628371961
"p17","p16","AC","spri","2022",147
"p17","p16","AC","spri","2028",147
"p17","p16","AC","spri","2030",147
"p17","p16","AC","spri","2032",147
"p17","p16","AC","spri","2034",147
"p17","p16","AC","spri","2040",147
"p17","p16","AC","spri","2042",147.000158214166
"p17","p16","AC","spri","2046",147.702628371961
"p17","p18","AC","fall","2026",45.705962653716
"p17","p18","AC","wint","2032",550.996544228006
"p17","p18","AC","spri","2022",934.751
"p17","p18","AC","spri","2028",18.7353439457178
"p17","p18","AC","spri","2030",35.1803274820259
"p17","p18","AC","spri","2032",290.477020200777
"p17","p18","AC","spri","2034",837.369025842942
"p17","p20","AC","fall","2022",384.198622876289
"p17","p20","AC","wint","2022",235.20557685567
"p17","p20","AC","wint","2030",106.45429885608
"p17","p20","AC","wint","2034",30.6185730618026
"p17","p20","AC","wint","2038",138.275133911903
"p17","p20","AC","spri","2030",220.543389121243
"p17","p20","AC","spri","2032",179.186248064386
"p17","p20","AC","spri","2034",174.385680852705
"p17","p20","AC","spri","2036",602.529222207402
"p17","p20","AC","spri","2042",56.9770163293201
"p17","p20","AC","spri","2046",147.839992709105
"p17","p20","AC","spri","2048",210.370425754598
"p18","p16","AC","summ","2030",1.20688828809446
"p18","p16","AC","summ","2032",1.20688828809446
"p18","p16","AC","summ","2034",1.20688828809446
"p18","p16","AC","summ","2036",1.20688828809446
"p18","p16","AC","summ","2038",1.20688828809446
"p18","p16","AC","summ","2040",1.20688828809446
"p18","p16","AC","summ","2042",1.20688828809446
"p18","p16","AC","summ","2044",1.20835829671245
"p18","p16","AC","summ","2046",1.20835829671245
"p18","p16","AC","summ","2048",1.20835829671245
"p18","p16","AC","summ","2050",1.20835829671245
"p18","p16","AC","fall","2030",1.20688828809446
"p18","p16","AC","fall","2032",1.20688828809446
"p18","p16","AC","fall","2034",1.20688828809446
"p18","p16","AC","fall","2036",1.20688828809446
"p18","p16","AC","fall","2038",1.20688828809446
"p18","p16","AC","fall","2040",1.20688828809446
"p18","p16","AC","fall","2042",1.20688828809446
"p18","p16","AC","fall","2044",1.20835829671245
"p18","p16","AC","fall","2046",1.20835829671245
"p18","p16","AC","fall","2048",1.20835829671245
"p18","p16","AC","fall","2050",1.20835829671245
"p18","p16","AC","wint","2030",1.20688828809446
"p18","p16","AC","wint","2032",1.20688828809446
"p18","p16","AC","wint","2034",1.20688828809446
"p18","p16","AC","wint","2040",1.20688828809446
"p18","p16","AC","wint","2042",1.20688828809446
"p18","p16","AC","wint","2044",1.20835829671245
"p18","p16","AC","wint","2046",1.20835829671245
"p18","p16","AC","wint","2048",1.20835829671245
"p18","p16","AC","spri","2030",1.20688828809446
"p18","p16","AC","spri","2032",1.20688828809446
"p18","p16","AC","spri","2034",1.20688828809446
"p18","p16","AC","spri","2040",1.20688828809446
"p18","p16","AC","spri","2042",1.20688828809446
"p18","p16","AC","spri","2044",1.20835829671245
"p18","p16","AC","spri","2046",1.20835829671245
"p18","p16","AC","spri","2048",1.20835829671245
"p18","p16","AC","spri","2050",1.20835829671245
"p18","p17","AC","summ","2022",731.858
"p18","p17","AC","summ","2024",731.858
"p18","p17","AC","summ","2026",837.963239637106
"p18","p17","AC","summ","2028",876.639619831495
"p18","p17","AC","summ","2030",1011.27107439793
"p18","p17","AC","summ","2032",1107.81953932565
"p18","p17","AC","summ","2034",980.624926507049
"p18","p17","AC","summ","2036",1430.63740810057
"p18","p17","AC","summ","2038",1602.25404273886
"p18","p17","AC","summ","2040",1729.61909623374
"p18","p17","AC","summ","2042",1476.08471646055
"p18","p17","AC","summ","2044",1537.29465444693
"p18","p17","AC","summ","2046",1562.53122918181
"p18","p17","AC","summ","2048",1699.82289461266
"p18","p17","AC","summ","2050",1752.00841394296
"p18","p17","AC","fall","2022",731.858
"p18","p17","AC","fall","2024",731.858
"p18","p17","AC","fall","2026",1202.01202097902
"p18","p17","AC","fall","2028",648.741455360203
"p18","p17","AC","fall","2030",1219.92226436916
"p18","p17","AC","fall","2032",1017.28753770079
"p18","p17","AC","fall","2034",864.467330537859
"p18","p17","AC","fall","2036",1048.54166538039
"p18","p17","AC","fall","2038",1067.17286369956
"p18","p17","AC","fall","2040",1186.96886570667
"p18","p17","AC","fall","2042",1061.2007438131
"p18","p17","AC","fall","2044",1329.3424913782
"p18","p17","AC","fall","2046",1194.39483518985
"p18","p17","AC","fall","2048",1489.41762427513
"p18","p17","AC","fall","2050",1288.20639475835
"p18","p17","AC","wint","2022",731.858
"p18","p17","AC","wint","2024",731.858
"p18","p17","AC","wint","2026",1035.45208390731
"p18","p17","AC","wint","2028",1456.19973799739
"p18","p17","AC","wint","2030",2254.91182856511
"p18","p17","AC","wint","2032",2799.03773505374
"p18","p17","AC","wint","2034",2605.70967945609
"p18","p17","AC","wint","2036",2202.02285177932
"p18","p17","AC","wint","2038",1962.89688513949
"p18","p17","AC","wint","2040",2860.78517336599
"p18","p17","AC","wint","2042",2248.46644372746
"p18","p17","AC","wint","2044",2304.66170219071
"p18","p17","AC","wint","2046",2474.90624392321
"p18","p17","AC","wint","2048",2398.31596222474
"p18","p17","AC","wint","2050",2400.77800140578
"p18","p17","AC","spri","2022",731.858
"p18","p17","AC","spri","2024",731.858
"p18","p17","AC","spri","2026",1202.01202097902
"p18","p17","AC","spri","2028",1456.19973799739
"p18","p17","AC","spri","2030",2254.91182856511
"p18","p17","AC","spri","2032",2799.03773505374
"p18","p17","AC","spri","2034",3494.44527873616
"p18","p17","AC","spri","2036",1062.13231413857
"p18","p17","AC","spri","2038",1254.63285556047
"p18","p17","AC","spri","2040",1395.22614585368
"p18","p17","AC","spri","2042",1756.74940482364
"p18","p17","AC","spri","2046",1848.84801067023
"p18","p17","AC","spri","2048",1813.36434507951
"p18","p17","AC","spri","2050",648.253657741304
"p18","p20","AC","summ","2022",444.572683051193
"p18","p20","AC","wint","2026",325.706751126561
"p18","p20","AC","wint","2028",435.802439619623
"p18","p20","AC","wint","2032",77.0684607345897
"p18","p20","AC","wint","2046",707.020799132455
"p18","p20","AC","wint","2050",707.020799132455
"p18","p20","AC","spri","2024",491.735505042702
"p18","p20","AC","spri","2026",535.562408386252
"p18","p20","AC","spri","2028",564.660618102643
"p18","p20","AC","spri","2038",707.020799132455
"p18","p20","AC","spri","2050",707.020799132455
"p18","p21","AC","summ","2024",565.323954894359
"p18","p21","AC","summ","2026",662
"p18","p21","AC","summ","2028",662
"p18","p21","AC","summ","2030",478.622650066109
"p18","p21","AC","summ","2032",403.330417536667
"p18","p21","AC","summ","2034",662
"p18","p21","AC","summ","2036",456.462724793144
"p18","p21","AC","summ","2038",240.917145945315
"p18","p21","AC","summ","2040",662
"p18","p21","AC","summ","2042",662
"p18","p21","AC","summ","2044",662
"p18","p21","AC","summ","2046",614.174657236152
"p18","p21","AC","summ","2048",272.463090401528
"p18","p21","AC","summ","2050",474.926223654027
"p18","p21","AC","fall","2024",662
"p18","p21","AC","fall","2026",662
"p18","p21","AC","fall","2028",662
"p18","p21","AC","fall","2030",662
"p18","p21","AC","fall","2032",315.654555332837
"p18","p21","AC","fall","2034",662
"p18","p21","AC","fall","2036",662
"p18","p21","AC","fall","2038",582.581680404023
"p18","p21","AC","fall","2040",512.037508084009
"p18","p21","AC","fall","2042",653.761937589193
"p18","p21","AC","fall","2044",467.734119614671
"p18","p21","AC","fall","2046",433.004359274238
"p18","p21","AC","fall","2050",508.328148913181
"p18","p21","AC","wint","2024",514.251272422819
"p18","p21","AC","wint","2032",662
"p18","p21","AC","wint","2034",662
"p18","p21","AC","wint","2038",662
"p18","p21","AC","wint","2040",662
"p18","p21","AC","wint","2042",662
"p18","p21","AC","wint","2044",538.557416099583
"p18","p21","AC","wint","2046",662
"p18","p21","AC","spri","2026",123.317833850636
"p18","p21","AC","spri","2036",662
"p18","p21","AC","spri","2044",535.579694417436
"p18","p21","AC","spri","2050",564.044785763973
"p18","p22","AC","summ","2026",13.7762268731987
"p18","p22","AC","summ","2028",13.7762268731987
"p18","p22","AC","summ","2032",10.1509600474287
"p18","p22","AC","summ","2036",0.545471196195308
"p18","p22","AC","summ","2040",13.7762268731987
"p18","p22","AC","summ","2044",13.7762268731987
"p18","p22","AC","summ","2046",13.7762268731987
"p18","p22","AC","summ","2048",13.7762268731987
"p18","p22","AC","summ","2050",13.7762268731987
"p18","p22","AC","fall","2026",13.7762268731987
"p18","p22","AC","fall","2028",13.7762268731987
"p18","p22","AC","fall","2030",13.7762268731987
"p18","p22","AC","fall","2038",13.7762268731987
"p18","p22","AC","fall","2040",13.7762268731987
"p18","p22","AC","fall","2042",13.7762268731987
"p18","p22","AC","fall","2044",13.7762268731987
"p18","p22","AC","fall","2046",13.7762268731987
"p18","p22","AC","fall","2048",13.7762268731987
"p18","p22","AC","fall","2050",13.7762268731987
"p18","p22","AC","wint","2026",13.7762268731987
"p18","p22","AC","wint","2028",13.7762268731987
"p18","p22","AC","wint","2030",13.7762268731987
"p18","p22","AC","wint","2032",13.7762268731987
"p18","p22","AC","wint","2034",13.7762268731987
"p18","p22","AC","wint","2036",13.7762268731987
"p18","p22","AC","wint","2040",13.7762268731987
"p18","p22","AC","wint","2046",13.7762268731987
"p18","p22","AC","spri","2026",13.7762268731987
"p18","p22","AC","spri","2028",13.7762268731987
"p18","p22","AC","spri","2030",13.7762268731987
"p18","p22","AC","spri","2032",13.7762268731987
"p18","p22","AC","spri","2034",13.7762268731987
"p18","p22","AC","spri","2038",13.7762268731987
"p18","p22","AC","spri","2040",13.7762268731987
"p18","p22","AC","spri","2042",13.7762268731987
"p18","p22","AC","spri","2044",13.7762268731987
"p18","p22","AC","spri","2046",13.7762268731987
"p18","p22","AC","spri","2048",13.7762268731987
"p18","p22","AC","spri","2050",13.7762268731987
"p18","p23","AC","summ","2040",30.9327158144145
"p18","p23","AC","wint","2040",72.2703354863865
"p18","p23","AC","wint","2046",72.6299412704344
"p18","p23","AC","spri","2040",72.2703354863865
"p18","p23","AC","spri","2042",72.2703544512616
"p18","p23","AC","spri","2044",72.2852172702335
"p18","p23","AC","spri","2046",72.6299412704344
"p18","p23","AC","spri","2048",76.8970591973188
"p18","p23","AC","spri","2050",85.6779710326791
"p19","p20","AC","summ","2024",104.409832492346
"p19","p20","AC","summ","2026",197.00489
"p19","p20","AC","summ","2028",196.335045460486
"p19","p20","AC","summ","2030",195.39506545522
"p19","p20","AC","summ","2032",194.25968545522
"p19","p20","AC","summ","2034",193.09646045522
"p19","p20","AC","summ","2036",191.80374045522
"p19","p20","AC","summ","2038",190.50225545522
"p19","p20","AC","summ","2040",189.19680545522
"p19","p20","AC","summ","2042",187.98261045522
"p19","p20","AC","summ","2044",186.728015
"p19","p20","AC","summ","2046",185.596125
"p19","p20","AC","summ","2048",184.48045
"p19","p20","AC","summ","2050",183.401305
"p19","p20","AC","fall","2030",197.00489
"p19","p20","AC","fall","2032",197.00489
"p19","p20","AC","fall","2034",197.00489
"p19","p20","AC","fall","2036",194.963387418632
"p19","p20","AC","fall","2038",193.800592418632
"p19","p20","AC","fall","2040",192.58775272761
"p19","p20","AC","fall","2042",191.43959272761
"p19","p20","AC","fall","2044",190.356605
"p19","p20","AC","fall","2046",189.310735
"p19","p20","AC","fall","2048",187.84367
"p19","p20","AC","fall","2050",186.824265
"p19","p20","AC","wint","2040",197.00489
"p19","p20","AC","wint","2042",197.00489
"p19","p20","AC","wint","2044",185.754435
"p19","p20","AC","wint","2046",197.00489
"p19","p20","AC","wint","2048",197.00489
"p19","p20","AC","wint","2050",181.86561
"p20","p17","AC","summ","2022",600
"p20","p17","AC","summ","2024",600
"p20","p17","AC","summ","2026",600
"p20","p17","AC","summ","2028",624.096338081651
"p20","p17","AC","summ","2030",650.472197315268
"p20","p17","AC","summ","2032",736.657496835684
"p20","p17","AC","summ","2034",826.703178946987
"p20","p17","AC","summ","2036",848.028866540189
"p20","p17","AC","summ","2038",887.682810860188
"p20","p17","AC","summ","2040",890.55922469449
"p20","p17","AC","summ","2042",907.794543520095
"p20","p17","AC","summ","2044",933.406617720095
"p20","p17","AC","summ","2046",940.127265551136
"p20","p17","AC","summ","2048",1000.86617011481
"p20","p17","AC","summ","2050",1062.47854703793
"p20","p17","AC","fall","2022",600
