dimension_1,dimension_2,dimension_3,Value
model_name,parent_class_id,parent_id,350.51930999994
model_name,parent_class_id,parent_id,349.74328999998
model_name,parent_class_id,parent_id,349.04282500003
model_name,parent_class_id,parent_id,345.71391999994
model_name,parent_class_id,parent_id,349.56193500004
model_name,parent_class_id,parent_id,349.82183500002
model_name,parent_class_id,parent_id,349.7417950001
model_name,parent_class_id,parent_id,352.38760000008
model_name,parent_class_id,parent_id,349.57987500001
model_name,parent_class_id,parent_id,352.59149499997
model_name,parent_class_id,parent_id,352.35725075781
model_name,parent_class_id,parent_id,352.19934715021
model_name,parent_class_id,parent_id,352.77089500003
model_name,parent_class_id,parent_id,352.59149499998
model_name,parent_class_id,parent_id,352.36414000009
model_name,parent_class_id,parent_id,352.39863999998
model_name,parent_class_id,parent_id,352.19380568828
model_name,parent_class_id,parent_id,352.50489999983
model_name,parent_class_id,parent_id,352.51329500002
model_name,parent_class_id,parent_id,352.09849000001
model_name,parent_class_id,parent_id,352.57803999998
model_name,parent_class_id,parent_id,352.52122999992
model_name,parent_class_id,parent_id,352.35908000001
model_name,parent_class_id,parent_id,352.58253911197
model_name,parent_class_id,parent_id,350.11933999996
model_name,parent_class_id,parent_id,349.25143499999
model_name,parent_class_id,parent_id,349.46268999994
model_name,parent_class_id,parent_id,352.5914949999
model_name,parent_class_id,parent_id,352.77089499995
model_name,parent_class_id,parent_id,91.98039000007
model_name,parent_class_id,parent_id,91.43982000002
model_name,parent_class_id,parent_id,91.2373799999899
model_name,parent_class_id,parent_id,91.05465000001
model_name,parent_class_id,parent_id,90.6751199999999
model_name,parent_class_id,parent_id,90.2194799998201
model_name,parent_class_id,parent_id,90.93269999993
model_name,parent_class_id,parent_id,91.2090899999599
model_name,parent_class_id,parent_id,91.9230899999799
model_name,parent_class_id,parent_id,90.9963900000199
model_name,parent_class_id,parent_id,91.98038999991
model_name,parent_class_id,parent_id,91.8660599999801
model_name,parent_class_id,parent_id,91.5952200000199
model_name,parent_class_id,parent_id,91.9389600000301
model_name,parent_class_id,parent_id,91.48722
model_name,parent_class_id,parent_id,91.92107999995
model_name,parent_class_id,parent_id,91.97621999998
model_name,parent_class_id,parent_id,91.82510999998
model_name,parent_class_id,parent_id,91.95780000001
model_name,parent_class_id,parent_id,91.9448699999099
model_name,parent_class_id,parent_id,91.3124999999399
model_name,parent_class_id,parent_id,91.97688000006
model_name,parent_class_id,parent_id,91.9620600000499
model_name,parent_class_id,parent_id,91.73769000006
model_name,parent_class_id,parent_id,91.96569
model_name,parent_class_id,parent_id,91.3995600000101
model_name,parent_class_id,parent_id,91.10907000004
model_name,parent_class_id,parent_id,91.97277000007
model_name,parent_class_id,parent_id,91.9803900000301
model_name,parent_class_id,parent_id,92.0271900001
model_name,parent_class_id,parent_id,91.98039000007
model_name,parent_class_id,parent_id,91.43982000002
model_name,parent_class_id,parent_id,91.25249999999
model_name,parent_class_id,parent_id,91.07516886336
model_name,parent_class_id,parent_id,90.26879999999
model_name,parent_class_id,parent_id,89.88410999986
model_name,parent_class_id,parent_id,90.87161999993
model_name,parent_class_id,parent_id,91.0954281522799
model_name,parent_class_id,parent_id,91.8698999999799
model_name,parent_class_id,parent_id,89.9553899999999
model_name,parent_class_id,parent_id,91.98038999991
model_name,parent_class_id,parent_id,91.8660599999801
model_name,parent_class_id,parent_id,91.4655300000199
model_name,parent_class_id,parent_id,91.9737057337101
model_name,parent_class_id,parent_id,91.92833999998
model_name,parent_class_id,parent_id,91.92107999995
model_name,parent_class_id,parent_id,91.92590999998
model_name,parent_class_id,parent_id,91.77890818256
model_name,parent_class_id,parent_id,91.83552000001
model_name,parent_class_id,parent_id,91.9652699999099
model_name,parent_class_id,parent_id,91.8007799999599
model_name,parent_class_id,parent_id,92.02302000006
model_name,parent_class_id,parent_id,91.9620600000499
model_name,parent_class_id,parent_id,91.91976000007
model_name,parent_class_id,parent_id,91.96569
model_name,parent_class_id,parent_id,91.3354800000101
model_name,parent_class_id,parent_id,91.10907000004
model_name,parent_class_id,parent_id,91.16418000007
model_name,parent_class_id,parent_id,91.9803900000301
model_name,parent_class_id,parent_id,92.0271900001
model_name,parent_class_id,parent_id,65.6126782000101
model_name,parent_class_id,parent_id,65.22707159993
model_name,parent_class_id,parent_id,65.00187940003
model_name,parent_class_id,parent_id,64.61025940005
model_name,parent_class_id,parent_id,63.4559648
model_name,parent_class_id,parent_id,64.34295199998
model_name,parent_class_id,parent_id,64.99316959994
model_name,parent_class_id,parent_id,64.9391216687501
model_name,parent_class_id,parent_id,65.57473599993
model_name,parent_class_id,parent_id,65.3019091560101
model_name,parent_class_id,parent_id,65.61267820001
model_name,parent_class_id,parent_id,65.57054160003
model_name,parent_class_id,parent_id,65.48078999997
model_name,parent_class_id,parent_id,65.42091279996
model_name,parent_class_id,parent_id,65.5743080000099
model_name,parent_class_id,parent_id,65.33646840007
model_name,parent_class_id,parent_id,65.57381580005
model_name,parent_class_id,parent_id,65.59296880008
model_name,parent_class_id,parent_id,65.50933760004
model_name,parent_class_id,parent_id,65.58734059998
model_name,parent_class_id,parent_id,65.5209364001
model_name,parent_class_id,parent_id,65.60075840004
model_name,parent_class_id,parent_id,65.61267820009
model_name,parent_class_id,parent_id,65.58524339996
model_name,parent_class_id,parent_id,65.60219219997
model_name,parent_class_id,parent_id,64.98208440008
model_name,parent_class_id,parent_id,64.94591840002
model_name,parent_class_id,parent_id,65.0304483999399
model_name,parent_class_id,parent_id,65.61267820005
model_name,parent_class_id,parent_id,65.6460622
model_name,parent_class_id,parent_id,65.6126782000101
model_name,parent_class_id,parent_id,65.21363239993
model_name,parent_class_id,parent_id,65.02903600003
model_name,parent_class_id,parent_id,64.66701220005
model_name,parent_class_id,parent_id,63.70271971894
model_name,parent_class_id,parent_id,64.89678399997
model_name,parent_class_id,parent_id,65.00476839994
model_name,parent_class_id,parent_id,65.08238619998
model_name,parent_class_id,parent_id,65.61267819993
model_name,parent_class_id,parent_id,64.8115692000201
model_name,parent_class_id,parent_id,65.61267820001
model_name,parent_class_id,parent_id,65.53112280003
model_name,parent_class_id,parent_id,65.48078999997
model_name,parent_class_id,parent_id,65.34209659996
model_name,parent_class_id,parent_id,65.6126782000099
model_name,parent_class_id,parent_id,65.33646840007
model_name,parent_class_id,parent_id,65.57381580005
model_name,parent_class_id,parent_id,65.61122300008
model_name,parent_class_id,parent_id,65.59930791966
model_name,parent_class_id,parent_id,65.60189259998
model_name,parent_class_id,parent_id,65.5216854001
model_name,parent_class_id,parent_id,65.60373300004
model_name,parent_class_id,parent_id,65.59960280009
model_name,parent_class_id,parent_id,65.56200299996
model_name,parent_class_id,parent_id,65.60219219997
model_name,parent_class_id,parent_id,65.15264240007
model_name,parent_class_id,parent_id,64.97988020002
model_name,parent_class_id,parent_id,65.0304483999399
model_name,parent_class_id,parent_id,65.61267820005
model_name,parent_class_id,parent_id,65.6187558
model_name,parent_class_id,parent_id,613.20259999998
model_name,parent_class_id,parent_id,609.59880000001
model_name,parent_class_id,parent_id,607.74800000011
model_name,parent_class_id,parent_id,607.0310000001
model_name,parent_class_id,parent_id,602.99839999997
model_name,parent_class_id,parent_id,607.565400000041
model_name,parent_class_id,parent_id,607.81999999999
model_name,parent_class_id,parent_id,607.47919999998
model_name,parent_class_id,parent_id,612.82059999997
model_name,parent_class_id,parent_id,612.148
model_name,parent_class_id,parent_id,613.20259999997
model_name,parent_class_id,parent_id,612.834199999979
model_name,parent_class_id,parent_id,610.93701717873
model_name,parent_class_id,parent_id,613.15999999999
model_name,parent_class_id,parent_id,612.85559999999
model_name,parent_class_id,parent_id,612.82140000006
model_name,parent_class_id,parent_id,612.83940000008
model_name,parent_class_id,parent_id,613.12680000003
model_name,parent_class_id,parent_id,613.05199999994
model_name,parent_class_id,parent_id,612.965800000009
model_name,parent_class_id,parent_id,613.01179999994
model_name,parent_class_id,parent_id,613.09119999993
model_name,parent_class_id,parent_id,613.2026
model_name,parent_class_id,parent_id,612.8955999999
model_name,parent_class_id,parent_id,613.20159999999
model_name,parent_class_id,parent_id,608.90320000008
model_name,parent_class_id,parent_id,606.97119999995
model_name,parent_class_id,parent_id,609.31819999998
model_name,parent_class_id,parent_id,613.20260000015
model_name,parent_class_id,parent_id,613.514599999949
model_name,parent_class_id,parent_id,250.19033280001
model_name,parent_class_id,parent_id,249.10839840007
model_name,parent_class_id,parent_id,247.65795839999
model_name,parent_class_id,parent_id,246.09327839993
model_name,parent_class_id,parent_id,244.75960799991
model_name,parent_class_id,parent_id,247.50871200005
model_name,parent_class_id,parent_id,247.40157119995
model_name,parent_class_id,parent_id,247.19047200007
model_name,parent_class_id,parent_id,249.63781920002
model_name,parent_class_id,parent_id,249.14609759999
model_name,parent_class_id,parent_id,250.19033280005
model_name,parent_class_id,parent_id,249.59563199999
model_name,parent_class_id,parent_id,249.80538742343
model_name,parent_class_id,parent_id,251.22779520005
model_name,parent_class_id,parent_id,250.17890880009
model_name,parent_class_id,parent_id,249.72790560006
model_name,parent_class_id,parent_id,250.01497439987
model_name,parent_class_id,parent_id,250.71159359999
model_name,parent_class_id,parent_id,250.15377599999
model_name,parent_class_id,parent_id,250.15989599995
model_name,parent_class_id,parent_id,250.15793760006
model_name,parent_class_id,parent_id,251.32963199996
model_name,parent_class_id,parent_id,250.14382080003
model_name,parent_class_id,parent_id,250.09192319998
model_name,parent_class_id,parent_id,250.19033280006
model_name,parent_class_id,parent_id,249.08375520008
model_name,parent_class_id,parent_id,246.81005279998
model_name,parent_class_id,parent_id,247.24081920002
model_name,parent_class_id,parent_id,250.19033279997
model_name,parent_class_id,parent_id,251.35460160008
model_name,parent_class_id,parent_id,458.06234220004
model_name,parent_class_id,parent_id,455.37030359997
model_name,parent_class_id,parent_id,453.99181802283
model_name,parent_class_id,parent_id,453.589156799931
model_name,parent_class_id,parent_id,441.73650779993
model_name,parent_class_id,parent_id,454.42071720008
model_name,parent_class_id,parent_id,452.88234539998
model_name,parent_class_id,parent_id,454.93734240004
model_name,parent_class_id,parent_id,458.05936727443
model_name,parent_class_id,parent_id,455.1707051999
model_name,parent_class_id,parent_id,458.06234220004
model_name,parent_class_id,parent_id,457.76817359995
model_name,parent_class_id,parent_id,457.56424260006
model_name,parent_class_id,parent_id,457.8560207999
model_name,parent_class_id,parent_id,455.8742298
model_name,parent_class_id,parent_id,457.777585799979
model_name,parent_class_id,parent_id,457.79103179999
model_name,parent_class_id,parent_id,456.59642939995
model_name,parent_class_id,parent_id,457.94984399999
model_name,parent_class_id,parent_id,457.88545260006
model_name,parent_class_id,parent_id,457.42709340001
model_name,parent_class_id,parent_id,458.04486240008
model_name,parent_class_id,parent_id,457.97105879991
model_name,parent_class_id,parent_id,457.943419799921
model_name,parent_class_id,parent_id,458.06234220002
model_name,parent_class_id,parent_id,455.16980880001
model_name,parent_class_id,parent_id,453.72316860004
model_name,parent_class_id,parent_id,456.86131560003
model_name,parent_class_id,parent_id,458.06234220003
model_name,parent_class_id,parent_id,458.29540620008
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,0.0
model_name,parent_class_id,parent_id,234.00761999997
model_name,parent_class_id,parent_id,236.08300100001
model_name,parent_class_id,parent_id,236.1048689999
model_name,parent_class_id,parent_id,27.59411699998
model_name,parent_class_id,parent_id,27.43194600002
model_name,parent_class_id,parent_id,27.35319600002
model_name,parent_class_id,parent_id,27.30077999999
model_name,parent_class_id,parent_id,27.05587200004
model_name,parent_class_id,parent_id,27.26908199988
model_name,parent_class_id,parent_id,27.34775469625
model_name,parent_class_id,parent_id,27.3554010001
model_name,parent_class_id,parent_id,27.49569300001
model_name,parent_class_id,parent_id,27.44543700005
model_name,parent_class_id,parent_id,27.58049999991
model_name,parent_class_id,parent_id,27.52107300002
model_name,parent_class_id,parent_id,27.55923299997
model_name,parent_class_id,parent_id,27.49751099989
model_name,parent_class_id,parent_id,27.56248200011
model_name,parent_class_id,parent_id,27.47795400005
model_name,parent_class_id,parent_id,27.57777300001
model_name,parent_class_id,parent_id,27.53182800001
model_name,parent_class_id,parent_id,27.55065599989
model_name,parent_class_id,parent_id,27.583461
model_name,parent_class_id,parent_id,27.53991900001
model_name,parent_class_id,parent_id,27.58942311231
model_name,parent_class_id,parent_id,27.58861800003
model_name,parent_class_id,parent_id,27.558873
model_name,parent_class_id,parent_id,27.58970700005
model_name,parent_class_id,parent_id,27.40064400006
model_name,parent_class_id,parent_id,27.313704
model_name,parent_class_id,parent_id,27.41931899999
model_name,parent_class_id,parent_id,27.59411699997
model_name,parent_class_id,parent_id,27.60815699991
model_name,parent_class_id,parent_id,165.56470199992
model_name,parent_class_id,parent_id,164.59167599999
model_name,parent_class_id,parent_id,164.09034128973
model_name,parent_class_id,parent_id,163.89836999991
model_name,parent_class_id,parent_id,162.48384000003
model_name,parent_class_id,parent_id,161.79139800006
model_name,parent_class_id,parent_id,164.00145600004
model_name,parent_class_id,parent_id,164.342800559
model_name,parent_class_id,parent_id,165.56470200007
model_name,parent_class_id,parent_id,165.27996000007
model_name,parent_class_id,parent_id,165.56470200002
model_name,parent_class_id,parent_id,165.35890799989
model_name,parent_class_id,parent_id,165.3779727964
model_name,parent_class_id,parent_id,165.49012799998
model_name,parent_class_id,parent_id,165.56470200002
model_name,parent_class_id,parent_id,165.45399747824
model_name,parent_class_id,parent_id,165.46663799992
model_name,parent_class_id,parent_id,165.31446600002
model_name,parent_class_id,parent_id,165.52403999997
model_name,parent_class_id,parent_id,165.500766
model_name,parent_class_id,parent_id,165.33509399996
model_name,parent_class_id,parent_id,165.64894199999
model_name,parent_class_id,parent_id,165.56470200009
model_name,parent_class_id,parent_id,165.25134000005
model_name,parent_class_id,parent_id,165.53824199993
model_name,parent_class_id,parent_id,165.53359799994
model_name,parent_class_id,parent_id,163.88222399994
model_name,parent_class_id,parent_id,164.51591399997
model_name,parent_class_id,parent_id,165.56470200004
model_name,parent_class_id,parent_id,165.58003799997
model_name,parent_class_id,parent_id,91.98039000007
model_name,parent_class_id,parent_id,91.43982000002
model_name,parent_class_id,parent_id,91.1993099999899
model_name,parent_class_id,parent_id,91.13421000001
model_name,parent_class_id,parent_id,90.2717699999899
model_name,parent_class_id,parent_id,90.4050524166501
model_name,parent_class_id,parent_id,91.18821764231
model_name,parent_class_id,parent_id,91.2369899999599
model_name,parent_class_id,parent_id,91.9803899999799
model_name,parent_class_id,parent_id,90.9232800000199
model_name,parent_class_id,parent_id,91.98038999991
model_name,parent_class_id,parent_id,91.9213199999801
model_name,parent_class_id,parent_id,91.5952200000199
model_name,parent_class_id,parent_id,91.8857700000301
model_name,parent_class_id,parent_id,91.92659999998
model_name,parent_class_id,parent_id,91.92182593928
model_name,parent_class_id,parent_id,91.92590999998
model_name,parent_class_id,parent_id,91.80587999998
model_name,parent_class_id,parent_id,91.95780000001
model_name,parent_class_id,parent_id,91.9448699999099
model_name,parent_class_id,parent_id,91.8528299999599
model_name,parent_class_id,parent_id,92.01816000006
model_name,parent_class_id,parent_id,91.9620600000499
model_name,parent_class_id,parent_id,91.81671000006
model_name,parent_class_id,parent_id,91.96584
model_name,parent_class_id,parent_id,91.3995600000101
model_name,parent_class_id,parent_id,91.02990000004
model_name,parent_class_id,parent_id,91.74684000007
model_name,parent_class_id,parent_id,91.9803900000301
model_name,parent_class_id,parent_id,92.0271900001
model_name,parent_class_id,parent_id,232.52642592006
model_name,parent_class_id,parent_id,231.15986496004
model_name,parent_class_id,parent_id,230.49626496006
model_name,parent_class_id,parent_id,230.18615520005
model_name,parent_class_id,parent_id,228.84378719996
model_name,parent_class_id,parent_id,230.38879967996
model_name,parent_class_id,parent_id,229.9189708801
model_name,parent_class_id,parent_id,230.89245312005
model_name,parent_class_id,parent_id,232.24710720003
model_name,parent_class_id,parent_id,229.68735552004
model_name,parent_class_id,parent_id,232.52150526649
model_name,parent_class_id,parent_id,232.37709695995
model_name,parent_class_id,parent_id,231.42037536004
model_name,parent_class_id,parent_id,232.14237216009
model_name,parent_class_id,parent_id,232.39484352001
model_name,parent_class_id,parent_id,232.38187488007
model_name,parent_class_id,parent_id,232.38870047994
model_name,parent_class_id,parent_id,232.00153727996
model_name,parent_class_id,parent_id,232.46931840006
model_name,parent_class_id,parent_id,232.43663136004
model_name,parent_class_id,parent_id,232.20395424009
model_name,parent_class_id,parent_id,232.61136672007
model_name,parent_class_id,parent_id,232.52642592001
model_name,parent_class_id,parent_id,232.38134753356
model_name,parent_class_id,parent_id,232.48926432002
model_name,parent_class_id,parent_id,231.05808767996
model_name,parent_class_id,parent_id,230.28383712004
model_name,parent_class_id,parent_id,230.47828782413
model_name,parent_class_id,parent_id,232.5264259201
model_name,parent_class_id,parent_id,232.64473631997
model_name,parent_class_id,parent_id,144.10261099997
model_name,parent_class_id,parent_id,143.25571800012
model_name,parent_class_id,parent_id,142.87891899995
model_name,parent_class_id,parent_id,142.65228499999
model_name,parent_class_id,parent_id,140.89251100001
model_name,parent_class_id,parent_id,140.65746399993
model_name,parent_class_id,parent_id,142.97066299993
model_name,parent_class_id,parent_id,142.60556700004
model_name,parent_class_id,parent_id,143.92950999992
model_name,parent_class_id,parent_id,143.73281500011
model_name,parent_class_id,parent_id,144.10261100005
model_name,parent_class_id,parent_id,143.92349399992
model_name,parent_class_id,parent_id,143.391689
model_name,parent_class_id,parent_id,144.03770400009
model_name,parent_class_id,parent_id,144.02051234941
model_name,parent_class_id,parent_id,144.01302899992
model_name,parent_class_id,parent_id,144.017259
model_name,parent_class_id,parent_id,143.88481300003
model_name,parent_class_id,parent_id,144.06721999999
model_name,parent_class_id,parent_id,144.04696300001
model_name,parent_class_id,parent_id,143.13943999997
model_name,parent_class_id,parent_id,144.07643199995
model_name,parent_class_id,parent_id,144.07389400002
model_name,parent_class_id,parent_id,143.85271199994
model_name,parent_class_id,parent_id,144.07958099995
model_name,parent_class_id,parent_id,144.1729658094
model_name,parent_class_id,parent_id,142.63823199993
model_name,parent_class_id,parent_id,143.18977700006
model_name,parent_class_id,parent_id,144.10261099999
model_name,parent_class_id,parent_id,144.17593099996
model_name,parent_class_id,parent_id,352.59149499994
model_name,parent_class_id,parent_id,350.51731892556
model_name,parent_class_id,parent_id,349.74328999998
model_name,parent_class_id,parent_id,347.40419000003
model_name,parent_class_id,parent_id,346.03039999995
model_name,parent_class_id,parent_id,348.95623000005
model_name,parent_class_id,parent_id,349.52536500002
model_name,parent_class_id,parent_id,349.74053125862
model_name,parent_class_id,parent_id,352.16795000008
model_name,parent_class_id,parent_id,350.90088000001
model_name,parent_class_id,parent_id,352.59149499997
model_name,parent_class_id,parent_id,352.3650599999
model_name,parent_class_id,parent_id,352.14575499999
model_name,parent_class_id,parent_id,352.22878500002
model_name,parent_class_id,parent_id,352.58482499998
model_name,parent_class_id,parent_id,352.36414000009
model_name,parent_class_id,parent_id,352.57550999998
model_name,parent_class_id,parent_id,352.54790999992
model_name,parent_class_id,parent_id,352.50489999983
model_name,parent_class_id,parent_id,352.45533500002
model_name,parent_class_id,parent_id,352.10251500001
model_name,parent_class_id,parent_id,352.73627999998
model_name,parent_class_id,parent_id,352.52122999992
model_name,parent_class_id,parent_id,352.41497000001
model_name,parent_class_id,parent_id,352.53571999997
model_name,parent_class_id,parent_id,351.85434499998
model_name,parent_class_id,parent_id,351.35444
model_name,parent_class_id,parent_id,352.59149499997
model_name,parent_class_id,parent_id,352.5914949999
model_name,parent_class_id,parent_id,352.77089499995
model_name,parent_class_id,parent_id,19.92908449997
model_name,parent_class_id,parent_id,19.80787900004
model_name,parent_class_id,parent_id,19.74028550004
model_name,parent_class_id,parent_id,19.71723000002
model_name,parent_class_id,parent_id,19.55824000001
model_name,parent_class_id,parent_id,19.27243500004
model_name,parent_class_id,parent_id,19.68885100017
model_name,parent_class_id,parent_id,19.71071049993
model_name,parent_class_id,parent_id,19.90514499988
model_name,parent_class_id,parent_id,19.7604225
model_name,parent_class_id,parent_id,19.91925000001
model_name,parent_class_id,parent_id,19.90431299992
model_name,parent_class_id,parent_id,19.889025
model_name,parent_class_id,parent_id,19.89616849988
model_name,parent_class_id,parent_id,19.92494219924
model_name,parent_class_id,parent_id,19.84518899994
model_name,parent_class_id,parent_id,19.91728050002
model_name,parent_class_id,parent_id,19.87640850011
model_name,parent_class_id,parent_id,19.89769600001
model_name,parent_class_id,parent_id,19.92138849988
model_name,parent_class_id,parent_id,19.88994150001
model_name,parent_class_id,parent_id,19.92546399987
model_name,parent_class_id,parent_id,19.92511299997
model_name,parent_class_id,parent_id,19.92004410727
model_name,parent_class_id,parent_id,19.92589950009
model_name,parent_class_id,parent_id,19.78935399994
model_name,parent_class_id,parent_id,19.72314499999
model_name,parent_class_id,parent_id,19.75223900011
model_name,parent_class_id,parent_id,19.92908450002
model_name,parent_class_id,parent_id,19.93093050002
model_name,parent_class_id,parent_id,216.15391650011
model_name,parent_class_id,parent_id,214.90997396758
model_name,parent_class_id,parent_id,214.44337500002
model_name,parent_class_id,parent_id,213.85610999993
model_name,parent_class_id,parent_id,213.5304705
model_name,parent_class_id,parent_id,211.29611579193
model_name,parent_class_id,parent_id,214.294761
model_name,parent_class_id,parent_id,214.33588387955
model_name,parent_class_id,parent_id,216.15391649999
model_name,parent_class_id,parent_id,215.12354932898
model_name,parent_class_id,parent_id,216.15391650004
model_name,parent_class_id,parent_id,215.58173850002
model_name,parent_class_id,parent_id,215.88065850007
model_name,parent_class_id,parent_id,216.05655600001
model_name,parent_class_id,parent_id,215.78788050002
model_name,parent_class_id,parent_id,216.014538
model_name,parent_class_id,parent_id,216.02703772041
model_name,parent_class_id,parent_id,216.15166050005
model_name,parent_class_id,parent_id,216.10082999997
model_name,parent_class_id,parent_id,216.11838449996
model_name,parent_class_id,parent_id,216.08419200001
model_name,parent_class_id,parent_id,216.24267600004
model_name,parent_class_id,parent_id,216.11084099996
model_name,parent_class_id,parent_id,216.04048152923
model_name,parent_class_id,parent_id,216.1193715
model_name,parent_class_id,parent_id,216.26389650007
model_name,parent_class_id,parent_id,214.06923149996
model_name,parent_class_id,parent_id,216.08947428497
model_name,parent_class_id,parent_id,216.15391649991
model_name,parent_class_id,parent_id,216.26389650015
model_name,parent_class_id,parent_id,215.2341126
model_name,parent_class_id,parent_id,213.96917880008
model_name,parent_class_id,parent_id,213.53084999995
model_name,parent_class_id,parent_id,212.94608399997
model_name,parent_class_id,parent_id,212.02548120005
model_name,parent_class_id,parent_id,213.25545539997
model_name,parent_class_id,parent_id,212.83818659994
model_name,parent_class_id,parent_id,213.49455660002
model_name,parent_class_id,parent_id,215.23411259991
model_name,parent_class_id,parent_id,213.55001460002
model_name,parent_class_id,parent_id,215.23411259998
model_name,parent_class_id,parent_id,214.96658040006
model_name,parent_class_id,parent_id,214.69659119993
model_name,parent_class_id,parent_id,215.20954259998
model_name,parent_class_id,parent_id,214.08416640007
model_name,parent_class_id,parent_id,215.09532720001
model_name,parent_class_id,parent_id,215.10662940001
model_name,parent_class_id,parent_id,214.50726180003
model_name,parent_class_id,parent_id,215.18125199999
model_name,parent_class_id,parent_id,215.15099579999
model_name,parent_class_id,parent_id,214.93189711627
model_name,parent_class_id,parent_id,215.34362460004
model_name,parent_class_id,parent_id,215.23411260003
model_name,parent_class_id,parent_id,215.09996085304
model_name,parent_class_id,parent_id,215.23376160009
model_name,parent_class_id,parent_id,214.78413059998
model_name,parent_class_id,parent_id,213.04689119997
model_name,parent_class_id,parent_id,213.32418119996
model_name,parent_class_id,parent_id,215.23411259998
model_name,parent_class_id,parent_id,215.34362460007
model_name,parent_class_id,parent_id,183.96078000004
model_name,parent_class_id,parent_id,182.87964
model_name,parent_class_id,parent_id,182.44489884622
model_name,parent_class_id,parent_id,182.10929999993
model_name,parent_class_id,parent_id,177.17327999999
model_name,parent_class_id,parent_id,180.23345999999
model_name,parent_class_id,parent_id,182.37621758204
model_name,parent_class_id,parent_id,182.41818000006
model_name,parent_class_id,parent_id,183.7392125407
model_name,parent_class_id,parent_id,183.77627999997
model_name,parent_class_id,parent_id,183.96077999999
model_name,parent_class_id,parent_id,183.84135836679
model_name,parent_class_id,parent_id,183.63857999996
model_name,parent_class_id,parent_id,183.87791999999
model_name,parent_class_id,parent_id,183.96078
model_name,parent_class_id,parent_id,183.84216000002
model_name,parent_class_id,parent_id,183.85182
model_name,parent_class_id,parent_id,183.37205999997
model_name,parent_class_id,parent_id,183.91559999996
model_name,parent_class_id,parent_id,183.88974000014
model_name,parent_class_id,parent_id,183.90352192628
model_name,parent_class_id,parent_id,183.92735999999
model_name,parent_class_id,parent_id,183.92411999999
model_name,parent_class_id,parent_id,183.83951999999
model_name,parent_class_id,parent_id,183.93137999997
model_name,parent_class_id,parent_id,182.67096000006
model_name,parent_class_id,parent_id,182.18657999993
model_name,parent_class_id,parent_id,182.32835999999
model_name,parent_class_id,parent_id,183.96077999992
model_name,parent_class_id,parent_id,184.05438000004
model_name,parent_class_id,parent_id,245.28104000004
model_name,parent_class_id,parent_id,243.86095999995
model_name,parent_class_id,parent_id,243.34000000009
model_name,parent_class_id,parent_id,242.88576000003
model_name,parent_class_id,parent_id,240.8875323821
model_name,parent_class_id,parent_id,242.60480000001
model_name,parent_class_id,parent_id,239.40728000002
model_name,parent_class_id,parent_id,243.29863999999
model_name,parent_class_id,parent_id,245.12823999994
model_name,parent_class_id,parent_id,245.02448895468
model_name,parent_class_id,parent_id,245.28103999999
model_name,parent_class_id,parent_id,244.97616000003
model_name,parent_class_id,parent_id,245.01432000002
model_name,parent_class_id,parent_id,245.40584000002
model_name,parent_class_id,parent_id,245.14223999996
model_name,parent_class_id,parent_id,245.12288000005
model_name,parent_class_id,parent_id,245.13576000004
model_name,parent_class_id,parent_id,245.06775999998
model_name,parent_class_id,parent_id,245.22079999992
model_name,parent_class_id,parent_id,245.24071999999
model_name,parent_class_id,parent_id,244.93807999993
model_name,parent_class_id,parent_id,245.23648000006
model_name,parent_class_id,parent_id,245.23216000005
model_name,parent_class_id,parent_id,245.13048000006
model_name,parent_class_id,parent_id,245.24224000008
model_name,parent_class_id,parent_id,243.73216
model_name,parent_class_id,parent_id,242.78802024486
model_name,parent_class_id,parent_id,243.12480000002
model_name,parent_class_id,parent_id,245.28103999993
model_name,parent_class_id,parent_id,245.40583999999
model_name,parent_class_id,parent_id,10.4244442
model_name,parent_class_id,parent_id,10.36317960004
model_name,parent_class_id,parent_id,10.31919379994
model_name,parent_class_id,parent_id,10.31952700003
model_name,parent_class_id,parent_id,10.01466600003
model_name,parent_class_id,parent_id,10.20696660005
model_name,parent_class_id,parent_id,10.13795680006
model_name,parent_class_id,parent_id,10.15973154783
model_name,parent_class_id,parent_id,10.38726179995
model_name,parent_class_id,parent_id,10.33622099999
model_name,parent_class_id,parent_id,10.41930000006
model_name,parent_class_id,parent_id,10.41774960002
