Dim1,year,month,day,hour,Generation
Batteries,2031,10,20,0,13.082437855421404
Batteries,2031,10,20,2,788.2635115654139
Batteries,2031,10,20,4,979.2142119747996
Batteries,2031,10,20,6,0.0
Batteries,2031,10,20,8,0.0
Batteries,2031,10,20,10,0.0
Batteries,2031,10,20,12,0.0
Batteries,2031,10,20,14,0.0
Batteries,2031,10,20,16,0.0
Batteries,2031,10,20,18,979.2660378101464
Batteries,2031,10,20,20,431.5592131027515
Batteries,2031,10,20,22,0.0
Batteries,2031,10,21,0,0.0
Batteries,2031,10,21,2,0.0
Batteries,2031,10,21,4,423.7303311442611
Batteries,2031,10,21,6,379.2011450165228
Batteries,2031,10,21,8,0.0
Batteries,2031,10,21,10,0.0
Batteries,2031,10,21,12,0.0
Batteries,2031,10,21,14,0.0
Batteries,2031,10,21,16,473.70756867413456
Batteries,2031,10,21,18,487.7625738376473
Batteries,2031,10,21,20,0.0
Batteries,2031,10,21,22,42.2345367749549
Batteries,2031,10,22,0,0.0
Batteries,2031,10,22,2,0.0
Batteries,2031,10,22,4,0.0
Batteries,2031,10,22,6,0.0
Batteries,2031,10,22,8,0.0
Batteries,2031,10,22,10,0.0
Batteries,2031,10,22,12,0.0
Batteries,2031,10,22,14,0.0
Batteries,2031,10,22,16,0.0
Batteries,2031,10,22,18,409.78555908115527
Batteries,2031,10,22,20,0.0
Batteries,2031,10,22,22,0.0
Batteries,2031,10,23,0,0.0
Batteries,2031,10,23,2,630.5889901951077
Batteries,2031,10,23,4,667.9724201346041
Batteries,2031,10,23,6,834.5496698110419
Batteries,2031,10,23,8,0.0
Batteries,2031,10,23,10,0.0
Batteries,2031,10,23,12,0.0
Batteries,2031,10,23,14,0.0
Batteries,2031,10,23,16,0.0
Batteries,2031,10,23,18,1080.921481569454
Batteries,2031,10,23,20,0.0
Batteries,2031,10,23,22,0.0
Batteries,2031,10,24,0,0.0
Batteries,2031,10,24,2,0.0
Batteries,2031,10,24,4,0.0
Batteries,2031,10,24,6,0.0
Batteries,2031,10,24,8,0.0
Batteries,2031,10,24,10,0.0
Batteries,2031,10,24,12,0.0
Batteries,2031,10,24,14,0.0
Batteries,2031,10,24,16,439.83856147503593
Batteries,2031,10,24,18,530.39800327793
Batteries,2031,10,24,20,800.4182991436319
Batteries,2031,10,24,22,0.0
Batteries,2031,10,25,0,0.0
Batteries,2031,10,25,2,0.0
Batteries,2031,10,25,4,0.0
Batteries,2031,10,25,6,0.0
Batteries,2031,10,25,8,0.0
Batteries,2031,10,25,10,0.0
Batteries,2031,10,25,12,0.0
Batteries,2031,10,25,14,0.0
Batteries,2031,10,25,16,0.0
Batteries,2031,10,25,18,75.40755837384131
Batteries,2031,10,25,20,0.0
Batteries,2031,10,25,22,0.0
Batteries,2031,10,26,0,0.0
Batteries,2031,10,26,2,96.53002328006914
Batteries,2031,10,26,4,846.7111463390174
Batteries,2031,10,26,6,1185.0617111893075
Batteries,2031,10,26,8,0.0
Batteries,2031,10,26,10,0.0
Batteries,2031,10,26,12,0.0
Batteries,2031,10,26,14,0.0
Batteries,2031,10,26,16,0.0
Batteries,2031,10,26,18,988.143025633966
Batteries,2031,10,26,20,1093.0621766241693
Batteries,2031,10,26,22,51.90587788261837
Batteries,2031,10,27,0,0.0
Batteries,2031,10,27,2,0.0
Batteries,2031,10,27,4,0.0
Batteries,2031,10,27,6,210.56204707939744
Batteries,2031,10,27,8,0.0
Batteries,2031,10,27,10,0.0
Batteries,2031,10,27,12,0.0
Batteries,2031,10,27,14,0.0
Batteries,2031,10,27,16,0.0
Batteries,2031,10,27,18,1185.0617111893075
Batteries,2031,10,27,20,721.7080649191994
Batteries,2031,10,27,22,210.4079621369028
Batteries,2031,10,28,0,0.0
Batteries,2031,10,28,2,0.0
Batteries,2031,10,28,4,0.0
Batteries,2031,10,28,6,46.28142992335961
Batteries,2031,10,28,8,0.0
Batteries,2031,10,28,10,0.0
Batteries,2031,10,28,12,0.0
Batteries,2031,10,28,14,0.0
Batteries,2031,10,28,16,253.68916034743145
Batteries,2031,10,28,18,984.7839889840004
Batteries,2031,10,28,20,686.2354387279047
Batteries,2031,10,28,22,208.4024920814172
Batteries,2031,10,29,0,0.0
Batteries,2031,10,29,2,0.0
Batteries,2031,10,29,4,486.0549457600555
Batteries,2031,10,29,6,0.0
Batteries,2031,10,29,8,0.0
Batteries,2031,10,29,10,0.0
Batteries,2031,10,29,12,0.0
Batteries,2031,10,29,14,0.0
Batteries,2031,10,29,16,0.0
Batteries,2031,10,29,18,0.0
Batteries,2031,10,29,20,122.58543386862402
Batteries,2031,10,29,22,0.0
Batteries,2031,10,30,0,0.0
Batteries,2031,10,30,2,671.4062668180177
Batteries,2031,10,30,4,726.0520851983774
Batteries,2031,10,30,6,613.0672942557346
Batteries,2031,10,30,8,0.0
Batteries,2031,10,30,10,0.0
Batteries,2031,10,30,12,0.0
Batteries,2031,10,30,14,0.0
Batteries,2031,10,30,16,135.8544524231038
Batteries,2031,10,30,18,373.4742558682092
Batteries,2031,10,30,20,0.0
Batteries,2031,10,30,22,0.0
Batteries,2031,10,31,0,0.0
Batteries,2031,10,31,2,432.6370958599937
Batteries,2031,10,31,4,525.2841437341958
Batteries,2031,10,31,6,667.9903294621895
Batteries,2031,10,31,8,0.0
Batteries,2031,10,31,10,0.0
Batteries,2031,10,31,12,0.0
Batteries,2031,10,31,14,0.0
Batteries,2031,10,31,16,1185.0617111893075
Batteries,2031,10,31,18,612.0412650543922
Batteries,2031,10,31,20,0.0
Batteries,2031,10,31,22,261.3569893017375
Batteries,2031,11,1,0,0.0
Batteries,2031,11,1,2,0.0
Batteries,2031,11,1,4,0.0
Batteries,2031,11,1,6,1185.0617111893075
Batteries,2031,11,1,8,0.0
Batteries,2031,11,1,10,0.0
Batteries,2031,11,1,12,0.0
Batteries,2031,11,1,14,0.0
Batteries,2031,11,1,16,0.0
Batteries,2031,11,1,18,708.658953280371
Batteries,2031,11,1,20,714.6357765629364
Batteries,2031,11,1,22,183.9602822571187
Batteries,2031,11,2,0,0.0
Batteries,2031,11,2,2,0.0
Batteries,2031,11,2,4,44.23418504902929
Batteries,2031,11,2,6,658.2414142330999
Batteries,2031,11,2,8,0.0
Batteries,2031,11,2,10,0.0
Batteries,2031,11,2,12,0.0
Batteries,2031,11,2,14,0.0
Batteries,2031,11,2,16,0.0
Batteries,2031,11,2,18,0.0
Batteries,2031,11,2,20,1114.4555671630187
Batteries,2031,11,2,22,231.2619152114421
Batteries,2031,11,3,0,59.46651578074943
Batteries,2031,11,3,2,225.93348282748047
Batteries,2031,11,3,4,0.0
Batteries,2031,11,3,6,0.0
Batteries,2031,11,3,8,0.0
Batteries,2031,11,3,10,0.0
Batteries,2031,11,3,12,0.0
Batteries,2031,11,3,14,0.0
Batteries,2031,11,3,16,0.0
Batteries,2031,11,3,18,453.33193533418944
Batteries,2031,11,3,20,405.0518006328412
Batteries,2031,11,3,22,0.0
Batteries,2031,11,4,0,0.0
Batteries,2031,11,4,2,0.0
Batteries,2031,11,4,4,0.0
Batteries,2031,11,4,6,0.0
Batteries,2031,11,4,8,0.0
Batteries,2031,11,4,10,0.0
Batteries,2031,11,4,12,0.0
Batteries,2031,11,4,14,0.0
Batteries,2031,11,4,16,0.0
Batteries,2031,11,4,18,0.0
Batteries,2031,11,4,20,0.0
Batteries,2031,11,4,22,0.0
Batteries,2031,11,5,0,0.0
Batteries,2031,11,5,2,0.0
Batteries,2031,11,5,4,0.0
Batteries,2031,11,5,6,0.0
Batteries,2031,11,5,8,0.0
Batteries,2031,11,5,10,0.0
Batteries,2031,11,5,12,0.0
Batteries,2031,11,5,14,0.0
Batteries,2031,11,5,16,0.0
Batteries,2031,11,5,18,50.70567010584182
Batteries,2031,11,5,20,0.0
Batteries,2031,11,5,22,0.0
Batteries,2031,11,6,0,0.0
Batteries,2031,11,6,2,0.0
Batteries,2031,11,6,4,0.0
Batteries,2031,11,6,6,0.0
Batteries,2031,11,6,8,0.0
Batteries,2031,11,6,10,0.0
Batteries,2031,11,6,12,0.0
Batteries,2031,11,6,14,0.0
Batteries,2031,11,6,16,0.0
Batteries,2031,11,6,18,198.2617229558896
Batteries,2031,11,6,20,474.0750157884668
Batteries,2031,11,6,22,406.4101115954791
Batteries,2031,11,7,0,0.0
Batteries,2031,11,7,2,0.0
Batteries,2031,11,7,4,452.06503716712
Batteries,2031,11,7,6,906.6208417307098
Batteries,2031,11,7,8,0.0
Batteries,2031,11,7,10,0.0
Batteries,2031,11,7,12,0.0
Batteries,2031,11,7,14,0.0
Batteries,2031,11,7,16,0.0
Batteries,2031,11,7,18,0.0
Batteries,2031,11,7,20,1118.919355716518
Batteries,2031,11,7,22,548.5428299993716
Batteries,2031,11,8,0,465.648894424864
Batteries,2031,11,8,2,0.0
Batteries,2031,11,8,4,0.0
Batteries,2031,11,8,6,0.0
Batteries,2031,11,8,8,0.0
Batteries,2031,11,8,10,0.0
Batteries,2031,11,8,12,0.0
Batteries,2031,11,8,14,0.0
Batteries,2031,11,8,16,0.0
Batteries,2031,11,8,18,0.0
Batteries,2031,11,8,20,0.0
Batteries,2031,11,8,22,0.0
Batteries,2031,11,9,0,0.0
Batteries,2031,11,9,2,0.0
Batteries,2031,11,9,4,0.0
Batteries,2031,11,9,6,0.0
Batteries,2031,11,9,8,0.0
Batteries,2031,11,9,10,0.0
Batteries,2031,11,9,12,0.0
Batteries,2031,11,9,14,0.0
Batteries,2031,11,9,16,710.6892312535037
Batteries,2031,11,9,18,0.0
Batteries,2031,11,9,20,0.0
Batteries,2031,11,9,22,0.0
Batteries,2031,11,10,0,0.0
Batteries,2031,11,10,2,0.0
Batteries,2031,11,10,4,0.0
Batteries,2031,11,10,6,7.854999931290877
Batteries,2031,11,10,8,1147.5596150505444
Batteries,2031,11,10,10,29.99489166755302
Batteries,2031,11,10,12,0.0
Batteries,2031,11,10,14,0.0
Batteries,2031,11,10,16,842.8965043416763
Batteries,2031,11,10,18,455.069168911481
Batteries,2031,11,10,20,835.1454068875964
Batteries,2031,11,10,22,0.0
Batteries,2031,11,11,0,0.0
Batteries,2031,11,11,2,0.0
Batteries,2031,11,11,4,0.0
Batteries,2031,11,11,6,0.0
Batteries,2031,11,11,8,0.0
Batteries,2031,11,11,10,0.0
Batteries,2031,11,11,12,0.0
Batteries,2031,11,11,14,0.0
Batteries,2031,11,11,16,0.0
Batteries,2031,11,11,18,60.12279321089136
Batteries,2031,11,11,20,0.0
Batteries,2031,11,11,22,384.2131084670116
Batteries,2031,11,12,0,378.58978379187465
Batteries,2031,11,12,2,1.6961567783646387
Batteries,2031,11,12,4,532.95497439262
Batteries,2031,11,12,6,775.5342634999915
Batteries,2031,11,12,8,0.0
Batteries,2031,11,12,10,0.0
Batteries,2031,11,12,12,0.0
Batteries,2031,11,12,14,0.0
Batteries,2031,11,12,16,863.3756212981771
Batteries,2031,11,12,18,921.9367549821608
Batteries,2031,11,12,20,347.7987038604158
Batteries,2031,11,12,22,0.0
Batteries,2031,11,13,0,0.0
Batteries,2031,11,13,2,118.6969604249416
Batteries,2031,11,13,4,239.9529973055969
Batteries,2031,11,13,6,132.46133233373985
Batteries,2031,11,13,8,0.0
Batteries,2031,11,13,10,0.0
Batteries,2031,11,13,12,0.0
Batteries,2031,11,13,14,0.0
Batteries,2031,11,13,16,274.28590459048587
Batteries,2031,11,13,18,1106.753795861801
Batteries,2031,11,13,20,752.0713796884665
Batteries,2031,11,13,22,0.0
Batteries,2031,11,14,0,0.0
Batteries,2031,11,14,2,0.0
Batteries,2031,11,14,4,0.0
Batteries,2031,11,14,6,0.0
Batteries,2031,11,14,8,0.0
Batteries,2031,11,14,10,0.0
Batteries,2031,11,14,12,0.0
Batteries,2031,11,14,14,0.0
Batteries,2031,11,14,16,0.0
Batteries,2031,11,14,18,0.0
Batteries,2031,11,14,20,0.0
Batteries,2031,11,14,22,0.0
Batteries,2031,11,15,0,0.0
Batteries,2031,11,15,2,0.0
Batteries,2031,11,15,4,0.0
Batteries,2031,11,15,6,0.0
Batteries,2031,11,15,8,0.0
Batteries,2031,11,15,10,0.0
Batteries,2031,11,15,12,0.0
Batteries,2031,11,15,14,0.0
Batteries,2031,11,15,16,0.0
Batteries,2031,11,15,18,167.0267473608901
Batteries,2031,11,15,20,189.7649339724392
Batteries,2031,11,15,22,456.1613836886973
Batteries,2031,11,16,0,410.34751587926166
Batteries,2031,11,16,2,12.35620328124878
Batteries,2031,11,16,4,0.0
Batteries,2031,11,16,6,897.4542959582168
Batteries,2031,11,16,8,0.0
Batteries,2031,11,16,10,0.0
Batteries,2031,11,16,12,0.0
Batteries,2031,11,16,14,900.1297240180329
Batteries,2031,11,16,16,585.2608752232034
Batteries,2031,11,16,18,647.7204808995175
Batteries,2031,11,16,20,0.0
Batteries,2031,11,16,22,0.0
Batteries,2031,11,17,0,0.0
Batteries,2031,11,17,2,0.0
Batteries,2031,11,17,4,0.0
Batteries,2031,11,17,6,0.0
Batteries,2031,11,17,8,0.0
Batteries,2031,11,17,10,0.0
Batteries,2031,11,17,12,0.0
Batteries,2031,11,17,14,0.0
Batteries,2031,11,17,16,0.0
Batteries,2031,11,17,18,1185.0617111893075
Batteries,2031,11,17,20,559.0962992922607
Batteries,2031,11,17,22,388.95306965918553
Batteries,2031,11,18,0,0.0
Batteries,2031,11,18,2,0.0
Batteries,2031,11,18,4,0.0
Batteries,2031,11,18,6,0.0
Batteries,2031,11,18,8,0.0
Batteries,2031,11,18,10,0.0
Batteries,2031,11,18,12,0.0
Batteries,2031,11,18,14,0.0
Batteries,2031,11,18,16,319.4774967270678
Batteries,2031,11,18,18,38.81285809556266
Batteries,2031,11,18,20,192.1840177625727
Batteries,2031,11,18,22,0.0
Batteries,2031,11,19,0,0.0
Batteries,2031,11,19,2,0.0
Batteries,2031,11,19,4,101.60107787464858
Batteries,2031,11,19,6,0.0
Batteries,2031,11,19,8,0.0
Batteries,2031,11,19,10,0.0
Batteries,2031,11,19,12,0.0
Batteries,2031,11,19,14,0.0
Batteries,2031,11,19,16,0.0
Batteries,2031,11,19,18,0.0
Batteries,2031,11,19,20,0.0
Batteries,2031,11,19,22,0.0
Batteries,2031,11,20,0,434.67344448523545
Batteries,2031,11,20,2,0.0
Batteries,2031,11,20,4,767.7228620779381
Batteries,2031,11,20,6,1185.0617111893075
Batteries,2031,11,20,8,0.0
Batteries,2031,11,20,10,0.0
Batteries,2031,11,20,12,0.0
Batteries,2031,11,20,14,0.0
Batteries,2031,11,20,16,1065.3249017641865
Batteries,2031,11,20,18,1067.7861783765677
Batteries,2031,11,20,20,0.0
Batteries,2031,11,20,22,0.0
Batteries,2031,11,21,0,0.0
Batteries,2031,11,21,2,0.0
Batteries,2031,11,21,4,0.0
Batteries,2031,11,21,6,0.0
Batteries,2031,11,21,8,0.0
Batteries,2031,11,21,10,0.0
Batteries,2031,11,21,12,0.0
Batteries,2031,11,21,14,0.0
Batteries,2031,11,21,16,0.0
Batteries,2031,11,21,18,792.3279957720599
Batteries,2031,11,21,20,16.21465964760864
Batteries,2031,11,21,22,0.0
Batteries,2031,11,22,0,0.0
Batteries,2031,11,22,2,0.0
Batteries,2031,11,22,4,876.5625707341696
Batteries,2031,11,22,6,1185.0617111893075
Batteries,2031,11,22,8,0.0
Batteries,2031,11,22,10,0.0
Batteries,2031,11,22,12,0.0
Batteries,2031,11,22,14,0.0
Batteries,2031,11,22,16,0.0
Batteries,2031,11,22,18,0.0
Batteries,2031,11,22,20,1185.0617111893075
Batteries,2031,11,22,22,518.1524929807176
Batteries,2031,11,23,0,234.2155939891354
Batteries,2031,11,23,2,0.0
Batteries,2031,11,23,4,290.2887797552621
Batteries,2031,11,23,6,136.29587560658092
Batteries,2031,11,23,8,0.0
Batteries,2031,11,23,10,0.0
Batteries,2031,11,23,12,0.0
Batteries,2031,11,23,14,120.36176746857971
Batteries,2031,11,23,16,1185.0617111893075
Batteries,2031,11,23,18,827.6876014828667
Batteries,2031,11,23,20,0.0
Batteries,2031,11,23,22,0.0
Batteries,2031,11,24,0,0.0
Batteries,2031,11,24,2,0.0
Batteries,2031,11,24,4,32.05322614950637
Batteries,2031,11,24,6,581.9070786999328
Batteries,2031,11,24,8,0.0
Batteries,2031,11,24,10,0.0
Batteries,2031,11,24,12,0.0
Batteries,2031,11,24,14,0.0
Batteries,2031,11,24,16,0.0
Batteries,2031,11,24,18,0.0
Batteries,2031,11,24,20,0.0
Batteries,2031,11,24,22,429.17767391488815
Batteries,2031,11,25,0,309.60817367997697
Batteries,2031,11,25,2,294.01137935318184
Batteries,2031,11,25,4,530.608892718177
Batteries,2031,11,25,6,569.7049604745298
Batteries,2031,11,25,8,0.0
Batteries,2031,11,25,10,0.0
Batteries,2031,11,25,12,0.0
Batteries,2031,11,25,14,0.0
Batteries,2031,11,25,16,576.1246245014906
Batteries,2031,11,25,18,887.5048250656428
Batteries,2031,11,25,20,0.0
Batteries,2031,11,25,22,472.4458415097324
Batteries,2031,11,26,0,197.03578906388796
Batteries,2031,11,26,2,0.0
Batteries,2031,11,26,4,0.0
Batteries,2031,11,26,6,0.0
Batteries,2031,11,26,8,0.0
Batteries,2031,11,26,10,0.0
Batteries,2031,11,26,12,0.0
Batteries,2031,11,26,14,0.0
Batteries,2031,11,26,16,253.39906290092316
Batteries,2031,11,26,18,1143.9541007515345
Batteries,2031,11,26,20,432.209883407726
Batteries,2031,11,26,22,0.0
Batteries,2031,11,27,0,0.0
Batteries,2031,11,27,2,0.0
Batteries,2031,11,27,4,0.0
Batteries,2031,11,27,6,0.0
Batteries,2031,11,27,8,0.0
Batteries,2031,11,27,10,0.0
Batteries,2031,11,27,12,0.0
Batteries,2031,11,27,14,0.0
Batteries,2031,11,27,16,0.0
Batteries,2031,11,27,18,103.41448084847934
Batteries,2031,11,27,20,879.6221532445934
Batteries,2031,11,27,22,244.34189828847772
Batteries,2031,11,28,0,418.0147805181723
Batteries,2031,11,28,2,487.71776724103074
Batteries,2031,11,28,4,0.0
Batteries,2031,11,28,6,0.0
Batteries,2031,11,28,8,0.0
Batteries,2031,11,28,10,0.0
Batteries,2031,11,28,12,0.0
Batteries,2031,11,28,14,0.0
Batteries,2031,11,28,16,0.0
Batteries,2031,11,28,18,768.3565131254084
Batteries,2031,11,28,20,127.88729234535184
Batteries,2031,11,28,22,0.0
Batteries,2031,11,29,0,407.5042105436578
Batteries,2031,11,29,2,109.72260979173645
Batteries,2031,11,29,4,207.22872322882904
Batteries,2031,11,29,6,638.1067366096404
Batteries,2031,11,29,8,0.0
Batteries,2031,11,29,10,0.0
Batteries,2031,11,29,12,0.0
Batteries,2031,11,29,14,111.76679573287538
Batteries,2031,11,29,16,0.0
Batteries,2031,11,29,18,0.0
Batteries,2031,11,29,20,864.6175191046304
Batteries,2031,11,29,22,457.80446467910497
Batteries,2031,11,30,0,0.0
Batteries,2031,11,30,2,0.0
Batteries,2031,11,30,4,0.0
Batteries,2031,11,30,6,752.6532911819322
Batteries,2031,11,30,8,15.51496955733569
Batteries,2031,11,30,10,0.0
Batteries,2031,11,30,12,0.0
Batteries,2031,11,30,14,69.81775244410073
Batteries,2031,11,30,16,0.0
Batteries,2031,11,30,18,0.0
Batteries,2031,11,30,20,0.0
Batteries,2031,11,30,22,0.0
Batteries,2031,12,1,0,0.0
Batteries,2031,12,1,2,556.1938378080149
Batteries,2031,12,1,4,563.8965324471253
Batteries,2031,12,1,6,1013.0207098856137
Batteries,2031,12,1,8,0.0
Batteries,2031,12,1,10,0.0
Batteries,2031,12,1,12,0.0
Batteries,2031,12,1,14,0.0
Batteries,2031,12,1,16,0.0
Batteries,2031,12,1,18,0.0
Batteries,2031,12,1,20,0.0
Batteries,2031,12,1,22,0.0
Batteries,2031,12,2,0,0.0
Batteries,2031,12,2,2,44.50625617011974
Batteries,2031,12,2,4,581.3771746587736
Batteries,2031,12,2,6,1185.0617111893075
Batteries,2031,12,2,8,0.0
Batteries,2031,12,2,10,0.0
Batteries,2031,12,2,12,0.0
Batteries,2031,12,2,14,0.0
Batteries,2031,12,2,16,852.0187529949796
Batteries,2031,12,2,18,1023.4213682812388
Batteries,2031,12,2,20,257.6709588645353
Batteries,2031,12,2,22,0.0
Batteries,2031,12,3,0,0.0
Batteries,2031,12,3,2,0.0
Batteries,2031,12,3,4,0.0
Batteries,2031,12,3,6,0.0
Batteries,2031,12,3,8,0.0
Batteries,2031,12,3,10,0.0
Batteries,2031,12,3,12,0.0
Batteries,2031,12,3,14,0.0
Batteries,2031,12,3,16,280.5562361803559
Batteries,2031,12,3,18,674.9839986210118
Batteries,2031,12,3,20,160.1852010107159
Batteries,2031,12,3,22,0.0
Batteries,2031,12,4,0,0.0
Batteries,2031,12,4,2,0.0
Batteries,2031,12,4,4,0.0
Batteries,2031,12,4,6,507.75098845484536
Batteries,2031,12,4,8,0.0
Batteries,2031,12,4,10,0.0
Batteries,2031,12,4,12,0.0
Batteries,2031,12,4,14,0.0
Batteries,2031,12,4,16,764.1565151554023
Batteries,2031,12,4,18,0.0
Batteries,2031,12,4,20,0.0
Batteries,2031,12,4,22,553.0020102695369
Batteries,2031,12,5,0,281.6178048665033
Batteries,2031,12,5,2,0.0
Batteries,2031,12,5,4,347.5685352429109
Batteries,2031,12,5,6,950.9227297618028
Batteries,2031,12,5,8,0.0
Batteries,2031,12,5,10,0.0
Batteries,2031,12,5,12,0.0
Batteries,2031,12,5,14,0.0
Batteries,2031,12,5,16,0.0
Batteries,2031,12,5,18,0.0
Batteries,2031,12,5,20,124.0145545141104
Batteries,2031,12,5,22,0.0
Batteries,2031,12,6,0,0.0
Batteries,2031,12,6,2,706.5539438915539
Batteries,2031,12,6,4,362.4620717993964
Batteries,2031,12,6,6,1064.0950644498034
Batteries,2031,12,6,8,0.0
Batteries,2031,12,6,10,0.0
Batteries,2031,12,6,12,0.0
Batteries,2031,12,6,14,0.0
Batteries,2031,12,6,16,97.59581469639032
Batteries,2031,12,6,18,736.0126219593333
Batteries,2031,12,6,20,1185.0617111893075
Batteries,2031,12,6,22,0.0
Batteries,2031,12,7,0,0.0
Batteries,2031,12,7,2,0.0
Batteries,2031,12,7,4,0.0
Batteries,2031,12,7,6,228.2065037144112
Batteries,2031,12,7,8,0.0
Batteries,2031,12,7,10,0.0
Batteries,2031,12,7,12,0.0
Batteries,2031,12,7,14,0.0
Batteries,2031,12,7,16,1147.646546313348
Batteries,2031,12,7,18,985.4645338274058
Batteries,2031,12,7,20,0.0
Batteries,2031,12,7,22,0.0
Batteries,2031,12,8,0,0.0
Batteries,2031,12,8,2,0.0
Batteries,2031,12,8,4,72.89418657666192
Batteries,2031,12,8,6,1185.0617111893075
Batteries,2031,12,8,8,0.0
Batteries,2031,12,8,10,0.0
Batteries,2031,12,8,12,0.0
Batteries,2031,12,8,14,0.0
Batteries,2031,12,8,16,198.77248021952164
Batteries,2031,12,8,18,303.9157425357498
Batteries,2031,12,8,20,137.17569658087996
Batteries,2031,12,8,22,0.0
Batteries,2031,12,9,0,0.0
Batteries,2031,12,9,2,257.14039718934873
Batteries,2031,12,9,4,0.0
Batteries,2031,12,9,6,555.0449742981982
Batteries,2031,12,9,8,0.0
Batteries,2031,12,9,10,0.0
Batteries,2031,12,9,12,0.0
Batteries,2031,12,9,14,189.19676578726148
Batteries,2031,12,9,16,0.0
Batteries,2031,12,9,18,0.0
Batteries,2031,12,9,20,0.0
Batteries,2031,12,9,22,0.0
Batteries,2031,12,10,0,289.39674898342923
Batteries,2031,12,10,2,717.4658947641428
Batteries,2031,12,10,4,0.0
Batteries,2031,12,10,6,1126.2484363931817
Batteries,2031,12,10,8,0.0
Batteries,2031,12,10,10,0.0
Batteries,2031,12,10,12,0.0
Batteries,2031,12,10,14,0.0
Batteries,2031,12,10,16,0.0
Batteries,2031,12,10,18,0.0
Batteries,2031,12,10,20,63.674404046747895
Batteries,2031,12,10,22,0.0
Batteries,2031,12,11,0,303.2190863802241
Batteries,2031,12,11,2,837.8546478131693
Batteries,2031,12,11,4,992.0373459473604
Batteries,2031,12,11,6,0.0
Batteries,2031,12,11,8,0.0
Batteries,2031,12,11,10,0.0
Batteries,2031,12,11,12,0.0
Batteries,2031,12,11,14,0.0
Batteries,2031,12,11,16,0.0
Batteries,2031,12,11,18,0.0
Batteries,2031,12,11,20,36.69085340520997
Batteries,2031,12,11,22,0.0
Batteries,2031,12,12,0,276.2664285938606
Batteries,2031,12,12,2,761.9281439286542
Batteries,2031,12,12,4,0.0
Batteries,2031,12,12,6,1094.916507618239
Batteries,2031,12,12,8,0.0
Batteries,2031,12,12,10,0.0
Batteries,2031,12,12,12,0.0
Batteries,2031,12,12,14,0.0
Batteries,2031,12,12,16,1064.804558840942
Batteries,2031,12,12,18,1068.3065212998115
Batteries,2031,12,12,20,0.0
Batteries,2031,12,12,22,0.0
Batteries,2031,12,13,0,68.81500602696724
Batteries,2031,12,13,2,0.0
Batteries,2031,12,13,4,0.0
Batteries,2031,12,13,6,1185.0617111893075
Batteries,2031,12,13,8,0.0
Batteries,2031,12,13,10,0.0
Batteries,2031,12,13,12,0.0
Batteries,2031,12,13,14,0.0
Batteries,2031,12,13,16,0.0
Batteries,2031,12,13,18,948.0493689514462
Batteries,2031,12,13,20,1185.0617111893075
Batteries,2031,12,13,22,0.0
Batteries,2031,12,14,0,0.0
Batteries,2031,12,14,2,0.0
Batteries,2031,12,14,4,0.0
Batteries,2031,12,14,6,774.8317637597702
Batteries,2031,12,14,8,0.0
Batteries,2031,12,14,10,0.0
Batteries,2031,12,14,12,0.0
Batteries,2031,12,14,14,0.0
Batteries,2031,12,14,16,0.0
Batteries,2031,12,14,18,568.8849386567126
Batteries,2031,12,14,20,0.0
Batteries,2031,12,14,22,641.771562802998
Batteries,2031,12,15,0,922.4545786810432
Batteries,2031,12,15,2,0.0
Batteries,2031,12,15,4,0.0
Batteries,2031,12,15,6,0.0
Batteries,2031,12,15,8,0.0
Batteries,2031,12,15,10,0.0
Batteries,2031,12,15,12,0.0
Batteries,2031,12,15,14,0.0
Batteries,2031,12,15,16,697.7393055037401
Batteries,2031,12,15,18,0.0
Batteries,2031,12,15,20,0.0
Batteries,2031,12,15,22,0.0
Batteries,2031,12,16,0,0.0
Batteries,2031,12,16,2,0.0
Batteries,2031,12,16,4,250.31006344770617
Batteries,2031,12,16,6,1185.0617111893075
Batteries,2031,12,16,8,0.0
Batteries,2031,12,16,10,0.0
Batteries,2031,12,16,12,0.0
Batteries,2031,12,16,14,0.0
Batteries,2031,12,16,16,96.02942729650977
Batteries,2031,12,16,18,978.8023524785448
Batteries,2031,12,16,20,1058.2793003656989
Batteries,2031,12,16,22,0.0
Batteries,2031,12,17,0,0.0
Batteries,2031,12,17,2,0.0
Batteries,2031,12,17,4,0.0
Batteries,2031,12,17,6,645.5238456146608
Batteries,2031,12,17,8,0.0
Batteries,2031,12,17,10,0.0
Batteries,2031,12,17,12,0.0
Batteries,2031,12,17,14,373.1181080361944
Batteries,2031,12,17,16,0.0
Batteries,2031,12,17,18,0.0
Batteries,2031,12,17,20,0.0
Batteries,2031,12,17,22,0.0
Batteries,2031,12,18,0,0.0
Batteries,2031,12,18,2,535.3684280171046
Batteries,2031,12,18,4,519.8657407813243
Batteries,2031,12,18,6,1044.090912695597
Batteries,2031,12,18,8,0.0
Batteries,2031,12,18,10,0.0
Batteries,2031,12,18,12,0.0
Batteries,2031,12,18,14,0.0
Batteries,2031,12,18,16,518.6523536965894
Batteries,2031,12,18,18,198.98150341297423
Batteries,2031,12,18,20,0.0
Batteries,2031,12,18,22,0.0
Batteries,2031,12,19,0,221.29538657672745
Batteries,2031,12,19,2,680.0414881341412
Batteries,2031,12,19,4,569.7677954128749
Batteries,2031,12,19,6,662.0064100170102
Batteries,2031,12,19,8,0.0
